house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,P_annual_kWh_year,P_avg_peak_kW_year
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.66199852,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,2284.199993,1.013777604
Mod,Nom,Ideal,AK,Hhigh,R,NA,NA,12,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.99882776,39.28806326666667,1.680423287142857,0.09659962438095239,2.7020873947619046,0,3390.510784,1.822317984
Mod,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.608571276,16.638525657142857,0.7116605823809523,0.04091001680952381,1.1443361342857141,0,1157.002315,0.403852545
Mod,Nom,Ideal,AK,Hhigh,Rl,NA,NA,8,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.39025652,22.64953760952381,0.9687627047619047,0.055689607571428566,1.5577512604761905,0,2233.50847,1.418465439
Mod,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.80276428,78.22352942857142,1.453883019047619,4.547058823333334,14.4232493,95.19411766666667,852.3424616,0.448881095
Mod,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,8,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.27016135,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,545.7219823,0.343949791
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.03625982,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,1996.180802,0.961552785
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.6263862,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,2129.450125,0.963741236
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.6714332,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,2269.806005,1.033918268
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.24416456,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1634.171369,0.730205305
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.25091038,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1748.827627,0.72071118
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.59703448,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1869.293797,0.816463363
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.45753136000002,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,1995.187632,0.924536236
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.18874232,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,2136.479922,0.927884324
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.40441912,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,2284.199993,1.013777604
Mod,Nom,Ideal,AK,Hlow,R,NA,NA,12,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.81336342,39.28806326666667,1.680423287142857,0.09659962438095239,2.7020873947619046,0,3390.510784,1.822317984
Mod,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.33507738,16.638525657142857,0.7116605823809523,0.04091001680952381,1.1443361342857141,0,1157.002315,0.403852545
Mod,Nom,Ideal,AK,Hlow,Rl,NA,NA,8,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.47828604,22.64953760952381,0.9687627047619047,0.055689607571428566,1.5577512604761905,0,2233.50847,1.418465439
Mod,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,16,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.14603718,99.51764704761906,1.9242261952380952,3.7411764704761907,18.399719885714287,94.85294119047619,3135.383695,1.306401875
Mod,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,9.5,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.42629574,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,1434.427642,0.874377004
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.35006384,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,5182.771566,2.138945994
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.17819554,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,5322.446448,2.117767692
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.23765662,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,5467.949317,2.22237183
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.48960098,182.9692352857143,4.483760597142857,8.828294119047618,30.965941176190476,120.85847057142857,4980.62636,2.013988799
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.56109288,182.9692352857143,4.483760597142857,8.828294119047618,30.965941176190476,120.85847057142857,5119.830491,1.993792163
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.8513178,182.9692352857143,4.483760597142857,8.828294119047618,30.965941176190476,120.85847057142857,5265.399293,2.110925156
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.92314045999996,213.7874170952381,4.8391287047619045,9.373748661904761,41.14775935714286,120.85847057142857,5064.54598,2.07566518
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.15096350000005,213.7874170952381,4.8391287047619045,9.373748661904761,41.14775935714286,120.85847057142857,5203.265096,2.053241649
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.58907378000004,213.7874170952381,4.8391287047619045,9.373748661904761,41.14775935714286,120.85847057142857,5348.59741,2.148243868
Mod,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.59387636,47.64739023809524,2.037967195238095,0.11715314052380951,3.277010924285714,0,10923.71168,4.525886804
Mod,Nom,Ideal,CH,Hhigh,Rb,NA,NA,6.5,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.79822624,22.60947348095238,0.9670490880952382,0.05559109980952381,1.554995798095238,0,5056.106239,1.245439724
Mod,Nom,Ideal,CH,Hhigh,Rl,NA,NA,9,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.79565016000004,25.03791673809524,1.070918107142857,0.06156204076190476,1.7220151261904761,0,5867.605446,3.280447081
Mod,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,16,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.92146685999995,99.51764704761906,1.9242261952380952,3.7411764704761907,18.399719885714287,94.85294119047619,3135.383695,1.306401875
Mod,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,9.5,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.46644346,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,1434.427642,0.874377004
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.59460366,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,5182.771566,2.138945994
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.03627578,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,5322.446448,2.117767692
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.6422296200001,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,5467.949317,2.22237183
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.2319652799999,182.9692352857143,4.483760597142857,8.828294119047618,30.965941176190476,120.85847057142857,4980.62636,2.013988799
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.05972644,182.9692352857143,4.483760597142857,8.828294119047618,30.965941176190476,120.85847057142857,5119.830491,1.993792163
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.12899978,182.9692352857143,4.483760597142857,8.828294119047618,30.965941176190476,120.85847057142857,5265.399293,2.110925156
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.5751977,213.7874170952381,4.8391287047619045,9.373748661904761,41.14775935714286,120.85847057142857,5064.54598,2.07566518
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.4565598199999,213.7874170952381,4.8391287047619045,9.373748661904761,41.14775935714286,120.85847057142857,5203.265096,2.053241649
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.6422373199999,213.7874170952381,4.8391287047619045,9.373748661904761,41.14775935714286,120.85847057142857,5348.59741,2.148243868
Mod,Nom,Ideal,CH,Hlow,R,NA,NA,15.5,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213.5919796,47.64739023809524,2.037967195238095,0.11715314052380951,3.277010924285714,0,10923.71168,4.525886804
Mod,Nom,Ideal,CH,Hlow,Rb,NA,NA,6.5,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.20895572,22.60947348095238,0.9670490880952382,0.05559109980952381,1.554995798095238,0,5056.106239,1.245439724
Mod,Nom,Ideal,CH,Hlow,Rl,NA,NA,9,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.38302412,25.03791673809524,1.070918107142857,0.06156204076190476,1.7220151261904761,0,5867.605446,3.280447081
Mod,Nom,Real,AK,Hhigh,HP,NA,NA,NA,11,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.546577561999996,78.22352942857142,1.453883019047619,4.547058823333334,14.4232493,95.19411766666667,764.5449404,0.459097019
Mod,Nom,Real,AK,Hhigh,HPl,NA,NA,NA,8,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.87100028,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,546.8286481,0.345106712
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.92242710000001,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,1876.50381,1.005096319
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.01516018,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,2009.581224,1.027885098
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.4576732,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,2149.887791,1.079770824
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.671569466,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1519.664925,0.758372976
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.271037124,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1634.324418,0.749073241
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.07866752,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1754.908413,0.852403038
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.34121622,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,1870.071605,0.969643203
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.54012876,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,2011.352226,0.987640655
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.98903088,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,2159.025498,1.063839144
Mod,Nom,Real,AK,Hhigh,R,NA,NA,12,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.8772626,39.28806326666667,1.680423287142857,0.09659962438095239,2.7020873947619046,0,3074.818888,1.869720015
Mod,Nom,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.20843189,16.638525657142857,0.7116605823809523,0.04091001680952381,1.1443361342857141,0,836.55852,0.446157508
Mod,Nom,Real,AK,Hhigh,Rl,NA,NA,8,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.6688307,22.64953760952381,0.9687627047619047,0.055689607571428566,1.5577512604761905,0,2238.260368,1.423562507
Mod,Nom,Real,AK,Hlow,HP,NA,NA,NA,11,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.16919026800001,78.22352942857142,1.453883019047619,4.547058823333334,14.4232493,95.19411766666667,764.5449404,0.459097019
Mod,Nom,Real,AK,Hlow,HPl,NA,NA,NA,8,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.40318141,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,546.8286481,0.345106712
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.4033985,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,1876.50381,1.005096319
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.96265236,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,2009.581224,1.027885098
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.98813656,220.38977538095236,4.696628110952381,4.198100267142857,48.69119785714286,104.89491176190475,2149.887791,1.079770824
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.4535428,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1519.664925,0.758372976
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.45183294,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1634.324418,0.749073241
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.86633376,170.3215294285714,4.300990464761905,7.358955880952381,29.17282352857143,114.75820590476191,1754.908413,0.852403038
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.33165082,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,1870.071605,0.969643203
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.11821154,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,2011.352226,0.987640655
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.35731672,190.60565242857143,4.498809288095238,6.028528076190476,37.22746524285714,109.82655880952382,2159.025498,1.063839144
Mod,Nom,Real,AK,Hlow,R,NA,NA,12,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.05347032,39.28806326666667,1.680423287142857,0.09659962438095239,2.7020873947619046,0,3074.818888,1.869720015
Mod,Nom,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.00084716,16.638525657142857,0.7116605823809523,0.04091001680952381,1.1443361342857141,0,836.55852,0.446157508
Mod,Nom,Real,AK,Hlow,Rl,NA,NA,8,NA,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.05262316,22.64953760952381,0.9687627047619047,0.055689607571428566,1.5577512604761905,0,2238.260368,1.423562507
Mod,Nom,Real,CH,Hhigh,HP,NA,NA,NA,16,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.21479904,99.51764704761906,1.9242261952380952,3.7411764704761907,18.399719885714287,94.85294119047619,2482.570661,1.374205336
Mod,Nom,Real,CH,Hhigh,HPl,NA,NA,NA,9.5,NA,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.35284562,38.05882352857143,0.7222380776190476,1.529411764761905,5.476190476190476,34.52941176666667,1446.900398,0.884892183
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.84027966,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,4321.113816,2.283063482
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.71535306,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,4460.234183,2.282640396
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.76921684,254.10559895238094,5.194496814285714,9.41920320952381,54.73866842857143,120.85847057142857,4605.832574,2.373884244
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.47756336,182.9692352857143,4.483760597142857,8.828294119047618,30.965941176190476,120.85847057142857,4119.177224,2.136098551
