house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_EOL_S_life,kgCO2_Other_S_life,kgCO2_total_life,kgCO2_total_life_R,CS_code
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,6,500,1950.0316828,30573.016803,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,9068.898857,8537.5889023,Cpeak
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2086.31004865,33375.964608,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,9205.17722285,8673.86726815,Cpeak
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2249.2800713,36315.242229,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,9368.1472455,8836.8372908,Cpeak
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2899.2890734,31862.275095,4659.220415,135.2756073,99.57267914,927.5624198,2299.521618,819.3876046,1932.949412,11020.44181264,10545.69479144,Cpeak
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,3058.1507417,34753.35633,4659.220415,135.2756073,99.57267914,927.5624198,2299.521618,819.3876046,1932.949412,11179.30348094,10704.55645974,Cpeak
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,3244.5863565,37700.020911,4659.220415,135.2756073,99.57267914,927.5624198,2299.521618,819.3876046,1932.949412,11365.73909574,10890.99207454,Cpeak
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2854.3485548000003,30630.031047,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,9507.172201300002,8849.165312000001,Cpeak
Mod,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,3015.2789353,33616.110696,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,9668.102581800002,9010.0956925,Cpeak
Mod,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,3208.5269297,36709.388331,3460.310425,127.3211042,139.6882941,487.8960882,2437.607735,337.8352299,1929.661704,9861.3505762,9203.3436869,Cpeak
Mod,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,6,500,2849.8508872,30573.016803,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,9968.7180614,9437.4081067,Cpeak
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,6,500,3007.0483914,33375.964608,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,10125.9155656,9594.6056109,Cpeak
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,6,500,3192.5207174,36315.242229,3886.277008,129.7541448,111.7493102,657.0435642,2334.043147,535.8764015,1923.900355,10311.3878916,9780.0779369,Cpeak
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,5614.8629569,82065.403098,5202.498803,146.0240774,152.097385,1030.435861,2857.607735,880.3750026,2349.661704,15003.5268183,14345.5199289,Cpeak
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,5786.5165355,85349.995458,5202.498803,146.0240774,152.097385,1030.435861,2857.607735,880.3750026,2349.661704,15175.1803969,14517.1735075,Cpeak
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,5985.3065984,88739.582484,5202.498803,146.0240774,152.097385,1030.435861,2857.607735,880.3750026,2349.661704,15373.9704598,14715.9635704,Cpeak
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,5114.9324308,73195.582908,3929.850402,136.5253634,179.08182350000004,575.8792941,2961.172324000001,405.3180324,2383.83379,12897.4416378,12149.5418421,Cpeak
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,5256.2587958,76027.175049,3929.850402,136.5253634,179.08182350000004,575.8792941,2961.172324000001,405.3180324,2383.83379,13038.7680028,12290.868207100002,Cpeak
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,5416.3421968,78946.150752,3929.850402,136.5253634,179.08182350000004,575.8792941,2961.172324000001,405.3180324,2383.83379,13198.8514038,12450.951608100002,Cpeak
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,5437.0521598000005,79486.510341,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,13685.6048936,13027.5980042,Cpeak
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,5599.5887842,82771.121244,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,13848.141518,13190.1346286,Cpeak
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,5786.7765118,86152.814643,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,14035.329245599998,13377.322356199998,Cpeak
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,7820.7432346,82065.403098,5202.498803,146.0240774,152.097385,1030.435861,2857.607735,880.3750026,2349.661704,17209.407096,16551.4002066,Cpeak
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,8013.2253697,85349.995458,5202.498803,146.0240774,152.097385,1030.435861,2857.607735,880.3750026,2349.661704,17401.889231099998,16743.8823417,Cpeak
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,8231.1014837,88739.582484,5202.498803,146.0240774,152.097385,1030.435861,2857.607735,880.3750026,2349.661704,17619.7653451,16961.7584557,Cpeak
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,7213.048437,73195.582908,3929.850402,136.5253634,179.08182350000004,575.8792941,2961.172324000001,405.3180324,2383.83379,14995.557644000002,14247.657848300005,Cpeak
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,7379.1823335,76027.175049,3929.850402,136.5253634,179.08182350000004,575.8792941,2961.172324000001,405.3180324,2383.83379,15161.691540500002,14413.791744800004,Cpeak
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,7562.1059433,78946.150752,3929.850402,136.5253634,179.08182350000004,575.8792941,2961.172324000001,405.3180324,2383.83379,15344.615150300002,14596.715354600005,Cpeak
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,7608.348113,79486.510341,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,15856.9008468,15198.8939574,Cpeak
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,7794.6789951,82771.121244,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,16043.231728899998,15385.2248395,Cpeak
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,8004.964613,86152.814643,4355.816985,138.9584041,151.1428396,745.0267701,2857.607735,594.9659117,2349.661704,16253.5173468,15595.5104574,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2743.7034527,41912.632755,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11568.5229928,11037.2130381,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2886.0954963,44710.537872,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11710.9150364,11179.6050817,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,3057.2642633,47656.695093,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11882.0838034,11350.7738487,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2246.04385355,34312.614735,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9878.18543035,9130.28563465,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2359.2205338,36720.595359,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9991.3621106,9243.4623149,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2496.4814419,39232.980948,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10128.6230187,9380.723223,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2738.1787074,41890.348122,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10836.3638109,10178.3569215,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2881.7338598,44857.954743,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10979.9189633,10321.912073900001,Cpeak
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,3054.5661454,47960.005548,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,11152.7512489,10494.7443595,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,4056.5807058,41912.632755,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12881.400245900002,12350.090291200002,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,4219.4771647,44710.537872,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,13044.2967048,12512.9867501,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,4410.8581096,47656.695093,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,13235.6776497,12704.367695,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3393.5447924,34312.614735,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,11025.6863692,10277.7865735,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3524.856041,36720.595359,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,11156.9976178,10409.0978221,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3684.109946,39232.980948,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,11316.2515228,10568.3517271,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,4080.3472022,41890.348122,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,12178.5323057,11520.5254163,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,4245.1433713,44857.954743,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,12343.3284748,11685.3215854,Cpeak
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4441.6187786,47960.005548,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,12539.8038821,11881.7969927,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,7577.6264808,108800.199018,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,18505.270829499997,17709.203095899997,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,7733.4402454,111729.349452,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,18661.084594099997,17865.016860499996,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,7916.6409055,114788.153907,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,18844.285254199996,18048.217520599996,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,7251.1701425,104569.804521,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,16159.1831442,15363.1154102,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,7393.2519425,107487.403065,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,16301.2649442,15505.1972102,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,7558.2918009000005,110514.275025,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,16466.3048026,15670.2370686,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,7400.5590932,106319.687565,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,17188.092313499998,16392.0245795,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,7546.1101912,109232.880393,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,17333.6434115,16537.5756775,Cpeak
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,7717.4681954,112281.805125,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,17505.0014157,16708.9336817,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,10724.8032212,108800.199018,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,21652.447569899996,20856.379836299995,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,10901.6887808,111729.349452,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,21829.333129499995,21033.26539589999,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,11104.9035239,114788.153907,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,22032.5478726,21236.480139,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,10345.3442096,104569.804521,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,19253.3572113,18457.2894773,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,10510.8395568,107487.403065,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,19418.8525585,18622.7848245,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,10700.4303351,110514.275025,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,19608.4433368,18812.3756028,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,10515.0574967,106319.687565,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,20302.590717,19506.522983,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,10683.4472868,109232.880393,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,20470.980507099997,19674.912773099997,Cpeak
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,10878.2155712,112281.805125,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,20665.7487915,19869.6810575,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2592.5347203,39397.470336,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11417.3542604,10886.0443057,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2733.8741196,42191.061843,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11558.6936597,11027.383705,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2905.0316723,45137.571339,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,11729.8512124,11198.5412577,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2102.79626635,31904.708766000003,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9734.93784315,8987.038047450002,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2215.63218025,34315.924545,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9847.77375705,9099.87396135,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2353.786806,36830.678598,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,9985.9283828,9238.0285871,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2583.3667881,39261.565119,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10681.5518916,10023.5450022,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2727.2168397,42228.509946,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10825.4019432,10167.3950538,Cpeak
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2900.1761925,45328.781841000004,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,10998.361296,10340.3544066,Cpeak
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,3744.1075899,39397.470336,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12568.927130000002,12037.617175300002,Cpeak
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,3904.9454845,42191.061843,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12729.765024600005,12198.455069900005,Cpeak
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,4096.9102207,45137.571339,4923.770572,140.4118104,112.7038556,979.2026551,2668.730647,858.0354924,2258.587855,12921.729760800004,12390.419806100002,Cpeak
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3097.9517238000003,31904.708766000003,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10730.0933006,9982.1935049,Cpeak
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3229.9209570000003,34315.924545,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,10862.0625338,10114.162738100002,Cpeak
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3389.6699429,36830.678598,3872.337406,135.5457292,179.08182350000004,569.3167941,2875.859824000001,398.7555324,2298.52129,11021.8115197,10273.911724,Cpeak
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,3757.7555313,39261.565119,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,11855.940634799996,11197.933745399998,Cpeak
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,3922.449646,42228.509946,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,12020.634749500001,11362.6278601,Cpeak
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4119.0927488,45328.781841000004,4298.303989,137.9787698,151.1428396,738.4642701,2772.295235,588.4034117,2264.349204,12217.277852299998,11559.270962899998,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,6387.9383754,90699.147714,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,17315.582724099997,16519.514990499996,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,6544.1729325,93616.009053,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,17471.817281199998,16675.749547599997,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,6725.4433582,96672.124353,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,17653.087706899998,16857.019973299997,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,6054.6250745,86469.906432,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,14962.6380762,14166.5703422,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,6194.457998100001,89384.04360899999,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,15102.470999800002,14306.4032658,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,6360.0377436,92410.465644,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,15268.0507453,14471.9830113,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,6207.3569113,88231.17807,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,15994.8901316,15198.822397600004,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,6353.1733582,91139.33136,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,16140.7065785,15344.6388445,Cpeak
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,6522.834095,94178.981715,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,16310.3673153,15514.299581300002,Cpeak
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,8767.4745211,90699.147714,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,19695.1188698,18899.0511362,Cpeak
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,8943.815413,93616.009053,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,19871.4597617,19075.3920281,Cpeak
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,9145.650405,96672.124353,5858.332859,158.6433033,217.75326739999997,1152.137037,3540.777882,970.5909024,2926.256283,20073.294753699996,19277.2270201,Cpeak
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,8386.1792105,86469.906432,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17294.1922122,16498.1244782,Cpeak
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,8549.7662047,89384.04360899999,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17457.7792064,16661.7114724,Cpeak
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,8739.2603155,92410.465644,4364.469222,144.5119565,205.3441765,652.9097647,3540.777882,471.3636297,2926.256283,17647.2733172,16851.2055832,Cpeak
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,8557.1652381,88231.17807,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18344.6984584,17548.6307244,Cpeak
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,8726.5077166,91139.33136,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18514.040936899997,17717.9732029,Cpeak
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,8920.7227825,94178.981715,5011.65104,151.5776299,216.7987219,866.7279465,3540.777882,685.1818115000001,2926.256283,18708.2560028,17912.188268800004,Cpeak
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,243.45932724,4920.034959,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1210.67470895,1210.67470895,Cpeak
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,360.69830477,7270.0967808,593.0885628,19.54861298,11.48823529,66.38408824,276.7058824,66.38408824,276.7058824,1327.91368648,1327.91368648,Cpeak
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,505.22196893,9945.9470292,703.5346516,26.44293308,16.67647059,82.37682353,276.7058824,82.37682353,276.7058824,1610.95873013,1610.95873013,Cpeak
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,671.20073691,13337.8610211,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2146.08078467,2146.08078467,Cpeak
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,801.15764737,15702.7998708,998.0575552,44.82778668,30.26470588,125.0241176,276.7058824,125.0241176,276.7058824,2276.03769513,2276.03769513,Cpeak
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,253.47950781,5107.1966736,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1303.78301135,1303.78301135,Cpeak
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,370.75284738,7459.570960800001,659.3562161,23.68520504,14.57647059,75.97972941,276.7058824,75.97972941,276.7058824,1421.0563509200001,1421.0563509200001,Cpeak
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,522.03074128,10253.5676124,791.8915227,31.95838916,20.75294118,95.17101176,276.7058824,95.17101176,276.7058824,1738.5104884800005,1738.5104884800005,Cpeak
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,699.49003002,13885.4512083,1145.319007,54.02021348,37.05882353,146.3477647,276.7058824,146.3477647,276.7058824,2358.94172113,2358.94172113,Cpeak
