house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,5106.9178699,78261.769834,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,12299.94703944
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,6690.8050095,74886.86751899999,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,14749.573969330002
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,6864.7231408,77766.230959,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,14923.49210063
Mass,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,7061.1085701,80795.89920500001,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,15119.87752993
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,6542.786411,70753.885675,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,12855.898305050001
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,6711.369256499999,73680.774605,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,13024.48115055
Mass,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,6908.9928809,76756.499441,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,13222.104774950001
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,6511.2755573,72197.317783,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,13704.304726839999
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,6685.3196909,75146.66442,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,13878.348860439999
Mass,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,6887.4323905,78274.062221,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,14080.46156004
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,1677.77944189,32160.809036,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,8570.0468152
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,1788.56731179,34934.445198,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,8680.834685099999
Mass,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,1947.1381916999999,37829.344023,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,8839.405565009998
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,1644.49764215,25827.851711,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,7340.64474378
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,1761.8285253200002,28245.017793,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,7457.975626949999
Mass,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,1907.5081260499999,30788.969579999997,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,7603.655227679999
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,1838.9245088,31939.725426,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8002.836291820002
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,1974.5820414999998,34905.725069,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8138.493824520001
Mass,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2146.73098235,38013.612171,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8310.642765370001
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2442.1926678,32162.949712,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,9334.460041109998
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2578.787521,34937.875475,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,9471.054894309998
Mass,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2765.7202001,37833.140714,4050.6852829999993,89.2074326,77.00385561,935.8901551,1739.480647,9657.987573409999
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2293.9136163000003,25828.520727000003,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,7990.060717929999
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2431.4057041,28245.72858,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,8127.55280573
Mass,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2597.4338495,30789.676636,2999.2521179999994,80.89904203,143.3818235,526.0042941,1946.6098239999997,8293.58095113
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2617.6115163,31940.82102,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8781.52329932
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2778.4950203999997,34908.089938,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,8942.40680342
Mass,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2975.582454,38015.276145,3425.2187010000002,85.05323731999998,115.44283959999999,695.1517701,1843.045235,9139.49423702
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,11.2,1000,4002.0402309,62699.233564,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,12060.80919073
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,4144.8511352000005,65555.600376,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,12203.62009503
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,4317.290704,68572.575606,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,12376.059663830001
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,4081.1286622,59449.604938,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,10394.24055625
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,4226.8350782,62377.819169,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,10539.94697225
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,4403.1395922,65455.762286,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,10716.251486250001
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,4014.9805425,60938.113568,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,11208.00971204
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,4162.4282395,63867.861039,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,11355.457409039998
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,4341.9113876,66979.512581,3971.098259,93.48261014,185.6924719,787.9779465,2154.777882,11534.940557139998
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,5426.2942877,62726.307304999995,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,13485.06324753
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,5598.4687541,65585.31688299999,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,13657.23771393
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,5797.3438191,68599.67379,4670.303254,98.73965043,160.3846644,1043.606567,2085.734824,13856.11277893
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,5385.0308214,59452.300339,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,11698.142715450002
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,5555.5678055,62383.712906,3323.9164410000003,86.01987985,174.23792649999996,574.1597647,2154.777882,11868.67969955
