house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,CS_code,year,Grid_year,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,Operation_SH,P_avg_peak_kW_SH,Manufacture_SH,Distribution_SH,Installation_SH,EOL_SH,Other_SH,EOL_S_SH,Other_S_SH,Manufacture_SH_MJ,Distribution_SH_MJ,Installation_SH_MJ,EOL_SH_MJ,Other_SH_MJ,DW_code,Tank_Volume (L),P_annual_kWh_WH,Q_annual_kWh_WH,Operation_WH,P_avg_peak_kW_WH,Manufacture_WH,Distribution_WH,Installation_WH,EOL_WH,Other_WH,EOL_S_WH,Other_S_WH,Manufacture_WH_MJ,Distribution_WH_MJ,Installation_WH_MJ,EOL_WH_MJ,Other_WH_MJ,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,Operation,Manufacture,Distribution,Installation,EOL,Other,EOL_S,Other_S,Manufacture_MJ,Distribution_MJ,Installation_MJ,EOL_MJ,Other_MJ,Operation_SH_total_year,Operation_WH_total_year,Operation_total_year,P_annual_kWh_total_year,P_avg_peak_kW_total_year
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,5,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,HP,300,770.6443053146912,3280.56704057369,46.251947249099686,0.16848851050872868,34.06106809523809,1.8039273023809523,1.3691041495238094,4.743536071428571,13.588235295238094,4.743536071428571,13.588235295238094,1027.9146533333333,38.20473404761905,12.0765781,35.294117647619046,13.588235295238094,Mass-H1-Ideal-AK-5-HPl_Rb-HP-C0-2025-Hhigh,977.4901241719624,3819.5010305961832,0.3656993805110398,64.78780721089608,83.24314395714285,3.097006202857143,3.5563674140476187,12.35047710047619,42.904648314285716,8.469899077619047,27.10921847142857,2170.8135128095237,65.59039168571428,49.22703260347619,162.13960868190478,176.51261596190477,18.535859961796394,46.251947249099686,64.78780721089608,977.4901241719624,0.3656993805110398
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,1,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,HPo,162,256.4695082823454,1089.1765010282277,14.600854598009102,0.04194279148844499,24.66288429047619,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,3.7301793976190476,13.588235295238094,827.0623285714286,22.57284161904762,5.64429590952381,35.294117647619046,13.588235295238094,Mass-H1-Ideal-AK-1-HPl_Rb-HPo-C0-2025-Hhigh,463.31532713961656,1628.1104910507206,0.23915366149075612,33.1367145598055,73.84496015238095,2.3589092566666667,2.9669462545238092,11.337120426666667,42.904648314285716,7.456542403809523,27.10921847142857,1969.961188047619,49.95849925714286,42.794750413,162.13960868190478,176.51261596190477,18.535859961796394,14.600854598009102,33.1367145598055,463.31532713961656,0.23915366149075612
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,2,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,HPo,162,368.08616746885303,1564.8170593602945,21.236758247404428,0.0429453674931313,24.66288429047619,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,3.7301793976190476,13.588235295238094,827.0623285714286,22.57284161904762,5.64429590952381,35.294117647619046,13.588235295238094,Mass-H1-Ideal-AK-2-HPl_Rb-HPo-C0-2025-Hhigh,574.9319863261242,2103.7510493827876,0.24015623749544243,39.77261820920082,73.84496015238095,2.3589092566666667,2.9669462545238092,11.337120426666667,42.904648314285716,7.456542403809523,27.10921847142857,1969.961188047619,49.95849925714286,42.794750413,162.13960868190478,176.51261596190477,18.535859961796394,21.236758247404428,39.77261820920082,574.9319863261242,0.24015623749544243
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,3,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,HPo,216,504.89281957598774,2144.518205237764,29.91581289229157,0.11565687097609056,28.345186138095237,1.3546509,1.0103260523809523,4.126710269999999,13.588235295238094,4.126710269999999,13.588235295238094,905.6567166666666,28.68966909047619,8.161275895238095,35.294117647619046,13.588235295238094,Mass-H1-Ideal-AK-3-HPl_Rb-HPo-C0-2025-Hhigh,711.738638433259,2683.452195260257,0.3128677409784017,48.45167285408796,77.52726200000001,2.64772980047619,3.197589316904762,11.733651299047619,42.904648314285716,7.853073276190475,27.10921847142857,2048.555576142857,56.075326728571426,45.31173039871429,162.13960868190478,176.51261596190477,18.535859961796394,29.91581289229157,48.45167285408796,711.738638433259,0.3128677409784017
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,4,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,HPo,360,689.0074520446115,2932.8425077657357,40.94152996274777,0.1262490492271383,38.14037145714286,2.124839018095238,1.625374219047619,5.1841259285714285,13.588235295238094,5.1841259285714285,13.588235295238094,1115.2417514285714,45.00120901904762,14.873222533333333,35.294117647619046,13.588235295238094,Mass-H1-Ideal-AK-4-HPl_Rb-HPo-C0-2025-Hhigh,895.8532709018826,3471.776497788229,0.32345991922944944,59.47738992454417,87.32244731904763,3.4179179185714283,3.8126374835714283,12.791066957619048,42.904648314285716,8.910488934761904,27.10921847142857,2258.140610904762,72.38686665714286,52.023677036809524,162.13960868190478,176.51261596190477,18.535859961796394,40.94152996274777,59.47738992454417,895.8532709018826,0.32345991922944944
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,5,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,HPo,360,801.3942873763864,3410.2406622039807,48.136226593326654,0.17304716509413523,38.14037145714286,2.124839018095238,1.625374219047619,5.1841259285714285,13.588235295238094,5.1841259285714285,13.588235295238094,1115.2417514285714,45.00120901904762,14.873222533333333,35.294117647619046,13.588235295238094,Mass-H1-Ideal-AK-5-HPl_Rb-HPo-C0-2025-Hhigh,1008.2401062336576,3949.174652226474,0.3702580350964464,66.67208655512304,87.32244731904763,3.4179179185714283,3.8126374835714283,12.791066957619048,42.904648314285716,8.910488934761904,27.10921847142857,2258.140610904762,72.38686665714286,52.023677036809524,162.13960868190478,176.51261596190477,18.535859961796394,48.136226593326654,66.67208655512304,1008.2401062336576,0.3702580350964464
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,1,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,R,135,1009.8,1009.7747841269364,56.725815430829584,0.16551724137931034,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,1.0684129219047618,0,176.31950095238093,4.457346105714286,2.6519285480952384,0.8491582847619048,0,Mass-H1-Ideal-AK-1-HPl_Rb-R-C0-2025-Hhigh,1216.645818857271,1548.7087741494295,0.3627281113816215,75.26167539262597,58.27498011904762,1.4732525475238094,2.3790441719999995,8.675353950952381,29.31641301904762,4.794775928095238,13.520983176190477,1319.2183604285713,31.843003743809525,39.802383051571425,127.69464931904763,162.92438066666668,18.535859961796394,56.725815430829584,75.26167539262597,1216.645818857271,0.3627281113816215
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,2,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,R,135,1486.3000000000002,1486.279096390136,84.52858844362737,0.15862068965517245,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,1.0684129219047618,0,176.31950095238093,4.457346105714286,2.6519285480952384,0.8491582847619048,0,Mass-H1-Ideal-AK-2-HPl_Rb-R-C0-2025-Hhigh,1693.1458188572715,2025.2130864126289,0.3558315596574836,103.06444840542376,58.27498011904762,1.4732525475238094,2.3790441719999995,8.675353950952381,29.31641301904762,4.794775928095238,13.520983176190477,1319.2183604285713,31.843003743809525,39.802383051571425,127.69464931904763,162.92438066666668,18.535859961796394,84.52858844362737,103.06444840542376,1693.1458188572715,0.3558315596574836
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,3,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,R,180,2028.5,2028.608019547896,118.85476783648906,0.41206896551724137,11.184113766666666,0.21620837647619048,0.23588717376190477,1.3141292738095238,0,1.3141292738095238,0,216.86991323809525,5.348815328571429,3.2618258961904765,1.044449890952381,0,Mass-H1-Ideal-AK-3-HPl_Rb-R-C0-2025-Hhigh,2235.3458188572713,2567.542009570389,0.6092798355195526,137.39062779828546,60.36618962857143,1.5092872769523809,2.423150438285714,8.921070302857142,29.31641301904762,5.04049228,13.520983176190477,1359.7687727142857,32.734472966666665,40.41228039966667,127.88994092523811,162.92438066666668,18.535859961796394,118.85476783648906,137.39062779828546,2235.3458188572713,0.6092798355195526
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,4,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,R,300,2731.2,2731.3125786529554,160.69686755786176,0.4810344827586207,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,2.282278525238095,0,376.64296476190475,7.726066585714285,5.664888033333334,1.81392014,0,Mass-H1-Ideal-AK-4-HPl_Rb-R-C0-2025-Hhigh,2938.045818857271,3270.2465686754485,0.6782453527609318,179.23272751965817,68.60578339047619,1.6053798887142858,2.5969339429047618,9.889219554285715,29.31641301904762,6.008641531428571,13.520983176190477,1519.5418242380952,35.111724223809524,42.815342536809524,128.65941117428574,162.92438066666668,18.535859961796394,160.69686755786176,179.23272751965817,2938.045818857271,0.6782453527609318
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,5,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,R,300,3208.65,3208.894841460051,191.31277268802867,0.6862068965517242,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,2.282278525238095,0,376.64296476190475,7.726066585714285,5.664888033333334,1.81392014,0,Mass-H1-Ideal-AK-5-HPl_Rb-R-C0-2025-Hhigh,3415.4958188572714,3747.828831482544,0.8834177665540353,209.84863264982508,68.60578339047619,1.6053798887142858,2.5969339429047618,9.889219554285715,29.31641301904762,6.008641531428571,13.520983176190477,1519.5418242380952,35.111724223809524,42.815342536809524,128.65941117428574,162.92438066666668,18.535859961796394,191.31277268802867,209.84863264982508,3415.4958188572714,0.8834177665540353
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,1,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,Ro,162,1049.3,1049.389071515771,59.06914690893061,0.17068965517241377,10.295370804761905,0.1960457441904762,0.21714245514285715,1.2097023009523808,0,1.2097023009523808,0,199.63639676190476,4.850008580952381,3.0026256704761902,0.9614529266666667,0,Mass-H1-Ideal-AK-1-HPl_Rb-Ro-C0-2025-Hhigh,1256.145818857271,1588.323061538264,0.36790052517472493,77.60500687072701,59.477446666666665,1.4891246446666666,2.4044057196666664,8.81664333,29.31641301904762,4.936065307142856,13.520983176190477,1342.5352562380951,32.23566621904762,40.15308017395238,127.8069439609524,162.92438066666668,18.535859961796394,59.06914690893061,77.60500687072701,1256.145818857271,0.36790052517472493
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,2,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,Ro,162,1525.1,1525.1150595859226,86.86186765743865,0.17068965517241377,10.295370804761905,0.1960457441904762,0.21714245514285715,1.2097023009523808,0,1.2097023009523808,0,199.63639676190476,4.850008580952381,3.0026256704761902,0.9614529266666667,0,Mass-H1-Ideal-AK-2-HPl_Rb-Ro-C0-2025-Hhigh,1731.9458188572712,2064.0490496084158,0.36790052517472493,105.39772761923504,59.477446666666665,1.4891246446666666,2.4044057196666664,8.81664333,29.31641301904762,4.936065307142856,13.520983176190477,1342.5352562380951,32.23566621904762,40.15308017395238,127.8069439609524,162.92438066666668,18.535859961796394,86.86186765743865,105.39772761923504,1731.9458188572712,0.36790052517472493
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,3,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,Ro,216,2092.9,2092.9852925285027,122.6816595097678,0.4482758620689655,13.198383466666666,0.24623731766666668,0.27837068185714287,1.5508052266666668,0,1.5508052266666668,0,255.92839433333333,6.091706342857143,3.849283893809524,1.2325563261904762,0,Mass-H1-Ideal-AK-3-HPl_Rb-Ro-C0-2025-Hhigh,2299.7458188572714,2631.919282550996,0.6454867320712767,141.2175194715642,62.38045932857143,1.539316218142857,2.4656339463809522,9.157746255714287,29.31641301904762,5.277168232857143,13.520983176190477,1398.8272538095237,33.47736398095238,40.99973839728571,128.0780473604762,162.92438066666668,18.535859961796394,122.6816595097678,141.2175194715642,2299.7458188572714,0.6454867320712767
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,4,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,Ro,360,2847.2,2847.2279246596777,167.82459802694808,0.4827586206896552,25.597491480952378,0.3663530823333333,0.5398836285714286,3.0076958795238093,0,3.0076958795238093,0,496.3581266666667,9.063270414285714,7.46546059047619,2.3904707823809526,0,Mass-H1-Ideal-AK-4-HPl_Rb-Ro-C0-2025-Hhigh,3054.045818857271,3386.161914682171,0.6799694906919663,186.36045798874449,74.77956734285715,1.6594319828095236,2.727146893095238,10.614636908571429,29.31641301904762,6.734058885714285,13.520983176190477,1639.2569861428572,36.44892805238095,44.61591509395238,129.23596181666667,162.92438066666668,18.535859961796394,167.82459802694808,186.36045798874449,3054.045818857271,0.6799694906919663
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,5,C0,2025,2025,HPl_Rb,4.5,2,206.84581885727118,538.933990022493,18.535859961796394,0.19721087000231113,49.182075861904764,1.2930789004761905,2.1872632645238093,7.606941029047619,29.31641301904762,3.726363006190476,13.520983176190477,1142.8988594761904,27.38565763809524,37.15045450347619,126.84549103428573,162.92438066666668,Ro,360,3324.15,3324.3940525519356,198.2505268868453,0.743103448275862,25.597491480952378,0.3663530823333333,0.5398836285714286,3.0076958795238093,0,3.0076958795238093,0,496.3581266666667,9.063270414285714,7.46546059047619,2.3904707823809526,0,Mass-H1-Ideal-AK-5-HPl_Rb-Ro-C0-2025-Hhigh,3530.9958188572714,3863.3280425744288,0.9403143182781732,216.7863868486417,74.77956734285715,1.6594319828095236,2.727146893095238,10.614636908571429,29.31641301904762,6.734058885714285,13.520983176190477,1639.2569861428572,36.44892805238095,44.61591509395238,129.23596181666667,162.92438066666668,18.535859961796394,198.2505268868453,216.7863868486417,3530.9958188572714,0.9403143182781732
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,3,C0,2025,2025,HYD1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HYD1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-3-HYD1000-HYD1000-C0-2025-Hhigh,927.2784077653964,3069.426833331161,0.48654583234726434,62.32509750140113,168.06538776190476,5.7321839,5.2492232,33.0660549952381,91.18389276190476,27.914873319047622,74.51145252380952,5193.695571428571,123.91811033333335,9.26152318095238,1204.5827957142858,2729.617196666667,NA,NA,62.32509750140113,927.2784077653964,0.48654583234726434
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,4,C0,2025,2025,HYD1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HYD1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-4-HYD1000-HYD1000-C0-2025-Hhigh,1065.3880246970411,3539.51066666424,0.5192876830307558,70.868294453161,168.06538776190476,5.7321839,5.2492232,33.0660549952381,91.18389276190476,27.914873319047622,74.51145252380952,5193.695571428571,123.91811033333335,9.26152318095238,1204.5827957142858,2729.617196666667,NA,NA,70.868294453161,1065.3880246970411,0.5192876830307558
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,5,C0,2025,2025,HYD1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HYD1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-5-HYD1000-HYD1000-C0-2025-Hhigh,1205.195896351576,4011.1351555516258,0.5668442487516059,80.10377846126306,168.06538776190476,5.7321839,5.2492232,33.0660549952381,91.18389276190476,27.914873319047622,74.51145252380952,5193.695571428571,123.91811033333335,9.26152318095238,1204.5827957142858,2729.617196666667,NA,NA,80.10377846126306,1205.195896351576,0.5668442487516059
Mass,H1,Ideal,AK,Hhigh,HYD200-HYD200,3,C0,2025,2025,HYD200,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HYD200,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-3-HYD200-HYD200-C0-2025-Hhigh,808.8276840672446,2532.575,0.4257871270686964,54.64926808923033,144.19747333333333,5.3190558476190475,5.172164514285714,23.08410847142857,95.35336895238095,15.93835330952381,73.78825128571428,4281.602059047619,112.65038995238096,8.457191766666668,221.946432,2733.7866728571425,NA,NA,54.64926808923033,808.8276840672446,0.4257871270686964
