house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2067.876044666656,32680.60253817034,3677.333192,124.0935889,112.32240350000001,717.9529673000001,2096.290777,8795.868973366658
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2218.85632422693,35817.73422561584,3677.333192,124.0935889,112.32240350000001,717.9529673000001,2096.290777,8946.849252926932
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2391.907720868037,38971.78516997633,3677.333192,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9119.900649568037
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,1764.4085845624447,27329.972047923242,3294.880518,120.05053259999998,118.0814058,553.0027961,2249.519027,8099.942864062445
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,1891.6209135440245,30143.769926012756,3294.880518,120.05053259999998,118.0814058,553.0027961,2249.519027,8227.155193044024
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2046.1631878510047,33089.532845512316,3294.880518,120.05053259999998,118.0814058,553.0027961,2249.519027,8381.697467351005
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,1838.8053879669844,29364.28654695003,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8177.873195666985
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,1979.66885350714,32462.871823591435,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8318.73666120714
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2147.858648164689,35681.14662582105,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8486.926455864688
Mass,H1,Real,CH,Hhigh,R,NA,NA,8.5,NA,NA,2746.325793347207,37756.961331829305,831.3671301,38.89839479,4.400098522,46.09699423,0,3667.0884109892067
Mass,H1,Real,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,928.1788713442784,11494.406411444526,307.6159688,14.96867304,1.545996429,17.71927605,0,1270.0287856632785
Mass,H1,Real,CH,Hhigh,Rl,NA,NA,5,NA,NA,1818.1469220029285,26262.554920384788,523.7511613,23.92972175,2.854102092,28.37771819,0,2397.059625334929
Mass,H1,Real,CH,Hlow,HP,NA,NA,NA,8,NA,1237.267659155092,11342.42930802875,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,4117.600452725092
Mass,H1,Real,CH,Hlow,HPl,NA,NA,NA,5,NA,824.0944833716371,7965.460262396259,826.9997436999998,17.52592378,49.36444432999999,152.484381,627.1897679,2497.658744081637
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2901.89680320373,32680.60253817034,3677.333192,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9629.889731903731
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,3078.244431101351,35817.73422561584,3677.333192,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9806.237359801351
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,3279.651207650931,38971.78516997633,3677.333192,124.0935889,112.32240350000001,717.9529673000001,2096.290777,10007.644136350933
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2520.6964198205806,27329.972047923242,3294.880518,120.05053259999998,118.0814058,553.0027961,2249.519027,8856.23069932058
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2674.159701081059,30143.769926012756,3294.880518,120.05053259999998,118.0814058,553.0027961,2249.519027,9009.693980581058
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2860.733350966641,33089.532845512316,3294.880518,120.05053259999998,118.0814058,553.0027961,2249.519027,9196.26763046664
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2585.1886933972705,29364.28654695003,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,8924.25650109727
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2749.806432563694,32462.871823591435,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9088.874240263694
Mass,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,6,500,2950.0057086694787,35681.14662582105,3393.333459,118.33822830000001,114.78148169999999,594.4341117,2118.180527,9289.073516369479
Mass,H1,Real,CH,Hlow,R,NA,NA,8.5,NA,NA,4021.313626380198,37756.961331829305,831.3671301,38.89839479,4.400098522,46.09699423,0,4942.076244022198
Mass,H1,Real,CH,Hlow,Rb,NA,NA,3.5,NA,NA,1372.1638307176825,11494.406411444526,307.6159688,14.96867304,1.545996429,17.71927605,0,1714.0137450366826
Mass,H1,Real,CH,Hlow,Rl,NA,NA,5,NA,NA,2649.1497956625153,26262.554920384788,523.7511613,23.92972175,2.854102092,28.37771819,0,3228.062498994516
Mass,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,868.4607225838163,13080.438658650453,1534.508245,36.84429465,92.15653846000001,284.4334613,1321.899557,4138.302818993816
Mass,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,7,NA,537.3386970772002,8059.431615396971,959.725892,20.86281041,68.56242082,173.1334613,673.3701455,2432.9934271072
Mass,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,1964.0531545536485,32820.09689783262,3864.853886,129.3555268,116.870198,756.4090149,2299.609556,9131.151336253648
