hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
998,0,56449.30656,494548.0137,1083149.019,1607963.371,2245727.559,79596.73134,355725.6266,528730.2379,1143784.2,1354876.256
999,0,55184.77203,446486.158,1039668.393,1521696.149,2125583.93,78923.45816,299941.6424,480993.8264,1094065.176,1302978.546
1000,0,41514.00791,423541.3462,959419.8836,1401921.311,1953064.479,60492.49898,288789.0791,454983.1216,1013632.586,1184617.289
1001,0,36097.03585,368061.7908,842695.5961,1220013.696,1714006.22,45604.14426,260386.4393,393652.9158,892506.345,1036502.382
1002,0,38767.49671,312848.7369,647512.7515,928320.9605,1280117.947,44325.51509,220422.6633,333014.402,686452.0599,788886.2093
1003,0,11711.6151,109518.726,285660.2468,424567.9942,597490.8027,11351.4784,76236.966,114722.4891,301548.2648,356961.3711
1004,0,280.1747842,2095.266299,29966.1708,44509.76792,66942.0004,148.8348944,1857.100139,2357.612567,31035.20214,35729.49632
1005,0,0,0,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0,0,0,0
1012,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,0,0,0,0
1015,0,12265.5661,84397.89817,122373.7085,154266.823,196719.2711,14811.6483,50823.65235,88265.59009,125485.8583,133745.0303
1016,0,47452.27487,362378.1712,693712.5275,954427.0135,1328323.345,65824.12482,243611.3678,378386.0986,707339.9002,831584.9478
1017,0,74040.64911,623715.8073,1223254.457,1836307.169,2506094.74,105073.7333,429147.2959,654462.4587,1249520.945,1498693.333
1018,0,73868.31688,606653.7227,1302772.871,1950803.77,2694052,106346.9092,422989.9077,641067.3134,1337497.942,1596684.72
1019,0,73188.42924,584492.9895,1349249.643,2000574.814,2740593.357,102289.0233,411704.8118,621023.9037,1388908.887,1635318.971
1020,0,69369.80971,570922.0263,1279418.942,1909391.058,2611028.727,97491.39295,406299.1408,608705.9244,1318299.418,1549181.544
1021,0,60635.97033,518981.3275,1185384.771,1791043.291,2497156.189,84685.47492,375998.2919,556652.5454,1224238.225,1441062.999
1022,0,57527.42102,482322.4791,1059478.481,1622232.625,2280138.579,77072.44447,345037.5275,515836.7703,1095696.455,1289145.003
1023,0,63475.17358,476224.5401,1068650.053,1633652.732,2274102.749,77360.37689,326958.2617,504279.2018,1104725.06,1307872.86
1024,0,58461.83006,445377.069,965818.8411,1483279.384,2081808.537,74295.99915,313260.6587,472829.0194,996152.7098,1199031.574
1025,0,52493.96496,400287.5393,867361.5401,1337532.308,1897926.53,66282.98042,284888.2659,428143.3283,897512.7175,1084223.866
1026,0,45678.05556,364498.3129,807894.3027,1237693.161,1785779.641,63100.62042,261255.0727,392311.5912,833146.768,1008044.573
1027,0,14187.28385,127810.059,330681.5883,510275.125,768704.003,19159.18485,92787.38185,137360.9299,341498.9143,416761.921
1028,0,248.5968537,1599.088402,35690.98498,52099.60889,82189.54675,144.8002004,1205.776504,1816.272574,36541.20031,42463.71048
1029,0,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0,0,0,0
1038,0,0,0,0,0,0,0,0,0,0,0
1039,0,12803.82837,93083.97539,121886.2598,162174.9514,220622.4209,20171.13069,72450.72326,101167.014,127860.2068,136909.8659
1040,0,50905.75726,396016.3117,651407.4414,924186.2708,1381073.58,70978.46938,324975.8913,423084.8671,671506.8228,805324.6504
1041,0,74373.78602,605737.8928,1064624.031,1647675.066,2431004.827,101424.1804,478027.1008,643431.8832,1093808.61,1368844.061
1042,0,76373.33632,619654.0719,1133638.626,1770063.423,2536948.867,104144.9585,480627.5684,659429.6911,1169900.502,1454916.922
1043,0,78919.70316,651886.1045,1204571.581,1850294.845,2680532.851,102557.6915,484398.2872,688266.0507,1242085.193,1526824.213
1044,0,62260.94999,595578.4231,1177470.59,1805599.1,2603644.826,87938.56793,444864.8028,633685.8125,1213115.75,1488820.894
1045,0,63377.06699,557318.9049,1149056.341,1765207.217,2524925.591,86005.49331,418869.4839,593089.485,1181141.252,1452205.195
1046,0,56782.46274,475070.7599,1073599.844,1631296.529,2324365.188,77596.91902,355556.7186,507870.0562,1106004.32,1354143.29
1047,0,56736.97061,478821.218,1099033.35,1665690.051,2386446.266,75273.26093,353067.8125,507216.7615,1130395,1382970.761
1048,0,53373.80636,459992.0719,1005124.363,1551194.868,2229613.575,70565.66699,318150.0211,487606.4802,1033475.648,1269673.734
1049,0,50006.57341,407253.2998,894446.05,1335267.569,1923862.522,62048.29356,273020.0788,426401.233,921345.3132,1096319.935
1050,0,40304.97312,298059.0569,707624.7055,1056219.771,1536623.725,44700.95241,189654.8664,308153.5908,724431.1858,848417.2844
1051,0,15127.97133,115361.74,362089.8926,546291.4961,807131.2289,15755.57614,64986.60054,118527.3855,375221.1786,434741.2313
1052,0,53.64258105,586.2083955,29297.44314,46865.90484,78552.81778,0,416.9687107,666.9595987,29872.12221,36250.60551
1053,0,0,0,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0,0,0,0,0
1056,0,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0
1058,0,0,0,0,0,0,0,0,0,0,0
1059,0,0,0,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0,0,0,0
1062,0,0,0,0,0,0,0,0,0,0,0
1063,0,12822.05589,53506.85805,83948.15768,101382.6611,119816.4467,16979.06214,26125.3165,58780.48154,91142.66413,95263.52199
1064,0,39011.44935,211032.4184,465622.9355,639981.5399,826567.3889,46892.47011,112214.9733,226605.0741,491183.018,537879.6616
1065,0,58210.62176,363212.1148,847230.7709,1137156.818,1480786.136,71722.15721,187750.3358,387829.0128,877633.192,958765.9652
1066,0,62763.67535,444027.5657,1079930.061,1515181.508,1948692.955,77442.10158,265839.8086,471083.0082,1110411.424,1284624.56
1067,0,63624.31857,511635.8094,1278874.106,1831257.722,2356717.243,77781.91172,324638.8727,536811.3738,1333414.172,1523982.035
1068,0,60842.68247,462342.5219,1229536.217,1743442.272,2248769.786,72065.68263,260074.8897,486878.7955,1284824.496,1475096.561
1069,0,61534.10917,449178.8398,1064998.765,1448772.403,1786060.252,76092.63992,251110.0523,478432.6952,1117283.528,1266016.442
1070,0,51095.87112,428843.4007,972713.7279,1305855.673,1665190.39,61288.24312,234759.9497,450968.2841,1024459.758,1155972.407
1071,0,57345.03982,411904.1831,971644.1814,1283065.331,1621886.074,71929.2366,218899.8751,437794.3427,1026752.543,1136018.951
1072,0,50759.4318,401764.7575,959828.2368,1269026.88,1646326.479,66130.72998,219885.9945,426697.8964,1013307.42,1117906.452
1073,0,38627.89677,346741.8536,812628.1712,1128146.87,1400639.402,55451.73069,194076.275,371121.7948,867101.0002,953355.2604
1074,0,30879.52465,240903.3405,619147.1665,861860.1534,1086844.676,43286.37856,134224.4614,255314.0294,659484.4561,732184.0298
1075,0,10545.91401,86586.02441,289694.2086,403980.6458,500209.3651,15159.36653,54395.73098,94541.21938,309129.9703,342526.1821
1076,0,34.03215192,461.1061108,33683.65101,42721.89252,59258.88711,0,264.5350434,525.3438843,34552.32088,37829.47406
1077,0,0,0,0,0,0,0,0,0,0,0
1078,0,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0,0,0,0
1080,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0,0
1082,0,0,0,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0,0,0,0
1084,0,0,0,0,0,0,0,0,0,0,0
1085,0,0,0,0,0,0,0,0,0,0,0
1086,0,0,0,0,0,0,0,0,0,0,0
1087,0,11461.4977,56594.09953,89812.6015,119752.4143,144357.4787,17153.64011,36408.70651,63113.39578,103492.6139,108780.5778
1088,0,48227.9304,320802.1133,651820.0253,980616.1062,1197270.156,63708.07073,246640.0738,346594.2455,707222.9656,820387.8382
1089,0,75717.40599,546373.5365,1085578.239,1645150.501,2040257.012,95084.42244,429842.8265,577929.6805,1163567.475,1343051.441
1090,0,77414.26741,588525.6288,1328496.556,2058018.986,2707611.73,98974.58557,462942.3165,625083.2921,1411310.535,1668540.093
1091,0,75084.4323,590282.2713,1320565.005,2056888.956,2719930.205,95400.19992,443214.34,626153.0496,1403232.75,1661572.343
1092,0,75418.02887,585089.2309,1322781.275,2047647.277,2700673.021,95746.61578,425697.8789,618717.9047,1402850.656,1658095.563
1093,0,69641.27142,555584.883,1303677.056,2029308.13,2713103.207,88509.95096,402537.5046,587710.4829,1381321.66,1638241.859
1094,0,63088.60874,535678.3716,1247650.757,1954179.054,2608133.971,79271.50792,393724.2061,564966.4193,1322430.742,1567250.423
1095,0,63258.042,541022.2973,1247372.098,1926487.879,2558631.172,84085.39309,397126.7377,572029.1218,1319283.913,1546019.186
1096,0,67224.41813,527957.5714,1228844.739,1867761.472,2484862.481,85101.61646,389740.1031,558537.4073,1301286.837,1505066.481
1097,0,64043.89534,443176.9702,1104601.532,1694722.995,2248420.524,81159.15069,322174.106,473232.2604,1173104.428,1365743.476
1098,0,50880.68717,372049.8101,982753.5976,1501209.982,1991630.625,62327.4242,279773.4441,393866.1748,1039438.138,1209963.967
1099,0,18024.27936,135297.0514,491824.4626,729712.5606,974663.7016,21461.24323,99321.8676,143184.5306,515412.0283,597467.942
1100,0,127.4843234,707.6899435,44799.34437,62769.31937,92224.2267,52.80543428,725.9761532,829.7571218,45666.24671,51739.67544
1101,0,0,0,0,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0,0,0,0,0
1104,0,0,0,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0,0,0,0
1106,0,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0,0
1108,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0,0,0
1111,0,9764.291278,81389.98753,99247.45547,133145.3064,176585.9372,17415.57616,65571.00822,90005.04648,104244.5432,109884.4371
1112,0,41777.81958,380232.9721,813702.3385,1131996.97,1558035.501,63561.97444,282501.674,407489.7082,857204.3139,946880.3673
1113,0,67121.72801,594874.599,1343866.685,2063477.447,2813389.187,94498.23949,441229.8449,635984.4243,1417310.546,1667136.14
1114,0,61895.03645,605269.7732,1428497.576,2185409.786,2996465.903,88799.85373,443111.36,646182.8391,1496222.7,1757253.97
1115,0,56340.8972,552643.2396,1377449.219,2108562.654,2922047.293,83849.88718,405549.1483,594903.6415,1439324.707,1689341.159
1116,0,58503.45255,539164.1194,1378736.349,2096972.988,2864907.647,86988.10008,410693.1305,584483.8118,1448152.626,1710818.494
1117,0,59066.91926,504407.1521,1302723.762,1950996.663,2679157.966,88861.66928,378555.2648,549332.4075,1361241.78,1591794.777
1118,0,60510.51434,518259.2157,1335117.252,1989454.264,2707064.817,88809.48002,382242.6597,559114.5927,1394730.499,1619179.218
1119,0,55933.26514,493423.2751,1310059.408,1956138.112,2657259.78,83317.03536,358630.4917,533184.5899,1361447.709,1601839.977
1120,0,59128.91258,479121.8763,1242584.826,1850497.65,2534238.686,85068.23181,344231.6848,517717.9765,1283584.104,1501036.975
1121,0,58805.39288,449705.1605,1177678.544,1748681.37,2367637.332,82189.57784,316172.3077,483573.7913,1208218.96,1409268.396
1122,0,46845.92414,343724.5223,933137.5375,1395354.999,1901432.525,64800.25534,236753.0034,370266.2527,957636.6725,1120449.081
1123,0,17300.28967,142358.2297,446250.3599,652941.924,908455.0843,21707.51858,98405.79047,151310.7804,456775.6219,529213.9331
1124,0,81.98277661,527.2207643,36359.36061,50739.85184,76690.19384,18.64004455,543.7261929,616.5718038,36902.81067,41790.24813
1125,0,0,0,0,0,0,0,0,0,0,0
1126,0,0,0,0,0,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0,0
1128,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0,0,0,0,0
1135,0,11298.96182,78742.83113,93027.46258,127446.3786,169954.3326,18729.61139,67211.80141,87031.1388,97463.43102,103456.9601
1136,0,35738.84245,362865.3838,737542.9929,1062882.211,1407492.155,58251.86373,292816.4896,390013.8758,782201.5247,879245.3927
1137,0,72717.1508,615331.0101,1371316.234,2097571.931,2750929.223,101016.1558,477008.432,654055.915,1437971.462,1680006.722
1138,0,76388.85009,629268.5993,1426122.463,2132649.024,2784442.77,103861.6635,479565.1914,670294.3002,1495553.86,1729742.329
1139,0,77643.84723,592725.9305,1424833.955,2070524.318,2706102.787,105534.3153,449270.4255,636973.3256,1503332.975,1693323.323
1140,0,78844.19001,589129.0394,1442889.05,2116735.887,2803592.48,107660.9174,442181.6297,632340.7843,1521682.995,1743671.548
1141,0,74438.32908,533310.2315,1346147.569,1984413.204,2633802.691,101843.7398,408890.0368,575706.6671,1422007.612,1627459.91
1142,0,72458.72049,483845.2664,1283311.354,1881823.333,2517014.559,98550.82369,369426.8228,524615.3773,1355924.769,1545993.332
1143,0,68386.745,464969.2849,1236266.065,1822572.408,2478351.803,93209.03658,367302.5103,504689.1235,1305306.715,1498135.928
1144,0,62350.41666,484830.4511,1191580.458,1771543.247,2406789.116,85848.71576,367502.7721,519055.875,1253710.269,1454650.159
1145,0,59049.9805,453332.5762,1125309.143,1652118.268,2260969.73,80407.16068,352269.2731,488901.4428,1185665.744,1369100.571
1146,0,47163.40669,342556.9272,886946.6486,1263834.676,1747320.039,64373.37639,259196.2035,369437.394,934018.0106,1048925.776
1147,0,17724.42885,121335.6302,370961.0957,523642.739,722446.8713,21325.55617,93201.12721,130085.0648,390515.9387,436275.9823
1148,0,81.15513964,378.5095824,28835.0953,37956.35242,52824.44442,36.42723291,448.0389611,448.0389611,29320.41247,32225.57502
1149,0,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0,0,0,0
1153,0,0,0,0,0,0,0,0,0,0,0
1154,0,0,0,0,0,0,0,0,0,0,0
1155,0,0,0,0,0,0,0,0,0,0,0
1156,0,0,0,0,0,0,0,0,0,0,0
1157,0,0,0,0,0,0,0,0,0,0,0
1158,0,0,0,0,0,0,0,0,0,0,0
1159,0,3353.64687,23731.39738,36016.41777,52315.37175,68536.29973,9514.24774,22175.76744,30499.99302,40315.42638,45450.1761
1160,0,43640.11902,400552.5381,771791.4067,1058681.29,1329484.251,56997.33084,297082.3356,425255.0479,821795.8982,910824.7352
1161,0,77359.17366,652020.9667,1385273.083,1974559.6,2545287.895,101944.9969,461651.0939,692718.5181,1469667.67,1659784.345
1162,0,74012.90524,635947.4155,1514160.44,2171464.591,2896564.334,99554.75279,444574.2484,676479.8537,1595392.642,1801901.133
1163,0,77045.85708,644518.6455,1543805.387,2228341.247,2976207.282,102722.7394,449613.3237,686802.7705,1626693.361,1844454.314
1164,0,74135.36739,612868.3119,1501753.785,2156641.168,2830060.329,101510.5289,416931.2878,653628.4933,1580020.867,1791090.877
1165,0,68565.30053,578566.0674,1380641.262,1998197.412,2616741.918,93894.49776,395754.9865,617374.4876,1452324.877,1644932.041
1166,0,59231.79427,555412.2184,1296448.639,1882035.859,2446260.381,79606.0025,375910.3527,588025.6994,1364276.124,1561509.426
1167,0,60515.36059,539130.2909,1253542.024,1823715.037,2368663.695,78043.13723,361711.6958,569183.5061,1317741.618,1505298.219
1168,0,62445.2931,513231.2365,1136485.274,1641177.597,2098454.934,80591.01309,334399.351,543443.5071,1198528.889,1364158.71
1169,0,56185.78006,439076.6285,1004043.584,1449643.347,1803476.453,68799.02914,275426.5683,463319.3557,1062534.795,1232998.122
1170,0,43637.43088,318589.7661,788475.7467,1143465.014,1465724.277,52355.76292,192565.2259,336526.7755,833882.9357,965283.7756
1171,0,14241.36779,111303.9983,316354.9182,472976.086,635133.3451,15269.00747,61178.81973,115191.0983,332128.095,391918.5105
1172,0,21.47618075,142.073469,16822.58612,26756.26831,43130.16551,0,166.936326,166.936326,17053.34023,20472.11065
1173,0,0,0,0,0,0,0,0,0,0,0
1174,0,0,0,0,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,0,0,0,0,0
1177,0,0,0,0,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,0,0,0,0
1179,0,0,0,0,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0,0,0,0
1181,0,0,0,0,0,0,0,0,0,0,0
1182,0,0,0,0,0,0,0,0,0,0,0
1183,0,2895.80551,18165.25291,25592.32138,38422.91973,45390.58235,4012.064932,12784.39809,19929.55784,28059.14766,31488.42197
1184,0,39329.95221,232458.8655,566408.4624,811538.1694,1176421.431,59829.01096,159402.6912,260581.379,611272.9835,687818.2451
1185,0,70112.80639,417641.5144,1075771.82,1683714.272,2376188.931,101178.2378,279538.0145,460291.8025,1152145.8,1356866.154
1186,0,81614.57161,552479.6537,1297659.628,1948114.664,2740403.942,112143.1245,370904.7139,594984.3422,1378212.758,1591669.972
1187,0,80379.92332,531408.4158,1267910.908,1892125.999,2634083.228,110574.8022,353254.571,577692.9693,1342436.41,1557932.024
1188,0,77270.80629,520252.6738,1273447.578,1850678.754,2597619.736,107962.4494,325354.1607,563669.1043,1351352.745,1535615.05
1189,0,71382.32379,504523.7857,1218587.379,1810889.982,2541100.845,99543.34746,319940.3762,546300.8972,1292776.146,1489969.148
1190,0,65589.80379,494188.5049,1194839.421,1774658.142,2455313.964,92831.9857,323462.1738,534798.2692,1267588.928,1460371.979
1191,0,60217.99787,515308.1226,1200100.001,1760882.369,2471806.235,86406.47501,347385.5189,555269.293,1273478.829,1471125.36
1192,0,58371.6181,478149.1378,1175353.616,1724940.263,2426235.373,83878.06,327192.4315,519039.3759,1249457.692,1446080.418
1193,0,52220.66447,433669.7417,1069592.006,1555347.605,2226553.722,75540.77559,297263.2864,470987.3448,1136634.952,1299931.88
1194,0,40244.40482,362347.5826,895189.213,1307969.687,1888058.922,59015.99549,247411.1482,391725.5508,944134.2612,1091477.429
1195,0,13259.50557,113114.3841,370730.5611,539462.8037,806558.9715,17489.62469,70476.20041,121221.7285,384664.7156,443588.567
1196,0,16.58060346,109.68728,24499.89425,35966.93362,58419.35811,0,128.882554,128.882554,24813.34092,29056.03924
1197,0,0,0,0,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0
1202,0,0,0,0,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,0,0,0,0
1205,0,0,0,0,0,0,0,0,0,0,0
1206,0,0,0,0,0,0,0,0,0,0,0
1207,0,1733.670461,13333.21242,16959.69069,24946.40068,28572.8134,2897.425194,7781.7435,14687.25995,17785.22866,21809.94945
1208,0,36514.78279,219080.8382,616703.6155,803321.8272,1175125.03,53450.20488,120628.4971,245778.7974,640334.9918,698180.5791
1209,0,68969.62574,404552.4912,1159542.881,1673364.03,2381990.701,96900.44747,220607.5028,448688.2752,1198508.129,1373994.887
1210,0,76567.21902,484814.7772,1285106.023,1862410.153,2668577.855,104497.9329,285115.8362,527870.5207,1322558.302,1517300.094
1211,0,78110.59618,480168.9875,1284623.818,1829432.058,2610406.108,108231.9151,281833.5952,522467.4762,1322667.408,1507719.082
1212,0,78943.76912,509898.1225,1273093.786,1827482.172,2573533.07,105141.8197,305939.2474,548234.0925,1309563.175,1492209.137
1213,0,76408.65094,525647.3542,1236836.727,1804284.411,2533359.408,104072.7774,338463.8992,567751.6087,1279191.345,1479681.354
1214,0,75135.59341,521852.1232,1172474.847,1714575.872,2407734.801,102175.0258,337000.4548,562668.9553,1210695.689,1407929.255
1215,0,73778.3299,522416.2511,1165305.16,1697170.35,2359221.087,99932.7593,349719.7672,563749.1374,1210492.461,1391183.283
1216,0,70482.42383,513267.0168,1059916.371,1515970.269,2074942.609,95445.0685,344611.6236,551465.345,1105875.614,1246676.642
1217,0,63970.92186,459045.02,950216.7829,1336824.381,1831779.776,86022.39026,301219.2806,493741.5359,1002854.703,1117561.444
1218,0,50685.35336,377607.0622,813447.6015,1137121.879,1578645.147,68005.92995,244424.2722,405020.1237,857435.7175,956180.0641
1219,0,15143.56896,116658.134,288367.3577,417939.9285,603344.7393,19085.69424,71822.97902,123861.9861,303821.1122,345169.5913
1220,0,0,0,7001.058499,10067.56115,17638.60216,0,0,0,7240.606413,8349.65068
1221,0,0,0,0,0,0,0,0,0,0,0
1222,0,0,0,0,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0,0,0,0
1224,0,0,0,0,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0,0,0,0
1227,0,0,0,0,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0,0,0,0,0
1229,0,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0,0
1231,0,1612.076971,16925.44127,22621.28967,32999.19919,39203.78712,2667.649525,11720.26616,18147.64156,24760.67132,28645.9093
1232,0,25030.65804,285194.8907,650747.2619,922426.3456,1291177.706,40578.84467,194894.8338,310165.3796,685787.148,775525.284
1233,0,49947.08303,538693.6622,1175792.204,1794959.114,2434880.723,68140.22844,364123.5957,573549.0923,1237349.684,1481719.675
1234,0,63547.87028,585089.7403,1367994.182,1997437.922,2744047.42,88917.24644,392561.2995,625693.0467,1426070.522,1676063.849
1235,0,68496.02316,632441.164,1363319.077,2016208.417,2775543.533,93902.56339,419996.4991,671557.7168,1429629.576,1668044.714
1236,0,70259.98526,625017.9054,1325065.818,1982309.067,2722383.099,91840.5877,419981.9218,660904.136,1392387.65,1629904.767
1237,0,65881.10742,607894.5457,1331691.989,1985527.431,2713283.273,86508.43737,406583.3615,641144.5194,1402031.057,1644051.337
1238,0,61726.12156,551527.5885,1248947.445,1899203.965,2600982.76,76531.46779,361332.01,580803.7147,1320184.561,1554719.854
