hour_of_year,Base_2024,Environmental_2025,Environmental_2030,Environmental_2035,Environmental_2040,Environmental_2045,Reference_2025,Reference_2030,Reference_2035,Reference_2040,Reference_2045
7352,0,51635.70523,464908.3012,530121.9923,580830.6346,665779.1124,51635.70523,349266.5873,496306.5421,516378.604,602825.6265
7353,0,39930.7348,348029.4003,392044.7497,424353.0615,487267.6383,39930.7348,259970.8842,372236.7515,385491.134,439193.1822
7354,0,36095.46499,332929.3027,370877.4712,391064.2627,435657.9244,36095.46499,252085.0675,354848.8517,367850.1085,413630.4599
7355,0,11967.40456,278363.0326,296153.8181,305225.7855,341860.9489,11967.40456,201976.7292,288001.806,293655.2726,336654.9987
7356,0,22754.52564,160762.2971,184095.2086,194412.43,212101.9679,22754.52564,125403.7577,173832.0377,182064.3049,205038.5698
7357,0,25266.46984,159343.8862,187307.6543,201791.2329,218702.7454,25266.46984,127301.0226,173511.8373,183348.8325,211759.8067
7358,0,24957.41161,262344.1139,312976.6822,344716.1982,369753.8989,24957.41161,213630.14,277159.5416,308359.579,345126.992
7359,0,29273.60915,268564.4436,321501.1756,361762.1729,393787.1849,29273.60915,218092.3492,285623.0147,310279.2422,372176.2661
7360,0,19250.38852,121685.3626,157304.6025,191289.8152,213538.8053,19250.38852,105621.3444,132088.8241,151703.1518,176459.0912
7361,0,20636.74193,176926.3294,220296.4345,259072.1877,288832.246,20636.74193,147775.1504,188654.8061,215359.3211,241505.8831
7362,0,25232.12397,331179.7405,437304.1621,559772.919,639821.5262,25232.12397,291502.935,345742.6684,427344.3418,465711.1395
7363,0,78705.90078,382532.4692,507797.5582,629379.9991,721417.2381,78705.90078,331392.1362,424400.1197,488301.9889,560815.1437
7364,0,76653.60782,312141.1914,438102.0423,548293.7792,620495.2936,76653.60782,281689.4585,352004.1114,421141.0245,471235.2471
7365,0,73793.62152,467443.7909,624359.4728,766678.2535,863119.624,73793.62152,410580.9419,507146.6324,612553.2569,652964.0181
7366,0,83839.42147,619623.3718,775161.2819,872856.2012,943542.0143,83839.42147,517926.5369,666473.2877,764368.1739,827887.28
7367,0,98588.49922,537074.0329,669489.9316,755100.2834,851710.5098,98588.49922,431115.9894,591547.5751,654534.5031,720222.7829
7368,0,98411.60751,749122.8851,950051.5822,1066940.016,1198787.046,98411.60751,587852.4446,806304.6025,918398.7395,1020215.152
7369,0,99277.74449,1001299.926,1189201.357,1303994.304,1485982.788,99277.74449,753308.5371,1063050.42,1159768.439,1296202.111
7370,0,99500.88154,1137430.918,1554195.801,1761197.018,1992795.482,99500.88154,860286.7738,1201290.189,1458581.159,1651733.796
7371,0,98601.77163,957639.9446,1714580.554,2041052.38,2367362.401,98601.77163,682513.597,1022134.918,1488593.673,1768820.698
7372,0,98686.82258,854870.0283,1423300.448,1652447.65,1893802.614,98686.82258,618410.343,916996.1496,1260565.436,1476959.073
7373,0,99427.16289,1035899.053,1605503.071,1834765.485,2090752.043,99427.16289,752540.6215,1100601.921,1446939.887,1681090.403
7374,0,98886.0391,792478.1184,1413456.403,1657881.305,1907068.564,98886.0391,566059.6767,854411.0791,1230499.596,1454627.864
7375,0,99122.55474,992729.3062,1337165.372,1491406.084,1709378.946,99122.55474,724683.9028,1055896.298,1250172.032,1429983.997
7376,0,98168.85925,1055303.738,1213252.067,1281603.686,1449476.859,98168.85925,774664.7367,1118034.602,1187799.702,1332996.974
7377,0,97818.6773,1063064.787,1175955.219,1212808.974,1350021.173,97818.6773,785969.6037,1125299.384,1167069.47,1300009.774
7378,0,99496.86993,1067306.129,1202116.473,1249010.512,1392546.171,99496.86993,788600.412,1130519.201,1184576.26,1329512.595
7379,0,99406.26297,1145481.649,1319504.94,1392089.171,1534225.968,99406.26297,866164.6514,1208699.786,1299275.114,1447396.751
7380,0,99098.38069,1214383.81,1537910.083,1688963.168,1866568.088,99098.38069,931930.596,1277955.356,1477300.133,1657004.95
7381,0,99415.38747,1208213.808,1465253.706,1598555.59,1776133.289,99415.38747,924049.3684,1271848.653,1423657.363,1592884.289
7382,0,95184.75427,1274581.331,1531098.659,1699587.857,1862900.429,95184.75427,1008009.334,1335104.196,1490536.071,1700420.601
7383,0,96078.93157,1313151.056,1548892.649,1747171.622,1942348.381,96078.93157,1038667.383,1374417.789,1507760.048,1750868.124
7384,0,97563.65837,1253724.528,1471368.291,1637185.363,1817662.626,97563.65837,975116.9858,1315960.005,1418304.366,1697979.295
7385,0,92239.33753,1182283.353,1357032.273,1497439.621,1668508.679,92239.33753,911721.5362,1241407.118,1314265.909,1573732.408
7386,0,88965.79462,1213264.479,1430648.225,1553070.718,1699624.465,88965.79462,933308.426,1271323.856,1377415.711,1638634.757
7387,0,90287.04366,1101297.078,1328921.505,1448769.722,1598914.689,90287.04366,837385.1709,1159352.046,1264353.769,1526174.674
7388,0,98061.79281,948921.2272,1121624.42,1186020.284,1338418.948,98061.79281,692489.0352,1010515.629,1082033.843,1243921.606
7389,0,99048.76489,1079596.878,1288528.274,1390907.521,1570089.563,99048.76489,796876.5281,1142982.198,1233768.301,1450542.51
7390,0,98702.79034,1159785.994,1440091.536,1584706.798,1770523.874,98702.79034,874366.3384,1223241.944,1365052.609,1620113.278
7391,0,86651.01467,1165840.86,1568656.837,1778664.357,2003508.465,86651.01467,873537.5971,1223966.78,1443134.155,1766056.971
7392,0,92497.40821,1208351.744,1463829.079,1621229.199,1804089.554,92497.40821,924763.8275,1268478.219,1396148.028,1669886.629
7393,0,97558.25218,1117989.734,1571112.714,1769383.004,2011118.846,97558.25218,814543.4442,1182351.893,1433695.977,1721758.33
7394,0,99068.86457,1188750.468,2220187.497,2669577.168,3086727.477,99068.86457,839977.2262,1257774.335,1884440.45,2346659.133
7395,0,85190.09954,1208381.184,2166919.631,2598540.096,2988241.086,85190.09954,865780.9868,1269912.166,1849237.687,2328397.599
7396,0,74774.6951,1184826.994,2068661.237,2478282.927,2853769.771,74774.6951,849125.8151,1240610.13,1772742.687,2238479.374
7397,0,85587.35699,1182580.536,2061092.732,2461488.972,2837301.381,85587.35699,845728.2963,1243816.903,1770635.025,2219246.709
7398,0,88258.21841,1120279.36,1641115.635,1892591.021,2153233.813,88258.21841,823870.0287,1179813.042,1471009.435,1824627.942
7399,0,66937.36307,865492.8686,1280051.054,1506529.907,1734058.995,66937.36307,639230.4755,910755.0536,1143134.113,1427810.955
7400,0,88207.7806,1137745.873,1585200.328,1806645.944,2048564.687,88207.7806,840893.4632,1197046.858,1441559.809,1773726.844
7401,0,72885.89968,1096112.638,1500309.732,1699748.699,1907378.125,72885.89968,816868.6819,1146771.594,1368328.224,1695951.716
7402,0,82710.82383,1122736.459,1546891.643,1754524.406,1967654.184,82710.82383,838981.1578,1178562.323,1408360.358,1749410.3
7403,0,32287.42,995653.1587,1306220.67,1481583.491,1655194.185,32287.42,745781.3253,1024357.292,1198952.122,1505768.647
7404,0,4833.406404,1010409.356,1238239.972,1382565.443,1541630.391,4833.406404,752362.1032,1025563.258,1159925.09,1434593.176
7405,0,7251.806231,1195207.93,1653342.78,1904302.429,2125680.86,7251.806231,906346.4777,1213606.199,1524955.228,1810938.707
7406,0,1734.089584,1364157.364,2229986.468,2670049.803,2996283.462,1734.089584,1038013.948,1382680.307,1967612.498,2399238.452
7407,0,3449.686259,1405589.882,2277365.451,2740529.351,3081449.586,3449.686259,1076543.002,1425085.185,2013583.284,2459972.579
7408,0,3216.718835,1381395.223,2273993.867,2748337.407,3101219.35,3216.718835,1053516.857,1400802.288,2000823.705,2453349.969
7409,0,4858.413036,1388440.333,2117534.486,2536107.963,2852427.581,4858.413036,1070909.984,1407657.906,1902413.866,2307491.471
7410,0,6119.019658,1397285.713,2122428.393,2546286.918,2865676.429,6119.019658,1080430.606,1417075.794,1908782.611,2316657.029
7411,0,3001.888542,1375200.76,2237453.596,2687723.64,3026938.402,3001.888542,1046076.81,1394487.202,1975775.987,2410508.995
7412,0,7804.034006,1291401.002,2245689.75,2730431.497,3118111.506,7804.034006,955469.563,1313801.792,1940472.397,2409994.05
7413,0,18349.13942,1165715.748,1877088.299,2271712.496,2624477.007,18349.13942,854350.2334,1191574.803,1644799.962,2046767.747
7414,0,19822.32995,1130365.794,1691348.409,2017933.943,2342143.808,19822.32995,818337.1048,1156606.071,1500745.893,1877994.99
7415,0,23074.14465,1118131.646,1783738.782,2151608.105,2505696.146,23074.14465,801857.253,1146529.849,1555887.602,1963107.94
7416,0,15184.89303,1123003.966,1734757.108,2108122.895,2476773.966,15184.89303,806527.2066,1147309.801,1524326.181,1919717.283
7417,0,12711.10334,1105604.88,1880510.742,2309376.312,2725113.53,12711.10334,775110.0477,1129888.255,1614382.403,2040442.051
7418,0,24442.58739,1102254.055,1535541.035,1831549.643,2148801.186,24442.58739,799709.6372,1129981.621,1385326.445,1732125.853
7419,0,19415.55744,930548.7768,1387498.899,1688884.323,1994897.152,19415.55744,671953.8404,953772.6416,1230275.004,1545808.685
7420,0,3904.356617,236929.3687,680102.3209,957206.2896,1154578.603,3904.356617,177850.9506,242899.059,521150.8015,738906.2928
7421,0,1904.868921,138345.0201,508419.8921,711914.5551,838191.095,1904.868921,106964.3185,141797.8516,375825.3911,547678.2115
7422,0,1635.062932,82451.46909,244401.7231,335508.0308,393640.186,1635.062932,63796.25149,84590.42964,186631.7111,265863.3821
7423,0,1288.292439,67275.41161,135058.4924,210879.2297,279508.5954,1288.292439,50598.12418,68890.95462,111584.306,148071.8999
7424,0,1196.520868,120724.9301,289624.9225,403901.9975,492460.4271,1196.520868,90616.59019,123211.632,232890.0907,306897.1492
7425,0,3325.154834,150313.557,584231.5775,803044.7073,970974.8539,3325.154834,97338.83158,155771.7752,444911.9945,562973.3974
7426,0,9784.427735,162244.0589,396136.8563,522820.3737,627321.5321,9784.427735,116080.1652,169991.3479,323957.9607,395757.4217
7427,0,17695.76868,203663.2733,350276.5549,432015.4319,487986.8367,17695.76868,166777.9781,214586.3224,315377.2411,357257.5546
7428,0,10167.64529,190269.7449,377120.9996,489187.5297,561307.1984,10167.64529,159020.6561,197270.5102,329046.1817,380020.2687
7429,0,2784.644991,209441.4584,499654.9582,675446.6658,793078.445,2784.644991,169700.1459,213461.0907,413376.466,508146.3444
7430,0,1410.058295,120890.9265,303703.9269,413043.8795,481730.8382,1410.058295,101814.9355,122958.0121,252199.7907,301300.7303
7431,0,1323.032076,144384.8288,339858.1948,449716.126,516812.4759,1323.032076,118545.5583,146763.7455,281752.3607,347780.3365
7432,0,1519.538327,198593.7867,399868.2874,511231.7635,566509.1374,1519.538327,172368.1844,201044.2968,349386.0946,402352.8342
7433,0,1662.69347,251843.7256,419175.7212,531355.1006,580021.449,1662.69347,227528.9478,254107.4658,388928.4081,421826.9306
7434,0,1455.91568,245387.7589,352735.0636,419951.6811,452539.9736,1455.91568,207236.7453,248096.5943,332919.639,371295.8989
7435,0,1786.947098,541272.7694,692177.5756,773655.1754,867252.5804,1786.947098,399911.9479,549239.9569,649918.0564,765532.2251
7436,0,1579.46056,575389.6951,713539.376,785872.4918,880858.2942,1579.46056,420730.4579,583861.7472,673946.1639,794820.9172
7437,0,1618.722079,188489.7947,262197.2553,304307.5109,339061.9616,1618.722079,142819.058,191636.1559,237109.3552,299736.5622
7438,0,1232.987771,143253.4396,213547.8007,253092.4439,282129.2435,1232.987771,109634.8732,145629.9321,189257.9159,243696.5027
7439,0,1187.102054,104487.7457,139324.4032,161662.7578,178966.1284,1187.102054,80528.49709,106288.8701,127013.8946,162914.2281
7440,0,520.3204085,65919.2481,94172.22176,112483.5618,125612.1523,520.3204085,51124.1296,66942.38772,83968.26356,110018.8227
7441,0,1119.346358,137270.834,162386.2515,188392.3066,212885.4232,1119.346358,105158.0799,139390.6156,152289.1567,196211.6367
7442,0,2764.774941,279159.8946,340080.9308,401209.2393,438469.5894,2764.774941,226037.0302,283111.5881,316709.3607,418158.9327
7443,0,2261.489217,219664.0233,278206.6229,357608.3674,406275.0627,2261.489217,184270.2665,222512.8736,253614.7333,352774.1108
7444,0,2411.771098,240680.1765,283681.8721,367621.1452,451151.0428,2411.771098,185862.3463,244542.1818,267708.0825,340351.4794
7445,0,2820.360414,251819.2745,318870.9433,413910.0655,475219.5769,2820.360414,208997.4231,255312.9536,286890.8893,413552.6263
7446,0,1982.392321,289715.6031,346783.1371,413863.3581,471577.803,1982.392321,224807.4412,293861.122,321902.3218,427063.3711
7447,0,1733.730819,200171.6038,286982.6503,404106.1777,462399.4792,1733.730819,181395.7518,201996.5645,246387.4995,386118.8738
7448,0,1594.698008,197846.6141,303583.9238,418702.7028,451781.1637,1594.698008,191078.2275,199036.6323,256846.148,411142.4149
7449,0,1591.533595,257392.858,389985.6655,504029.9035,538529.0361,1591.533595,231694.7258,259563.2008,333964.8313,505577.9101
7450,0,1687.255088,473615.8529,614725.7413,730530.75,793017.096,1687.255088,383399.2632,478928.2479,557025.2831,760987.9693
7451,0,5650.545665,927457.2586,1117144.755,1268979.388,1389232.349,5650.545665,725456.5586,940114.5185,1057695.599,1312610.092
7452,0,12881.31382,1030700.812,1255490.036,1454821.868,1602245.372,12881.31382,823957.7536,1047195.623,1199848.94,1444237.56
7453,0,13729.91545,1128916.837,1580576.803,1919057.649,2193223.681,13729.91545,879917.6367,1148546.688,1446027.143,1771228.476
7454,0,14761.43338,1183507.844,1875030.942,2324147.534,2648898.053,14761.43338,934153.8054,1204293.615,1671919.246,2042971.404
7455,0,14154.23248,1159157.217,1759553.602,2142373.783,2448998.12,14154.23248,889847.2716,1180436.864,1573495.326,1942790.357
7456,0,8448.12418,1219376.702,1987217.781,2441959.162,2840487.856,8448.12418,896819.1017,1240959.71,1734456.607,2170920.625
7457,0,4820.897354,1083301.125,1820155.263,2207289.788,2550793.562,4820.897354,778932.6014,1102207.351,1567738.785,1992476.511
7458,0,3583.092552,950431.1321,1304699.21,1529336.872,1746663.872,3583.092552,700783.3568,964957.3044,1176580.356,1498743.685
7459,0,5679.129181,897754.6566,1175444.233,1357200.447,1534526.608,5679.129181,668495.5283,912120.9785,1074599.254,1364324.714
7460,0,5305.917147,642276.2822,966008.3088,1138331.88,1291652.343,5305.917147,470764.0579,653919.7788,850290.7852,1093496.99
7461,0,5832.826267,757482.6501,1146960.49,1325626.65,1518659.06,5832.826267,531831.8977,772239.3175,1013018.934,1260656.91
7462,0,3263.268583,536626.0169,1017724.243,1245791.459,1434163.441,3263.268583,379471.7706,547087.9287,849089.3319,1105781.308
7463,0,6482.177744,597558.3779,1195075.013,1473969.935,1708511.872,6482.177744,418020.9329,611047.596,993506.7149,1265988.546
7464,0,25682.71067,923375.0877,1499928.928,1761807.777,2034830.862,25682.71067,647088.2872,951004.3399,1311877.589,1606793.69
7465,0,17126.18224,761571.7151,1072731.096,1235554.329,1397744.378,17126.18224,557954.4538,780600.9348,964663.8957,1213916.371
7466,0,8523.883011,609083.9229,873872.0543,1018464.356,1142294.214,8523.883011,455201.7635,621297.1312,780177.5528,999416.9318
7467,0,6822.193521,679624.2667,881068.764,981501.8433,1119876.235,6822.193521,482749.4411,692948.5008,813603.9588,986015.6658
7468,0,7783.149288,593470.0991,842487.9768,979837.8792,1110065.752,7783.149288,436433.5933,605451.6745,754192.1528,958779.4288
7469,0,3983.592485,572606.3429,761672.4659,892141.3612,1000433.06,3983.592485,435226.1333,581522.1564,687982.4845,905452.2376
7470,0,5630.116122,505497.0286,779414.7356,952362.9678,1077816.152,5630.116122,388367.4051,514513.6541,677609.7425,907931.9894
7471,0,2685.09368,519379.4023,902537.2871,1141469.694,1307808.2,2685.09368,400551.939,527305.6835,763249.3353,1032724.182
7472,0,2419.863078,447969.2139,1212460.358,1606811.997,1858647.19,2419.863078,339155.9166,456424.4049,948029.4548,1295400.989
7473,0,1805.537228,528905.115,1144976.139,1465423.755,1659941.966,1805.537228,412793.6605,536908.1434,935322.6476,1248163.721
7474,0,2379.371011,832678.066,1394536.174,1685790.581,1894621.11,2379.371011,633168.9251,844754.7706,1211479.117,1530549.05
7475,0,3267.142503,916318.9178,1452078.368,1744568.114,1950041.72,3267.142503,706423.1032,929197.8858,1279791.369,1610009.296
7476,0,1757.478143,597818.6427,910291.9717,1091441.307,1210586.748,1757.478143,463861.4293,605765.7416,797408.0225,1055730.261
7477,0,2290.00537,487888.8457,739819.1005,901325.4331,975143.6233,2290.00537,405627.7814,493394.125,654884.397,865174.8087
7478,0,1767.447092,732838.4423,1091467.073,1319694.759,1420551.012,1767.447092,617564.8503,739799.5241,992384.9878,1223668.807
7479,0,1494.75897,883639.4167,1281701.577,1540682.36,1666175.486,1494.75897,737156.9931,892006.2422,1175576.914,1430461.614
7480,0,1403.096105,767530.8851,1158834.129,1408932.858,1517422.218,1403.096105,652391.9088,774356.0822,1055567.052,1284621.228
7481,0,1251.349495,658279.0482,944084.5956,1135722.899,1223634.728,1251.349495,550144.1591,664494.0447,860717.7969,1079599.72
7482,0,985.9545611,502589.1952,695965.2711,852671.1772,930395.6474,985.9545611,419953.7635,507276.1426,630259.872,831085.4529
7483,0,1682.147089,393115.4027,582723.7814,714542.5291,773113.7334,1682.147089,326707.7524,397432.3717,509522.1981,711469.4266
7484,0,2273.715251,390277.8753,503658.2136,601468.696,638453.8796,2273.715251,326398.5336,394544.973,455085.3162,639780.2133
7485,0,5322.396212,391758.8309,579172.9714,710549.339,780755.7207,5322.396212,318940.0006,398222.3792,505929.3575,704216.5817
7486,0,3305.837489,341692.0493,487972.0571,612286.4558,678073.5548,3305.837489,282994.3422,346361.1663,426808.9012,611041.987
7487,0,2852.052768,224992.216,336442.7595,423073.7555,462301.8042,2852.052768,189012.4805,228307.4264,288849.3906,425883.1327
7488,0,5169.705507,248567.3157,521744.6683,680039.1126,754083.3159,5169.705507,208101.6531,253701.9775,415682.499,622508.4949
7489,0,6233.161379,233016.4276,368405.3262,467315.3998,497466.6676,6233.161379,204969.7169,237666.0504,309535.19,477268.1487
7490,0,4870.910616,193550.6985,284947.4958,367634.4586,381977.3509,4870.910616,179445.2882,196721.5143,240706.0885,391743.8373
7491,0,1833.942363,135748.0398,214272.2714,283305.9651,294332.2826,1833.942363,129302.1351,137042.3261,176380.7326,297473.9269
7492,0,3404.962645,102589.294,162542.6177,214382.6246,225096.362,3404.962645,96674.95857,104632.6739,134423.688,222494.4902
7493,0,6871.634937,115649.3803,177894.571,230405.7751,241905.6128,6871.634937,107513.2353,119530.652,149603.2842,239890.2599
7494,0,5983.22726,182709.3392,268058.5301,346136.7717,361808.3194,5983.22726,168580.8559,186434.3463,226709.8784,367991.7263
