hour_of_year,Reference_2025,Environmental_2025,Reference_2030,Environmental_2030,Reference_2035,Environmental_2035,Reference_2040,Environmental_2040,Reference_2045,Environmental_2045
1522,5215.160791648489,5215.160791648489,168122.84575176708,225647.57228095244,62943.246687275,43979.50915076331,22061.165274630504,31067.945120738066,67262.99124020121,34578.26251821383
1523,10515.124335141372,10515.124335141372,415935.71120770863,587256.8094791583,184816.9299677082,41992.76607782768,16719.260101505388,35913.0204060336,105797.62392935158,98312.80232590598
1524,18488.688246226782,18488.688246226782,596987.2252360546,855699.9152646165,280370.11104452977,40425.220098198086,12376.5592237421,36323.63960395567,126519.87588253149,148149.45685935553
1525,16795.533149815572,16795.533149815572,526106.9370267707,750852.1267778156,243955.6185901616,48983.25745281891,20357.56243885671,27726.887953006884,114428.01027296868,119012.1047121403
1526,21057.12606362898,21057.12606362898,623177.991619457,892871.4179976089,293193.357908316,54207.05914001114,21329.754825748176,23665.41816100532,131418.258408275,136653.0248921203
1527,16578.785957980082,16578.785957980082,676913.3128841546,940354.6347722135,284396.2644763068,77511.48147729928,48294.780150962004,39305.940259259696,126743.22897956618,127028.50871823552
1528,6119.019658478383,6119.019658478383,663329.1182227933,920624.9988297847,272775.98595884367,89193.89429638763,60176.198789890055,48522.72042332961,127162.30056961793,130216.75501028897
1529,1369.9645308321399,1369.9645308321399,738385.3912561656,1004998.139173916,280173.39551922394,113190.59700136441,84364.1933269867,67060.07691883772,134597.25580806294,133808.17013470718
1530,1430.761237463497,1430.761237463497,818544.4684437993,1081754.3997424117,276585.84963021387,131543.44042952865,107903.78994572672,94941.05512862661,132071.88144568074,134489.3431139797
1531,1473.01593231719,1473.01593231719,900021.5548074201,1175982.2148639974,289959.6372788244,151223.9325938238,128361.60232197065,124085.18750636304,135226.43937139632,153877.55197428452
1532,4055.2532737397214,4055.2532737397214,806565.0490157492,1047792.733887485,254857.50301292568,145014.39445703704,122393.85457662192,174408.93383772325,119822.55721336945,198027.84174945595
1533,3516.532758715071,3516.532758715071,832646.7970959337,1106206.680948568,288462.1026515314,126024.45302677792,97812.09136890415,152664.70651311928,152002.81348498745,203269.989003412
1534,11688.10802650207,11688.10802650207,923603.9781309123,1200474.279956209,296021.72449814185,166554.51687215857,134829.4749949341,156535.74411693707,149019.37869736095,179227.03065884352
1535,10375.040088333748,10375.040088333748,898107.813912359,1162583.7481360908,282413.3652811258,178667.1357823852,144477.47899800885,178351.88512460722,145273.90511972966,193625.68535970146
1536,7230.74291662045,7230.74291662045,895644.2826022755,1168722.2244862346,290054.64208384167,238104.34265507478,183170.85490198404,220665.99438058998,162675.63902048577,235329.23965652194
1537,27547.24413530719,27547.24413530719,911578.7059782896,1172714.317246387,287589.1840425752,228554.5299142893,169323.49041792846,215827.0201576031,175177.99503407607,213404.91661143108
1538,59707.48321182823,59707.48321182823,922262.2920746753,1176037.974050863,295963.68041010323,258682.2868681184,179102.95126927434,237891.3710053834,186977.47555267342,220974.16087435413
1539,60108.910116030886,60108.910116030886,896082.8493319862,1133148.5326583062,278707.42712844576,282023.6534156228,193073.09173993435,254928.36200668223,198892.8165734207,220615.4791856502
1540,65698.89522451509,65698.89522451509,826475.3791057296,1043167.0054313346,260259.49617675896,311403.8130207007,206507.41064502948,265667.4024066523,206479.5480274485,221317.0844249496
1541,55746.80913758137,55746.80913758137,644259.8494984023,788948.3398349476,179833.59063438248,294493.1041498132,195746.42420869536,260769.99940605665,183699.5969602639,188773.58244533796
1542,31664.81690457731,31664.81690457731,609147.8156426327,746212.9144689817,159997.43357293066,344199.5087044474,225437.6413520073,287363.70265296753,235544.52249453068,197543.21521903656
1543,37186.43294516661,37186.43294516661,573283.7268995731,655313.7753924199,104978.70174119883,342094.9674753978,235824.0830725383,304492.61061042565,202069.54490426258,168301.19466753083
1544,52857.98845161223,52857.98845161223,576458.9887602123,680964.6417011458,136497.09112989917,377498.5194341569,246228.4837485195,305375.7747727174,227160.13094236373,185013.1074049957
1545,62366.00213079396,62366.00213079396,751342.4773244152,897832.184475809,185016.62219273136,339176.60820286244,222740.4810451069,303927.6420132123,242638.60016534186,189648.5713833989
1546,62473.86794530448,62473.86794530448,940389.0007434367,1171273.2693938743,273477.68380716763,333898.22994900716,216929.74424247578,298379.27551051416,275313.56716757076,225200.47193392325
1547,59359.978270494976,59359.978270494976,997823.2244200493,1256870.630156641,301281.4278026617,278778.6088943167,179173.35891310178,274126.9252866909,274874.5299845785,226480.5763490873
1548,49120.32710064378,49120.32710064378,989545.470576593,1262011.1746186223,310115.28093207756,221422.02461111054,136333.94225669542,245322.5071119411,279705.024543227,222753.88117565436
1549,62258.17133831637,62258.17133831637,934637.0338556059,1178067.7758585014,286265.19347171683,232733.27336474066,141966.53225864904,244141.3447247536,266972.23049802723,204013.53443307194
1550,89506.72322529917,89506.72322529917,983391.861247723,1249276.1134341583,323418.707478617,246004.6022894253,146181.07780454902,209024.45914427715,255345.9662394343,180608.96099401513
1551,95568.01530454966,95568.01530454966,960349.128560289,1233160.9176066846,333706.5207022813,228687.4544302724,145047.311211642,166411.81567847056,186041.10518203207,164661.12188067008
1552,94048.17255252722,94048.17255252722,793379.5523828416,1027183.2257382429,292103.2238281289,203600.21408727905,120739.10961216106,147703.8482860842,165074.36170157703,153670.5064403567
1553,88392.78631846937,88392.78631846937,655369.3500359239,828285.4704938156,225445.22967746033,187186.81796514295,113127.04045081275,147902.47155135413,136804.2092981696,128584.92588381602
1554,84102.16362253779,84102.16362253779,471718.98341769556,589431.3955417296,165528.72365826578,182688.56857406528,108681.44947968463,133191.95510087645,104896.8841250668,105126.71112708216
1555,82433.88922944179,82433.88922944179,317248.977130364,400340.2018593011,128463.49200639321,166451.02259741217,80463.50478104096,93335.82587915756,127736.68609540694,63640.070554234
1556,72537.63137498479,72537.63137498479,183412.45405864777,244613.85905347648,100493.65468718023,93077.79600932538,35362.87964195497,38976.896077093945,63722.182560147434,40747.74799243095
1557,54030.251186793575,54030.251186793575,121819.14996102052,148548.8401186127,55233.877125603736,129949.8919526177,65499.087013744655,91055.42625541732,75121.64825672182,63062.90601302016
1558,53211.949951610215,53211.949951610215,153710.13742655315,171268.45365915753,45287.38520048959,177407.17419050643,100843.78074760993,112273.23392707563,94607.05816157674,53675.19456934565
1559,40386.11450578601,40386.11450578601,147090.4077770973,161683.0409353419,35664.83407494118,134971.8128012415,77692.97566986881,88732.3788003454,80585.81969133977,35986.58587118454
1560,36742.35228106734,36742.35228106734,185935.41760115686,204571.82353307708,38253.62205764177,209853.54722226117,117339.49980333255,154521.87637970428,160854.56011676067,72540.8625204269
1561,42961.047186137446,42961.047186137446,131459.96511807153,151963.99643413775,43287.5963863615,173913.30767093584,98445.23546258779,119282.779546785,97121.35214800757,70209.17288960001
1562,62123.432097456694,62123.432097456694,131894.10447362077,168856.061732893,70559.90357049806,324244.6141181532,190654.67752779298,212930.6643352729,130609.48129173933,157556.0350461695
1563,81180.93336874626,81180.93336874626,196517.04740300326,267566.5448391395,116604.48051903835,607762.8627399106,378807.436932299,332430.9357361983,188033.45338851746,245296.2175735447
1564,90987.2770723733,90987.2770723733,250229.0485033794,346649.4301638187,148127.2612147364,624710.6551280807,385359.72854146204,337359.1000323442,203340.35978845065,260391.0287136815
1565,97974.1797362963,97974.1797362963,851497.7368289867,1115654.7655070089,328281.66521698504,1048522.7782732851,671580.2609679928,572474.7296410996,441572.9078187644,420721.6225593244
1566,99599.86267771556,99599.86267771556,1019620.5709023492,1345681.8511141662,393782.79779828346,1001773.5641147221,643086.8572613259,554112.6641988283,447355.8034053358,434755.9751002606
1567,99262.64681684496,99262.64681684496,1021005.8895464453,1334939.2833649428,380766.78149653197,964888.4295407392,619888.6726836152,544129.6187261402,441200.18732489744,417617.84534607304
1568,99675.73002988388,99675.73002988388,1055899.4332294997,1368033.2942423914,378610.95225418045,815451.7218682758,520313.0658385352,487034.57703149784,416448.0326678867,377538.2500264351
1569,96709.51299797346,96709.51299797346,1073085.1082267363,1394265.1257118736,386695.05025455955,843832.8132199707,540141.7073406585,499156.0554700093,426198.36407479737,388941.19516051235
1570,95997.14055268059,95997.14055268059,1069223.3941455379,1385952.5784890368,381582.13258537464,813415.2683033458,520487.9811331094,487418.81943145656,417878.3703104986,379412.8134108818
1571,94674.36633125934,94674.36633125934,1073118.953099326,1362381.5704505453,350986.3530285863,436220.1563050317,273161.95043828373,334969.1065000562,321836.17959225434,271314.2237564147
1572,93756.43124878484,93756.43124878484,1071323.5451351274,1359305.0893996742,349159.9213628931,427239.02482877695,268247.32950368355,331105.0932429437,316591.4761868467,268692.3525589126
1573,94209.44917386821,94209.44917386821,1057242.523866915,1353200.1060339147,358009.5035014259,506547.1122063878,320350.3367012176,357451.1391888228,328864.3573882782,292869.0633583668
1574,97952.3097532648,97952.3097532648,1055973.0862334785,1349887.1832266776,357690.6415333082,492868.9489061607,308997.2109451172,353559.1614992198,329388.612573195,289588.64171410876
1575,85554.21865823181,85554.21865823181,1067944.7628963413,1365347.4105452308,355239.94488699536,521474.4433790668,330856.9479756993,366744.3428805186,346949.89838941087,294791.8669890072
1576,73071.83710977726,73071.83710977726,1057083.3470967675,1354315.321381051,348870.4763280647,528249.0241324474,339526.531248837,353241.1947127292,345880.4124167845,280575.60069543344
1577,73304.44900080794,73304.44900080794,1003954.3782849793,1310934.8098157253,359619.84254065464,643250.2454728583,408747.7084016963,390945.7201748808,376264.54285898537,319932.61502518633
1578,58959.472725704945,58959.472725704945,1051581.0572746783,1347886.2266598947,340754.0244286598,488841.407431645,316033.8681074439,348985.33011535456,342968.038132421,283295.26680828666
1579,35726.216362772844,35726.216362772844,898002.9555052659,1197284.7278084715,333141.0773075942,718906.5861701112,461468.34110384854,392176.0846152996,401273.5508707537,318959.5348089233
1580,19428.264721184478,19428.264721184478,695614.9966900527,947096.6494516012,275332.2655667283,817117.1538376134,527500.801141338,387407.84951056674,393448.3665768073,294641.9350845135
1581,28782.308389270485,28782.308389270485,369268.0921045461,500198.6095024792,153129.65900448075,596267.175870362,375673.292050453,329296.1156200428,277788.3500838882,245670.58049660415
1582,26026.08959956053,26026.08959956053,251719.52010687406,338175.86295269825,104861.23221939617,481780.3609110371,311931.30386459525,244210.24963377742,180083.49375812468,172935.8515451509
1583,67405.06366284321,67405.06366284321,360235.9242890424,470163.750932519,150106.44693559324,514174.75152928964,322373.5273677259,239301.60961739224,204212.6719105083,158378.00100791542
1584,76535.77986045185,76535.77986045185,390731.115321903,505898.53845959966,159492.0084789695,293554.4908436226,168218.9142550968,147388.8118969317,169012.54811051453,106676.95567932646
1585,76535.77986045185,76535.77986045185,371216.5683227395,452380.3198925149,123543.11229156285,208675.1576571691,100307.80021526423,147708.3455184836,205309.4643339338,83263.12353422238
1586,97531.23373979208,97531.23373979208,813446.2196838413,1035358.5542023825,281555.84310947015,289523.72957895533,159858.47703879158,249060.4720383216,271736.785178287,209468.23845166116
1587,95752.34853431984,95752.34853431984,906245.5604989465,1127714.6895873272,280202.53385159525,327840.38328508625,199244.2376158216,261003.95418320884,270763.33949968114,188389.59994907345
1588,94148.94420935673,94148.94420935673,918702.8564445702,1172526.9232310154,313183.9666657653,260692.85532442562,149147.82781092593,203576.46893876404,259506.83740805837,175494.70854243793
1589,79544.83639178301,79544.83639178301,985919.5621417864,1230544.229818301,296218.6684746673,281740.39496065053,178483.18569166405,242936.6175437037,261487.34429264738,182718.8715658622
1590,55905.35968108158,55905.35968108158,530706.3562542489,647777.9710076546,150689.46548511292,172148.76831011937,107077.0948161801,165465.0652446337,147691.82391040708,114975.9317256767
1591,68518.75843964171,68518.75843964171,419938.16812863795,505760.9570506981,124247.1347227417,158522.0628906019,88293.52100761622,137265.64179508746,136898.4773972956,84471.45281321765
1592,74961.97825354681,74961.97825354681,717492.6275432092,945551.718323887,276509.2693878488,155226.12018810373,92325.43508965362,128422.99650759682,135381.47544749663,159922.38335449374
1593,58239.819965388175,58239.819965388175,863519.5758116663,1136279.7467109056,314988.9702722774,167674.08910061227,113763.98177236204,124421.57635477191,144486.52151866147,161486.85593542442
1594,30549.843429895154,30549.843429895154,863047.5801402587,1138244.4347096102,303708.7660591649,155920.37161266175,112316.28881152844,118534.46887245908,154414.5294495035,155988.04162906163
