house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life,x_num
Mod,Nom,Real,AK,Hhigh,HP R,1,1288.40410397,1142.27165596,39035.588688799995,2430.67575993,1077.513796,250,1327.513796,3758.18955593,3
Mod,Nom,Real,AK,Hhigh,HP R,2,1288.40410397,1692.05136659,49518.588688799995,2980.45547056,1077.513796,250,1327.513796,4307.96926656,3
Mod,Nom,Real,AK,Hhigh,HP R,3,1288.40410397,2379.4360957,61446.988688800004,3667.84019967,1077.513796,320,1397.513796,5065.35399567,3
Mod,Nom,Real,AK,Hhigh,HP R,4,1288.40410397,3159.4717947,76906.3886888,4447.8758986699995,1077.513796,500,1577.513796,6025.38969467,3
Mod,Nom,Real,AK,Hhigh,HP R,5,1288.40410397,3769.5827505,87410.2886888,5057.98685447,1077.513796,500,1577.513796,6635.50065047,3
Mod,Nom,Real,AK,Hhigh,HP Ro,1,1288.40410397,1190.98017465,39904.588688799995,2479.3842786200003,1077.513796,300,1377.513796,3856.8980746200004,4
Mod,Nom,Real,AK,Hhigh,HP Ro,2,1288.40410397,1739.10247119,50372.1886888,3027.50657516,1077.513796,300,1377.513796,4405.02037116,4
Mod,Nom,Real,AK,Hhigh,HP Ro,3,1288.40410397,2456.9152311000003,62863.78868880001,3745.31933507,1077.513796,400,1477.513796,5222.83313107,4
Mod,Nom,Real,AK,Hhigh,HP Ro,4,1288.40410397,3301.5916237,79458.3886888,4589.99572767,1077.513796,520,1597.513796,6187.50952367,4
Mod,Nom,Real,AK,Hhigh,HP Ro,5,1288.40410397,3910.2294481999998,89951.2886888,5198.63355217,1077.513796,520,1597.513796,6796.14734817,4
Mod,Nom,Real,AK,Hhigh,HPl_Rb HP,1,2375.08297438,283.68309575,35847.009022,2658.76607013,1660.0573844,400,2060.0573844,4718.82345453,5
Mod,Nom,Real,AK,Hhigh,HPl_Rb HP,2,2375.08297438,414.71101768,38306.8771844,2789.79399206,1660.0573844,400,2060.0573844,4849.85137646,5
Mod,Nom,Real,AK,Hhigh,HPl_Rb HP,3,2375.08297438,580.67151856,41165.723511000004,2955.75449294,1660.0573844,500,2160.0573844,5115.81187734,5
Mod,Nom,Real,AK,Hhigh,HPl_Rb HP,4,2375.08297438,774.18877493,44912.918886,3149.2717493100004,1660.0573844,650,2310.0573844,5459.32913371,5
Mod,Nom,Real,AK,Hhigh,HPl_Rb HP,5,2375.08297438,918.04520597,47388.69241480001,3293.12818035,1660.0573844,650,2310.0573844,5603.18556475,5
Mod,Nom,Real,AK,Hhigh,HPl_Rb HPo,1,2375.08297438,296.83513925,36076.846880799996,2671.9181136300003,1660.0573844,450,2110.0573844,4781.97549803,6
Mod,Nom,Real,AK,Hhigh,HPl_Rb HPo,2,2375.08297438,427.31784297999997,38532.4133832,2802.40081736,1660.0573844,450,2110.0573844,4912.4582017600005,6
Mod,Nom,Real,AK,Hhigh,HPl_Rb HPo,3,2375.08297438,602.25784292,41542.1597294,2977.3408173000003,1660.0573844,525,2185.0573844,5162.3982017,6
Mod,Nom,Real,AK,Hhigh,HPl_Rb HPo,4,2375.08297438,813.36842187,45592.6816422,3188.45139625,1660.0573844,700,2360.0573844,5548.50878065,6
Mod,Nom,Real,AK,Hhigh,HPl_Rb HPo,5,2375.08297438,956.65799203,48065.192021,3331.74096641,1660.0573844,700,2360.0573844,5691.798350810001,6
Mod,Nom,Real,AK,Hhigh,HPl_Rb R,1,2375.08297438,1142.27165596,52650.1176982,3517.3546303400003,1660.0573844,250,1910.0573844,5427.412014740001,7
Mod,Nom,Real,AK,Hhigh,HPl_Rb R,2,2375.08297438,1692.05136659,63133.1176982,4067.1343409700003,1660.0573844,250,1910.0573844,5977.19172537,7
Mod,Nom,Real,AK,Hhigh,HPl_Rb R,3,2375.08297438,2379.4360957,75061.5176982,4754.51907008,1660.0573844,320,1980.0573844,6734.57645448,7
Mod,Nom,Real,AK,Hhigh,HPl_Rb R,4,2375.08297438,3159.4717947,90520.91769819999,5534.55476908,1660.0573844,500,2160.0573844,7694.61215348,7
Mod,Nom,Real,AK,Hhigh,HPl_Rb R,5,2375.08297438,3769.5827505,101024.8176982,6144.66572488,1660.0573844,500,2160.0573844,8304.72310928,7
Mod,Nom,Real,AK,Hhigh,HPl_Rb Ro,1,2375.08297438,1190.98017465,53519.1176982,3566.06314903,1660.0573844,300,1960.0573844,5526.12053343,8
Mod,Nom,Real,AK,Hhigh,HPl_Rb Ro,2,2375.08297438,1739.10247119,63986.7176982,4114.18544557,1660.0573844,300,1960.0573844,6074.2428299700005,8
Mod,Nom,Real,AK,Hhigh,HPl_Rb Ro,3,2375.08297438,2456.9152311000003,76478.3176982,4831.99820548,1660.0573844,400,2060.0573844,6892.05558988,8
Mod,Nom,Real,AK,Hhigh,HPl_Rb Ro,4,2375.08297438,3301.5916237,93072.91769819999,5676.674598080001,1660.0573844,520,2180.0573844,7856.731982480001,8
Mod,Nom,Real,AK,Hhigh,HPl_Rb Ro,5,2375.08297438,3910.2294481999998,103565.8176982,6285.31242258,1660.0573844,520,2180.0573844,8465.369806980001,8
Mod,Nom,Real,AK,Hhigh,HYD1000 HYD1000,3,NA,NA,38577.243188,2708.6613991,NA,NA,4167.4,6876.061399099999,9
Mod,Nom,Real,AK,Hhigh,HYD1000 HYD1000,4,NA,NA,41504.946295999995,2867.5079082,NA,NA,4167.4,7034.9079082,9
Mod,Nom,Real,AK,Hhigh,HYD1000 HYD1000,5,NA,NA,44591.69077,3058.1009709,NA,NA,4167.4,7225.5009709,9
Mod,Nom,Real,AK,Hhigh,HYD200 HYD200,3,NA,NA,30591.437052,2155.87423119,NA,NA,3339.4,5495.27423119,10
Mod,Nom,Real,AK,Hhigh,HYD200 HYD200,4,NA,NA,33106.334866000005,2281.70593366,NA,NA,3339.4,5621.10593366,10
Mod,Nom,Real,AK,Hhigh,HYD200 HYD200,5,NA,NA,35754.840418,2434.7901645,NA,NA,3339.4,5774.1901645,10
Mod,Nom,Real,AK,Hhigh,HYD500 HYD500,3,NA,NA,38435.7347,2698.8303209,NA,NA,3417.4,6116.2303209,11
Mod,Nom,Real,AK,Hhigh,HYD500 HYD500,4,NA,NA,41543.90834,2860.3934411,NA,NA,3417.4,6277.793441100001,11
Mod,Nom,Real,AK,Hhigh,HYD500 HYD500,5,NA,NA,44792.720324,3050.4003784,NA,NA,3417.4,6467.8003784,11
Mod,Nom,Real,AK,Hhigh,R HP,1,5170.1930971,283.68309575,73058.50685979999,5453.87619285,1284,400,1684,7137.87619285,12
Mod,Nom,Real,AK,Hhigh,R HP,2,5170.1930971,414.71101768,75518.3750222,5584.90411478,1284,400,1684,7268.90411478,12
Mod,Nom,Real,AK,Hhigh,R HP,3,5170.1930971,580.67151856,78377.2213488,5750.86461566,1284,500,1784,7534.86461566,12
Mod,Nom,Real,AK,Hhigh,R HP,4,5170.1930971,774.18877493,82124.4167238,5944.38187203,1284,650,1934,7878.38187203,12
Mod,Nom,Real,AK,Hhigh,R HP,5,5170.1930971,918.04520597,84600.1902526,6088.23830307,1284,650,1934,8022.23830307,12
Mod,Nom,Real,AK,Hhigh,R HPo,1,5170.1930971,296.83513925,73288.3447186,5467.02823635,1284,450,1734,7201.02823635,13
Mod,Nom,Real,AK,Hhigh,R HPo,2,5170.1930971,427.31784297999997,75743.911221,5597.51094008,1284,450,1734,7331.51094008,13
Mod,Nom,Real,AK,Hhigh,R HPo,3,5170.1930971,602.25784292,78753.6575672,5772.45094002,1284,525,1809,7581.45094002,13
Mod,Nom,Real,AK,Hhigh,R HPo,4,5170.1930971,813.36842187,82804.17947999999,5983.56151897,1284,700,1984,7967.56151897,13
Mod,Nom,Real,AK,Hhigh,R HPo,5,5170.1930971,956.65799203,85276.68985879999,6126.85108913,1284,700,1984,8110.85108913,13
Mod,Nom,Real,AK,Hhigh,R R,1,5170.1930971,1142.27165596,89861.615536,6312.46475306,1284,250,1534,7846.46475306,14
Mod,Nom,Real,AK,Hhigh,R R,2,5170.1930971,1692.05136659,100344.615536,6862.24446369,1284,250,1534,8396.24446369,14
Mod,Nom,Real,AK,Hhigh,R R,3,5170.1930971,2379.4360957,112273.01553599999,7549.6291928,1284,320,1604,9153.6291928,14
Mod,Nom,Real,AK,Hhigh,R R,4,5170.1930971,3159.4717947,127732.41553599999,8329.6648918,1284,500,1784,10113.6648918,14
Mod,Nom,Real,AK,Hhigh,R R,5,5170.1930971,3769.5827505,138236.31553599998,8939.7758476,1284,500,1784,10723.7758476,14
Mod,Nom,Real,AK,Hhigh,R Ro,1,5170.1930971,1190.98017465,90730.615536,6361.17327175,1284,300,1584,7945.17327175,15
Mod,Nom,Real,AK,Hhigh,R Ro,2,5170.1930971,1739.10247119,101198.215536,6909.29556829,1284,300,1584,8493.29556829,15
Mod,Nom,Real,AK,Hhigh,R Ro,3,5170.1930971,2456.9152311000003,113689.81553599998,7627.1083282,1284,400,1684,9311.1083282,15
Mod,Nom,Real,AK,Hhigh,R Ro,4,5170.1930971,3301.5916237,130284.41553599999,8471.7847208,1284,520,1804,10275.7847208,15
Mod,Nom,Real,AK,Hhigh,R Ro,5,5170.1930971,3910.2294481999998,140777.31553599998,9080.4225453,1284,520,1804,10884.4225453,15
Mod,Nom,Real,AK,Hlow,HP HP,1,1977.99671797,359.57224216,22232.4800126,2337.56896013,1077.513796,400,1477.513796,3815.0827561300002,1
Mod,Nom,Real,AK,Hlow,HP HP,2,1977.99671797,525.53704288,24692.348175,2503.53376085,1077.513796,400,1477.513796,3981.0475568499996,1
Mod,Nom,Real,AK,Hlow,HP HP,3,1977.99671797,730.15983088,27551.1945016,2708.15654885,1077.513796,500,1577.513796,4285.67034485,1
Mod,Nom,Real,AK,Hlow,HP HP,4,1977.99671797,960.86713255,31298.389876600002,2938.86385052,1077.513796,650,1727.513796,4666.37764652,1
Mod,Nom,Real,AK,Hlow,HP HP,5,1977.99671797,1121.38611449,33774.163405399995,3099.38283246,1077.513796,650,1727.513796,4826.89662846,1
Mod,Nom,Real,AK,Hlow,HP HPo,1,1977.99671797,375.60576102,22462.3178714,2353.6024789900002,1077.513796,450,1527.513796,3881.1162749900004,2
Mod,Nom,Real,AK,Hlow,HP HPo,2,1977.99671797,541.02691562,24917.8843738,2519.02363359,1077.513796,450,1527.513796,4046.53742959,2
Mod,Nom,Real,AK,Hlow,HP HPo,3,1977.99671797,756.5268997300001,27927.63072,2734.5236177,1077.513796,525,1602.513796,4337.0374137,2
Mod,Nom,Real,AK,Hlow,HP HPo,4,1977.99671797,1009.30977259,31978.152632799996,2987.30649056,1077.513796,700,1777.513796,4764.82028656,2
Mod,Nom,Real,AK,Hlow,HP HPo,5,1977.99671797,1168.8965837599999,34450.6630116,3146.89330173,1077.513796,700,1777.513796,4924.40709773,2
Mod,Nom,Real,AK,Hlow,HP R,1,1977.99671797,1424.3001382,39035.588688799995,3402.29685617,1077.513796,250,1327.513796,4729.81065217,3
Mod,Nom,Real,AK,Hlow,HP R,2,1977.99671797,2116.82834238,49518.588688799995,4094.82506035,1077.513796,250,1327.513796,5422.33885635,3
Mod,Nom,Real,AK,Hlow,HP R,3,1977.99671797,2949.0576277,61446.988688800004,4927.05434567,1077.513796,320,1397.513796,6324.56814167,3
Mod,Nom,Real,AK,Hlow,HP R,4,1977.99671797,3858.5893132,76906.3886888,5836.58603117,1077.513796,500,1577.513796,7414.09982717,3
Mod,Nom,Real,AK,Hlow,HP R,5,1977.99671797,4529.6598573,87410.2886888,6507.656575270001,1077.513796,500,1577.513796,8085.170371270001,3
Mod,Nom,Real,AK,Hlow,HP Ro,1,1977.99671797,1480.45213785,39904.588688799995,3458.44885582,1077.513796,300,1377.513796,4835.96265182,4
Mod,Nom,Real,AK,Hlow,HP Ro,2,1977.99671797,2170.57626608,50372.1886888,4148.57298405,1077.513796,300,1377.513796,5526.08678005,4
Mod,Nom,Real,AK,Hlow,HP Ro,3,1977.99671797,3040.0721144999998,62863.78868880001,5018.0688324699995,1077.513796,400,1477.513796,6495.58262847,4
Mod,Nom,Real,AK,Hlow,HP Ro,4,1977.99671797,4028.5461609,79458.3886888,6006.54287887,1077.513796,520,1597.513796,7604.05667487,4
Mod,Nom,Real,AK,Hlow,HP Ro,5,1977.99671797,4696.6579119,89951.2886888,6674.6546298700005,1077.513796,520,1597.513796,8272.16842587,4
Mod,Nom,Real,AK,Hlow,HPl_Rb HP,1,3697.18928189,359.57224216,35847.009022,4056.76152405,1660.0573844,400,2060.0573844,6116.81890845,5
Mod,Nom,Real,AK,Hlow,HPl_Rb HP,2,3697.18928189,525.53704288,38306.8771844,4222.72632477,1660.0573844,400,2060.0573844,6282.78370917,5
Mod,Nom,Real,AK,Hlow,HPl_Rb HP,3,3697.18928189,730.15983088,41165.723511000004,4427.34911277,1660.0573844,500,2160.0573844,6587.40649717,5
Mod,Nom,Real,AK,Hlow,HPl_Rb HP,4,3697.18928189,960.86713255,44912.918886,4658.05641444,1660.0573844,650,2310.0573844,6968.11379884,5
Mod,Nom,Real,AK,Hlow,HPl_Rb HP,5,3697.18928189,1121.38611449,47388.69241480001,4818.57539638,1660.0573844,650,2310.0573844,7128.63278078,5
Mod,Nom,Real,AK,Hlow,HPl_Rb HPo,1,3697.18928189,375.60576102,36076.846880799996,4072.79504291,1660.0573844,450,2110.0573844,6182.85242731,6
Mod,Nom,Real,AK,Hlow,HPl_Rb HPo,2,3697.18928189,541.02691562,38532.4133832,4238.21619751,1660.0573844,450,2110.0573844,6348.27358191,6
Mod,Nom,Real,AK,Hlow,HPl_Rb HPo,3,3697.18928189,756.5268997300001,41542.1597294,4453.7161816200005,1660.0573844,525,2185.0573844,6638.7735660200005,6
Mod,Nom,Real,AK,Hlow,HPl_Rb HPo,4,3697.18928189,1009.30977259,45592.6816422,4706.49905448,1660.0573844,700,2360.0573844,7066.55643888,6
Mod,Nom,Real,AK,Hlow,HPl_Rb HPo,5,3697.18928189,1168.8965837599999,48065.192021,4866.08586565,1660.0573844,700,2360.0573844,7226.1432500500005,6
Mod,Nom,Real,AK,Hlow,HPl_Rb R,1,3697.18928189,1424.3001382,52650.1176982,5121.48942009,1660.0573844,250,1910.0573844,7031.54680449,7
Mod,Nom,Real,AK,Hlow,HPl_Rb R,2,3697.18928189,2116.82834238,63133.1176982,5814.01762427,1660.0573844,250,1910.0573844,7724.07500867,7
Mod,Nom,Real,AK,Hlow,HPl_Rb R,3,3697.18928189,2949.0576277,75061.5176982,6646.24690959,1660.0573844,320,1980.0573844,8626.30429399,7
Mod,Nom,Real,AK,Hlow,HPl_Rb R,4,3697.18928189,3858.5893132,90520.91769819999,7555.77859509,1660.0573844,500,2160.0573844,9715.835979489999,7
Mod,Nom,Real,AK,Hlow,HPl_Rb R,5,3697.18928189,4529.6598573,101024.8176982,8226.84913919,1660.0573844,500,2160.0573844,10386.906523590002,7
Mod,Nom,Real,AK,Hlow,HPl_Rb Ro,1,3697.18928189,1480.45213785,53519.1176982,5177.64141974,1660.0573844,300,1960.0573844,7137.69880414,8
Mod,Nom,Real,AK,Hlow,HPl_Rb Ro,2,3697.18928189,2170.57626608,63986.7176982,5867.76554797,1660.0573844,300,1960.0573844,7827.82293237,8
Mod,Nom,Real,AK,Hlow,HPl_Rb Ro,3,3697.18928189,3040.0721144999998,76478.3176982,6737.26139639,1660.0573844,400,2060.0573844,8797.31878079,8
Mod,Nom,Real,AK,Hlow,HPl_Rb Ro,4,3697.18928189,4028.5461609,93072.91769819999,7725.73544279,1660.0573844,520,2180.0573844,9905.79282719,8
Mod,Nom,Real,AK,Hlow,HPl_Rb Ro,5,3697.18928189,4696.6579119,103565.8176982,8393.84719379,1660.0573844,520,2180.0573844,10573.904578189999,8
Mod,Nom,Real,AK,Hlow,HYD1000 HYD1000,3,NA,NA,38577.243188,3862.7366478,NA,NA,4167.4,8030.1366478,9
Mod,Nom,Real,AK,Hlow,HYD1000 HYD1000,4,NA,NA,41504.946295999995,4044.7651339,NA,NA,4167.4,8212.1651339,9
Mod,Nom,Real,AK,Hlow,HYD1000 HYD1000,5,NA,NA,44591.69077,4256.9403233,NA,NA,4167.4,8424.340323299999,9
Mod,Nom,Real,AK,Hlow,HYD200 HYD200,3,NA,NA,30591.437052,3134.8380226,NA,NA,3339.4,6474.2380226000005,10
Mod,Nom,Real,AK,Hlow,HYD200 HYD200,4,NA,NA,33106.334866000005,3283.4968568,NA,NA,3339.4,6622.8968568,10
Mod,Nom,Real,AK,Hlow,HYD200 HYD200,5,NA,NA,35754.840418,3461.8716736,NA,NA,3339.4,6801.2716736,10
Mod,Nom,Real,AK,Hlow,HYD500 HYD500,3,NA,NA,38435.7347,3877.3256275999997,NA,NA,3417.4,7294.7256276,11
Mod,Nom,Real,AK,Hlow,HYD500 HYD500,4,NA,NA,41543.90834,4063.9209596,NA,NA,3417.4,7481.3209596,11
Mod,Nom,Real,AK,Hlow,HYD500 HYD500,5,NA,NA,44792.720324,4280.6445383,NA,NA,3417.4,7698.044538300001,11
Mod,Nom,Real,AK,Hlow,R HP,1,7945.8370376,359.57224216,73058.50685979999,8305.40927976,1284,400,1684,9989.40927976,12
Mod,Nom,Real,AK,Hlow,R HP,2,7945.8370376,525.53704288,75518.3750222,8471.37408048,1284,400,1684,10155.37408048,12
Mod,Nom,Real,AK,Hlow,R HP,3,7945.8370376,730.15983088,78377.2213488,8675.99686848,1284,500,1784,10459.99686848,12
Mod,Nom,Real,AK,Hlow,R HP,4,7945.8370376,960.86713255,82124.4167238,8906.70417015,1284,650,1934,10840.70417015,12
Mod,Nom,Real,AK,Hlow,R HP,5,7945.8370376,1121.38611449,84600.1902526,9067.22315209,1284,650,1934,11001.22315209,12
Mod,Nom,Real,AK,Hlow,R HPo,1,7945.8370376,375.60576102,73288.3447186,8321.442798619999,1284,450,1734,10055.442798619999,13
Mod,Nom,Real,AK,Hlow,R HPo,2,7945.8370376,541.02691562,75743.911221,8486.86395322,1284,450,1734,10220.86395322,13
Mod,Nom,Real,AK,Hlow,R HPo,3,7945.8370376,756.5268997300001,78753.6575672,8702.36393733,1284,525,1809,10511.36393733,13
Mod,Nom,Real,AK,Hlow,R HPo,4,7945.8370376,1009.30977259,82804.17947999999,8955.146810189999,1284,700,1984,10939.146810189999,13
Mod,Nom,Real,AK,Hlow,R HPo,5,7945.8370376,1168.8965837599999,85276.68985879999,9114.73362136,1284,700,1984,11098.73362136,13
Mod,Nom,Real,AK,Hlow,R R,1,7945.8370376,1424.3001382,89861.615536,9370.1371758,1284,250,1534,10904.1371758,14
Mod,Nom,Real,AK,Hlow,R R,2,7945.8370376,2116.82834238,100344.615536,10062.66537998,1284,250,1534,11596.66537998,14
Mod,Nom,Real,AK,Hlow,R R,3,7945.8370376,2949.0576277,112273.01553599999,10894.8946653,1284,320,1604,12498.8946653,14
Mod,Nom,Real,AK,Hlow,R R,4,7945.8370376,3858.5893132,127732.41553599999,11804.4263508,1284,500,1784,13588.4263508,14
Mod,Nom,Real,AK,Hlow,R R,5,7945.8370376,4529.6598573,138236.31553599998,12475.4968949,1284,500,1784,14259.4968949,14
Mod,Nom,Real,AK,Hlow,R Ro,1,7945.8370376,1480.45213785,90730.615536,9426.28917545,1284,300,1584,11010.28917545,15
Mod,Nom,Real,AK,Hlow,R Ro,2,7945.8370376,2170.57626608,101198.215536,10116.41330368,1284,300,1584,11700.41330368,15
Mod,Nom,Real,AK,Hlow,R Ro,3,7945.8370376,3040.0721144999998,113689.81553599998,10985.909152100001,1284,400,1684,12669.909152100001,15
Mod,Nom,Real,AK,Hlow,R Ro,4,7945.8370376,4028.5461609,130284.41553599999,11974.3831985,1284,520,1804,13778.3831985,15
Mod,Nom,Real,AK,Hlow,R Ro,5,7945.8370376,4696.6579119,140777.31553599998,12642.4949495,1284,520,1804,14446.4949495,15
Mod,Nom,Real,CH,Hhigh,HP HP,1,4286.8015758,315.84917212,60496.945414400005,4602.65074792,1671.577554,400,2071.577554,6674.22830192,1
Mod,Nom,Real,CH,Hhigh,HP HP,2,4286.8015758,456.05555058,63096.00137940001,4742.85712638,1671.577554,400,2071.577554,6814.43468038,1
Mod,Nom,Real,CH,Hhigh,HP HP,3,4286.8015758,638.0746513,66170.0745288,4924.8762271,1671.577554,500,2171.577554,7096.453781099999,1
Mod,Nom,Real,CH,Hhigh,HP HP,4,4286.8015758,855.2975632299999,70270.8020872,5142.09913903,1671.577554,650,2321.577554,7463.67669303,1
Mod,Nom,Real,CH,Hhigh,HP HP,5,4286.8015758,1007.14341023,72865.27126780001,5293.94498603,1671.577554,650,2321.577554,7615.5225400300005,1
Mod,Nom,Real,CH,Hhigh,HP HPo,1,4286.8015758,331.31890819,60764.9117856,4618.12048399,1671.577554,450,2121.577554,6739.69803799,2
Mod,Nom,Real,CH,Hhigh,HP HPo,2,4286.8015758,471.18011143,63358.709508600004,4757.98168723,1671.577554,450,2121.577554,6879.559241229999,2
Mod,Nom,Real,CH,Hhigh,HP HPo,3,4286.8015758,663.44556097,66610.2153156,4950.24713677,1671.577554,525,2196.577554,7146.8246907699995,2
Mod,Nom,Real,CH,Hhigh,HP HPo,4,4286.8015758,901.87348838,71062.5281322,5188.67506418,1671.577554,700,2371.577554,7560.25261818,2
Mod,Nom,Real,CH,Hhigh,HP HPo,5,4286.8015758,1052.95455777,73653.7719962,5339.75613357,1671.577554,700,2371.577554,7711.333687570001,2
Mod,Nom,Real,CH,Hhigh,HP R,1,4286.8015758,1142.27165596,76832.154542,5429.0732317600005,1671.577554,250,1921.577554,7350.650785760001,3
Mod,Nom,Real,CH,Hhigh,HP R,2,4286.8015758,1692.05136659,87315.154542,5978.85294239,1671.577554,250,1921.577554,7900.4304963899995,3
Mod,Nom,Real,CH,Hhigh,HP R,3,4286.8015758,2379.4360957,99243.554542,6666.2376715,1671.577554,320,1991.577554,8657.8152255,3
Mod,Nom,Real,CH,Hhigh,HP R,4,4286.8015758,3159.4717947,114702.954542,7446.2733705,1671.577554,500,2171.577554,9617.8509245,3
Mod,Nom,Real,CH,Hhigh,HP R,5,4286.8015758,3769.5827505,125206.854542,8056.3843263,1671.577554,500,2171.577554,10227.9618803,3
Mod,Nom,Real,CH,Hhigh,HP Ro,1,4286.8015758,1190.98017465,77701.154542,5477.78175045,1671.577554,300,1971.577554,7449.359304449999,4
Mod,Nom,Real,CH,Hhigh,HP Ro,2,4286.8015758,1739.10247119,88168.75454200001,6025.90404699,1671.577554,300,1971.577554,7997.4816009900005,4
Mod,Nom,Real,CH,Hhigh,HP Ro,3,4286.8015758,2456.9152311000003,100660.354542,6743.7168069,1671.577554,400,2071.577554,8815.2943609,4
Mod,Nom,Real,CH,Hhigh,HP Ro,4,4286.8015758,3301.5916237,117254.954542,7588.3931995,1671.577554,520,2191.577554,9779.9707535,4
Mod,Nom,Real,CH,Hhigh,HP Ro,5,4286.8015758,3910.2294481999998,127747.854542,8197.031024,1671.577554,520,2191.577554,10388.608578,4
Mod,Nom,Real,CH,Hhigh,HPl_Rb HP,1,7843.3126589,315.84917212,104227.4520364,8159.16183102,1742.4732663,400,2142.4732663,10301.63509732,5
Mod,Nom,Real,CH,Hhigh,HPl_Rb HP,2,7843.3126589,456.05555058,106826.5080014,8299.36820948,1742.4732663,400,2142.4732663,10441.84147578,5
Mod,Nom,Real,CH,Hhigh,HPl_Rb HP,3,7843.3126589,638.0746513,109900.58115079999,8481.3873102,1742.4732663,500,2242.4732663,10723.8605765,5
Mod,Nom,Real,CH,Hhigh,HPl_Rb HP,4,7843.3126589,855.2975632299999,114001.3087092,8698.61022213,1742.4732663,650,2392.4732663,11091.08348843,5
Mod,Nom,Real,CH,Hhigh,HPl_Rb HP,5,7843.3126589,1007.14341023,116595.7778898,8850.45606913,1742.4732663,650,2392.4732663,11242.929335429999,5
Mod,Nom,Real,CH,Hhigh,HPl_Rb HPo,1,7843.3126589,331.31890819,104495.41840760001,8174.63156709,1742.4732663,450,2192.4732663,10367.10483339,6
Mod,Nom,Real,CH,Hhigh,HPl_Rb HPo,2,7843.3126589,471.18011143,107089.2161306,8314.49277033,1742.4732663,450,2192.4732663,10506.96603663,6
Mod,Nom,Real,CH,Hhigh,HPl_Rb HPo,3,7843.3126589,663.44556097,110340.7219376,8506.75821987,1742.4732663,525,2267.4732663,10774.23148617,6
Mod,Nom,Real,CH,Hhigh,HPl_Rb HPo,4,7843.3126589,901.87348838,114793.0347542,8745.18614728,1742.4732663,700,2442.4732663,11187.659413579999,6
Mod,Nom,Real,CH,Hhigh,HPl_Rb HPo,5,7843.3126589,1052.95455777,117384.2786182,8896.26721667,1742.4732663,700,2442.4732663,11338.740482969999,6
Mod,Nom,Real,CH,Hhigh,HPl_Rb R,1,7843.3126589,1142.27165596,120562.661164,8985.58431486,1742.4732663,250,1992.4732663,10978.05758116,7
Mod,Nom,Real,CH,Hhigh,HPl_Rb R,2,7843.3126589,1692.05136659,131045.661164,9535.36402549,1742.4732663,250,1992.4732663,11527.83729179,7
Mod,Nom,Real,CH,Hhigh,HPl_Rb R,3,7843.3126589,2379.4360957,142974.06116399998,10222.7487546,1742.4732663,320,2062.4732663,12285.222020899999,7
Mod,Nom,Real,CH,Hhigh,HPl_Rb R,4,7843.3126589,3159.4717947,158433.46116399998,11002.7844536,1742.4732663,500,2242.4732663,13245.257719899999,7
Mod,Nom,Real,CH,Hhigh,HPl_Rb R,5,7843.3126589,3769.5827505,168937.361164,11612.8954094,1742.4732663,500,2242.4732663,13855.3686757,7
Mod,Nom,Real,CH,Hhigh,HPl_Rb Ro,1,7843.3126589,1190.98017465,121431.661164,9034.29283355,1742.4732663,300,2042.4732663,11076.76609985,8
Mod,Nom,Real,CH,Hhigh,HPl_Rb Ro,2,7843.3126589,1739.10247119,131899.261164,9582.41513009,1742.4732663,300,2042.4732663,11624.888396389999,8
Mod,Nom,Real,CH,Hhigh,HPl_Rb Ro,3,7843.3126589,2456.9152311000003,144390.861164,10300.22789,1742.4732663,400,2142.4732663,12442.7011563,8
Mod,Nom,Real,CH,Hhigh,HPl_Rb Ro,4,7843.3126589,3301.5916237,160985.46116399998,11144.9042826,1742.4732663,520,2262.4732663,13407.3775489,8
Mod,Nom,Real,CH,Hhigh,HPl_Rb Ro,5,7843.3126589,3910.2294481999998,171478.361164,11753.5421071,1742.4732663,520,2262.4732663,14016.0153734,8
Mod,Nom,Real,CH,Hhigh,HYD1000 HYD1000,3,NA,NA,87210.358136,6617.389609999999,NA,NA,4694.4,11311.78961,9
Mod,Nom,Real,CH,Hhigh,HYD1000 HYD1000,4,NA,NA,90271.00621,6795.3144989,NA,NA,4694.4,11489.7144989,9
Mod,Nom,Real,CH,Hhigh,HYD1000 HYD1000,5,NA,NA,93474.170812,6997.719671,NA,NA,4694.4,11692.119671,9
Mod,Nom,Real,CH,Hhigh,HYD200 HYD200,3,NA,NA,82609.48597,6239.3182418,NA,NA,3494.4,9733.7182418,10
Mod,Nom,Real,CH,Hhigh,HYD200 HYD200,4,NA,NA,85663.534726,6397.1980474,NA,NA,3494.4,9891.5980474,10
Mod,Nom,Real,CH,Hhigh,HYD200 HYD200,5,NA,NA,88864.152146,6583.5621936,NA,NA,3494.4,10077.9621936,10
Mod,Nom,Real,CH,Hhigh,HYD500 HYD500,3,NA,NA,84623.198066,6411.8767596,NA,NA,3944.4,10356.2767596,11
Mod,Nom,Real,CH,Hhigh,HYD500 HYD500,4,NA,NA,87665.970414,6576.3328343,NA,NA,3944.4,10520.7328343,11
Mod,Nom,Real,CH,Hhigh,HYD500 HYD500,5,NA,NA,90856.434174,6764.8393281,NA,NA,3944.4,10709.2393281,11
