house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,6,500,2030,2030,1502.297468,4896.3,0.721209046,138.2199386,0.092005706,3.25920805,559.9876762,0,0,0,0,6,1509.882353,409.0909091,1443.75,3362.723262,138.2199386,168.1361631,1502.297468,0.721209046
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,6,500,2030,2030,1642.342648,5372.4,0.790271947,146.8858019,0.089436758,3.271180961,557.3520999,0,0,0,0,6,1509.882353,409.0909091,1443.75,3362.723262,146.8858019,168.1361631,1642.342648,0.790271947
Mod,H1,Real,AK,Hlow,R,NA,NA,8.5,NA,NA,2030,2030,2185.267241,2185.267241,1.491085333,256.7129421,0.117474393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.588235,256.7129421,75.52941175,2185.267241,1.491085333
Mod,H1,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,2030,2030,498.3491919,498.3491919,0.33671559,66.07909043,0.132595962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,66.07909043,50.3529412,498.3491919,0.33671559
Mod,H1,Real,AK,Hlow,Rl,NA,NA,4.5,NA,NA,2030,2030,1686.918049,1686.918049,1.154369743,190.6338516,0.11300718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,190.6338516,25.17647059,1686.918049,1.154369743
Mod,H1,Real,CH,Hhigh,HP,NA,NA,NA,12.5,NA,2030,2030,2080.346092,7364.595176,1.219848194,136.4673953,0.06559841,3.540081721,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467.478715,136.4673953,73.37393575,2080.346092,1.219848194
Mod,H1,Real,CH,Hhigh,HPl,NA,NA,NA,8,NA,2030,2030,1316.920844,5012.664368,0.789061182,82.21267352,0.062427954,3.806352059,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.949864,82.21267352,47.297493200000005,1316.920844,0.789061182
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,2030,2030,3614.920301,10019.4956,1.936874967,225.4153167,0.062356926,2.77170581,987.1628925,0,0,0,0,9,1509.882353,1090.909091,1575,4175.791444,225.4153167,208.7895722,3614.920301,1.936874967
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,2030,2030,3771.337954,10493.71228,1.944693485,233.1478197,0.061820983,2.782490567,982.0745951,0,0,0,0,9,1509.882353,1090.909091,1575,4175.791444,233.1478197,208.7895722,3771.337954,1.944693485
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,2030,2030,3932.755047,10969.00859,2.000549086,242.2057235,0.061586781,2.789141061,978.9016701,0,0,0,0,9,1509.882353,1090.909091,1575,4175.791444,242.2057235,208.7895722,3932.755047,2.000549086
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2030,2030,3186.041699,9406.346,1.70826397,203.8442515,0.063980409,2.952361233,368.0622886,289.3193383,59,-1649.101574,222,12,1947.529412,0,1575,3522.529412,203.8442515,176.1264706,3186.041699,1.70826397
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2030,2030,3320.66913,9884.3664,1.713815799,210.0151127,0.063244817,2.976618872,367.0712481,560.7831885,101,-1401.554899,226,12,1947.529412,0,1575,3522.529412,210.0151127,176.1264706,3320.66913,1.713815799
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2030,2030,3460.801274,10362.8616,1.798137957,217.3493923,0.062803199,2.994353267,366.0350577,557.6925882,110,-1831.156333,313,12,1947.529412,0,1575,3522.529412,217.3493923,176.1264706,3460.801274,1.798137957
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,2030,2030,3492.198416,9674.326929,1.828873023,217.4946717,0.062280159,2.770268403,638.3880734,0,0,-21.27039059,20,9,1509.882353,409.0909091,1575,3493.973262,217.4946717,174.6986631,3492.198416,1.828873023
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,2030,2030,3648.369215,10151.06828,1.83127547,224.7082034,0.06159141,2.782357728,635.7681849,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,224.7082034,174.6986631,3648.369215,1.83127547
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,2030,2030,3809.555976,10628.05782,1.905881068,233.0766687,0.061182109,2.789841621,633.8810215,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,233.0766687,174.6986631,3809.555976,1.905881068
Mod,H1,Real,CH,Hhigh,R,NA,NA,12.5,NA,NA,2030,2030,7364.595176,7364.595176,4.149844352,466.0818308,0.063286823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.588235,466.0818308,75.52941175,7364.595176,4.149844352
Mod,H1,Real,CH,Hhigh,Rb,NA,NA,4.5,NA,NA,2030,2030,2351.930808,2351.930808,1.258429773,162.4417266,0.069067392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,162.4417266,50.3529412,2351.930808,1.258429773
Mod,H1,Real,CH,Hhigh,Rl,NA,NA,8,NA,NA,2030,2030,5012.664368,5012.664368,2.891414579,303.6401041,0.060574593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,303.6401041,25.17647059,5012.664368,2.891414579
Mod,H1,Real,CH,Hlow,HP,NA,NA,NA,12.5,NA,2030,2030,2080.346092,7364.595176,1.219848194,224.8854617,0.108100024,3.540081721,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467.478715,224.8854617,73.37393575,2080.346092,1.219848194
Mod,H1,Real,CH,Hlow,HPl,NA,NA,NA,8,NA,2030,2030,1316.920844,5012.664368,0.789061182,132.7458578,0.10080018,3.806352059,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.949864,132.7458578,47.297493200000005,1316.920844,0.789061182
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,2030,2030,3614.920301,10019.4956,1.936874967,356.0449857,0.098493177,2.77170581,987.1628925,0,0,0,0,9,1509.882353,1090.909091,1575,4175.791444,356.0449857,208.7895722,3614.920301,1.936874967
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,2030,2030,3771.337954,10493.71228,1.944693485,365.164532,0.096826255,2.782490567,982.0745951,0,0,0,0,9,1509.882353,1090.909091,1575,4175.791444,365.164532,208.7895722,3771.337954,1.944693485
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,2030,2030,3932.755047,10969.00859,2.000549086,375.3740497,0.095448113,2.789141061,978.9016701,0,0,0,0,9,1509.882353,1090.909091,1575,4175.791444,375.3740497,208.7895722,3932.755047,2.000549086
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2030,2030,3186.041699,9406.346,1.70826397,327.3959844,0.102759479,2.952361233,368.0622886,289.3193383,59,-1649.101574,222,12,1947.529412,0,1575,3522.529412,327.3959844,176.1264706,3186.041699,1.70826397
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2030,2030,3320.66913,9884.3664,1.713815799,335.307497,0.100975883,2.976618872,367.0712481,560.7831885,101,-1401.554899,226,12,1947.529412,0,1575,3522.529412,335.307497,176.1264706,3320.66913,1.713815799
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2030,2030,3460.801274,10362.8616,1.798137957,343.8896621,0.099367064,2.994353267,366.0350577,557.6925882,110,-1831.156333,313,12,1947.529412,0,1575,3522.529412,343.8896621,176.1264706,3460.801274,1.798137957
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,2030,2030,3492.198416,9674.326929,1.828873023,345.5757994,0.098956519,2.770268403,638.3880734,0,0,-21.27039059,20,9,1509.882353,409.0909091,1575,3493.973262,345.5757994,174.6986631,3492.198416,1.828873023
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,2030,2030,3648.369215,10151.06828,1.83127547,354.374034,0.097132174,2.782357728,635.7681849,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,354.374034,174.6986631,3648.369215,1.83127547
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,2030,2030,3809.555976,10628.05782,1.905881068,364.1063566,0.095577112,2.789841621,633.8810215,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,364.1063566,174.6986631,3809.555976,1.905881068
Mod,H1,Real,CH,Hlow,R,NA,NA,12.5,NA,NA,2030,2030,7364.595176,7364.595176,4.149844352,770.5251558,0.104625595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.588235,770.5251558,75.52941175,7364.595176,4.149844352
Mod,H1,Real,CH,Hlow,Rb,NA,NA,4.5,NA,NA,2030,2030,2351.930808,2351.930808,1.258429773,276.9591353,0.117758199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,276.9591353,50.3529412,2351.930808,1.258429773
Mod,H1,Real,CH,Hlow,Rl,NA,NA,8,NA,NA,2030,2030,5012.664368,5012.664368,2.891414579,493.5660205,0.098463808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,493.5660205,25.17647059,5012.664368,2.891414579
Mod,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,2030,2030,852.3424616,3390.510784,0.448881095,52.2929429,0.061352033,3.977873844,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.663289,52.2929429,63.38316445,852.3424616,0.448881095
Mod,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,8,NA,2030,2030,545.7219823,2233.50847,0.343949791,33.90897726,0.062135993,4.092758845,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.949864,33.90897726,47.297493200000005,545.7219823,0.343949791
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2030,2030,1860.560371,5937.2,0.888660066,107.6719472,0.057870709,3.191081619,878.5211666,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,107.6719472,208.7895722,1860.560371,0.888660066
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2030,2030,1993.829693,6408.5,0.890848516,113.9862229,0.057169488,3.214166196,870.5244971,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,113.9862229,208.7895722,1993.829693,0.890848516
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2030,2030,2134.185574,6882.9,0.961025548,121.7150731,0.057031157,3.225070999,866.4644476,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,121.7150731,208.7895722,2134.185574,0.961025548
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2030,2030,1492.306981,5392,0.657471318,86.13625116,0.057720196,3.613197598,327.7510873,170.2407778,54,-636.5442505,141,12,1947.529412,0,1575,3522.529412,86.13625116,176.1264706,1492.306981,0.657471318
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2030,2030,1606.690189,5869.333333,0.649816842,91.11448914,0.056709433,3.65305855,326.1945385,648.5818861,111,-531.8424071,123,12,1947.529412,0,1575,3522.529412,91.11448914,176.1264706,1606.690189,0.649816842
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2030,2030,1727.084794,6347.666667,0.740523486,97.301932,0.056338827,3.675364805,325.190338,720.5504397,138,-836.6846629,208,12,1947.529412,0,1575,3522.529412,97.301932,176.1264706,1727.084794,0.740523486
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2030,2030,1859.567201,5630.116667,0.851643517,107.2936176,0.057698166,3.027648941,567.9569487,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,107.2936176,174.6986631,1859.567201,0.851643517
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2030,2030,2000.859491,6104.841667,0.854991604,113.6171899,0.056784192,3.051109633,563.3748541,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,113.6171899,174.6986631,2000.859491,0.854991604
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2030,2030,2148.579562,6581.55,0.940884884,121.298892,0.056455388,3.063209814,561.4033413,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,121.298892,174.6986631,2148.579562,0.940884884
Mod,Nom,Ideal,AK,Hhigh,R,NA,NA,12,NA,NA,2030,2030,3390.510784,3390.510784,1.822317984,207.8552005,0.061304981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.588235,207.8552005,75.52941175,3390.510784,1.822317984
Mod,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,2030,2030,1157.002315,1157.002315,0.403852545,69.41413296,0.059994809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,69.41413296,50.3529412,1157.002315,0.403852545
Mod,Nom,Ideal,AK,Hhigh,Rl,NA,NA,8,NA,NA,2030,2030,2233.50847,2233.50847,1.418465439,138.4410676,0.061983677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,138.4410676,25.17647059,2233.50847,1.418465439
Mod,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2030,2030,852.3424616,3390.510784,0.448881095,98.86445601,0.115991471,3.977873844,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.663289,98.86445601,63.38316445,852.3424616,0.448881095
Mod,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,8,NA,2030,2030,545.7219823,2233.50847,0.343949791,61.15652938,0.112065358,4.092758845,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.949864,61.15652938,47.297493200000005,545.7219823,0.343949791
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2030,2030,1860.560371,5937.2,0.888660066,183.7259442,0.098747639,3.191081619,878.5211666,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,183.7259442,208.7895722,1860.560371,0.888660066
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2030,2030,1993.829693,6408.5,0.890848516,191.399971,0.095996148,3.214166196,870.5244971,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,191.399971,208.7895722,1993.829693,0.890848516
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2030,2030,2134.185574,6882.9,0.961025548,200.4121773,0.093905694,3.225070999,866.4644476,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,200.4121773,208.7895722,2134.185574,0.961025548
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2030,2030,1492.306981,5392,0.657471318,151.1793605,0.101305805,3.613197598,327.7510873,170.2407778,54,-636.5442505,141,12,1947.529412,0,1575,3522.529412,151.1793605,176.1264706,1492.306981,0.657471318
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2030,2030,1606.690189,5869.333333,0.649816842,157.4342255,0.097986673,3.65305855,326.1945385,648.5818861,111,-531.8424071,123,12,1947.529412,0,1575,3522.529412,157.4342255,176.1264706,1606.690189,0.649816842
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2030,2030,1727.084794,6347.666667,0.740523486,164.8607086,0.095456059,3.675364805,325.190338,720.5504397,138,-836.6846629,208,12,1947.529412,0,1575,3522.529412,164.8607086,176.1264706,1727.084794,0.740523486
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2030,2030,1859.567201,5630.116667,0.851643517,184.8568616,0.099408541,3.027648941,567.9569487,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,184.8568616,174.6986631,1859.567201,0.851643517
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2030,2030,2000.859491,6104.841667,0.854991604,192.6350836,0.096276168,3.051109633,563.3748541,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,192.6350836,174.6986631,2000.859491,0.854991604
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2030,2030,2148.579562,6581.55,0.940884884,201.708175,0.093879779,3.063209814,561.4033413,0,0,0,0,9,1509.882353,409.0909091,1575,3493.973262,201.708175,174.6986631,2148.579562,0.940884884
Mod,Nom,Ideal,AK,Hlow,R,NA,NA,12,NA,NA,2030,2030,3390.510784,3390.510784,1.822317984,392.282446,0.115700103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.588235,392.282446,75.52941175,3390.510784,1.822317984
Mod,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,2030,2030,1157.002315,1157.002315,0.403852545,142.6883241,0.123325876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,142.6883241,50.3529412,1157.002315,0.403852545
Mod,Nom,Ideal,AK,Hlow,Rl,NA,NA,8,NA,NA,2030,2030,2233.50847,2233.50847,1.418465439,249.5941219,0.111749799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,249.5941219,25.17647059,2233.50847,1.418465439
Mod,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,2030,2030,3135.383695,10923.71168,1.306401875,200.0541351,0.063805312,3.484011128,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.561829,200.0541351,98.32809145,3135.383695,1.306401875
Mod,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,9,NA,2030,2030,1434.427642,5867.605446,0.874377004,91.25267117,0.063616085,4.090555197,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042.909725,91.25267117,52.14548625,1434.427642,0.874377004
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2030,2030,4745.823099,13583.5,1.957910522,295.860916,0.062341328,2.86220108,992.5468604,0,0,0,0,14,2129.882353,1090.909091,1687.5,4908.291444,295.860916,245.4145722,4745.823099,1.957910522
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2030,2030,4885.49798,14059.03333,1.93673222,302.8785307,0.061995426,2.877707327,988.6729592,0,0,0,0,14,2129.882353,1090.909091,1687.5,4908.291444,302.8785307,245.4145722,4885.49798,1.93673222
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2030,2030,5031.00085,14534.8,2.041336357,311.1777179,0.06185205,2.889047415,985.9094824,0,0,0,0,14,2129.882353,1090.909091,1687.5,4908.291444,311.1777179,245.4145722,5031.00085,2.041336357
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2030,2030,4535.690461,12970.53333,1.840949761,281.6447072,0.062095222,2.859660165,372.8741047,22.15009404,6,-464.2102565,113,14,2129.882353,0,1687.5,3817.382353,281.6447072,190.86911765,4535.690461,1.840949761
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2030,2030,4674.59292,13449.1,1.832333757,287.8582996,0.06157933,2.877063357,372.105808,24.40815025,19,-482.8248367,123,14,2129.882353,0,1687.5,3817.382353,287.8582996,190.86911765,4674.59292,1.832333757
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2030,2030,4820.136471,13927.9,1.937347304,295.4311858,0.061291042,2.889523997,371.4449065,65.94824772,17,-619.133088,173,14,2129.882353,0,1687.5,3817.382353,295.4311858,190.86911765,4820.136471,1.937347304
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2030,2030,4627.597512,13238.86667,1.894629708,288.1381476,0.06226517,2.860850934,644.28089,0,0,0,0,14,2129.882353,409.0909091,1687.5,4226.473262,288.1381476,211.32366310000003,4627.597512,1.894629708
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2030,2030,4766.316629,13716.26667,1.872206177,294.5699117,0.061802422,2.877749788,642.2568133,0,0,0,0,14,2129.882353,409.0909091,1687.5,4226.473262,294.5699117,211.32366310000003,4766.316629,1.872206177
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2030,2030,4911.648942,14194.36667,1.967208396,302.2541097,0.061538215,2.88993917,640.8716002,0,0,0,0,14,2129.882353,409.0909091,1687.5,4226.473262,302.2541097,211.32366310000003,4911.648942,1.967208396
Mod,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,2030,2030,10923.71168,10923.71168,4.525886804,679.4974453,0.062203898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.588235,679.4974453,75.52941175,10923.71168,4.525886804
Mod,Nom,Ideal,CH,Hhigh,Rb,NA,NA,6.5,NA,NA,2030,2030,5056.106239,5056.106239,1.245439724,315.8282278,0.062464714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,315.8282278,50.3529412,5056.106239,1.245439724
Mod,Nom,Ideal,CH,Hhigh,Rl,NA,NA,9,NA,NA,2030,2030,5867.605446,5867.605446,3.280447081,363.6692175,0.061979153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,363.6692175,25.17647059,5867.605446,3.280447081
Mod,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,2030,2030,3135.383695,10923.71168,1.306401875,330.6941698,0.105471675,3.484011128,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.561829,330.6941698,98.32809145,3135.383695,1.306401875
Mod,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,9,NA,2030,2030,1434.427642,5867.605446,0.874377004,142.668516,0.099460239,4.090555197,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042.909725,142.668516,52.14548625,1434.427642,0.874377004
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2030,2030,4745.823099,13583.5,1.957910522,476.5621547,0.100417176,2.86220108,992.5468604,0,0,0,0,14,2129.882353,1090.909091,1687.5,4908.291444,476.5621547,245.4145722,4745.823099,1.957910522
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2030,2030,4885.49798,14059.03333,1.93673222,485.0379874,0.099281177,2.877707327,988.6729592,0,0,0,0,14,2129.882353,1090.909091,1687.5,4908.291444,485.0379874,245.4145722,4885.49798,1.93673222
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2030,2030,5031.00085,14534.8,2.041336357,494.4440354,0.098279458,2.889047415,985.9094824,0,0,0,0,14,2129.882353,1090.909091,1687.5,4908.291444,494.4440354,245.4145722,5031.00085,2.041336357
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,2030,2030,4535.690461,12970.53333,1.840949761,458.3233394,0.101048196,2.859660165,372.8741047,22.15009404,6,-464.2102565,113,14,2129.882353,0,1687.5,3817.382353,458.3233394,190.86911765,4535.690461,1.840949761
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,2030,2030,4674.59292,13449.1,1.832333757,466.1425504,0.09971832,2.877063357,372.105808,24.40815025,19,-482.8248367,123,14,2129.882353,0,1687.5,3817.382353,466.1425504,190.86911765,4674.59292,1.832333757
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,2030,2030,4820.136471,13927.9,1.937347304,474.9897337,0.098542798,2.889523997,371.4449065,65.94824772,17,-619.133088,173,14,2129.882353,0,1687.5,3817.382353,474.9897337,190.86911765,4820.136471,1.937347304
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,2030,2030,4627.597512,13238.86667,1.894629708,466.5440272,0.100817763,2.860850934,644.28089,0,0,0,0,14,2129.882353,409.0909091,1687.5,4226.473262,466.5440272,211.32366310000003,4627.597512,1.894629708
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,2030,2030,4766.316629,13716.26667,1.872206177,474.4977837,0.0995523,2.877749788,642.2568133,0,0,0,0,14,2129.882353,409.0909091,1687.5,4226.473262,474.4977837,211.32366310000003,4766.316629,1.872206177
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,2030,2030,4911.648942,14194.36667,1.967208396,483.4678507,0.0984329,2.88993917,640.8716002,0,0,0,0,14,2129.882353,409.0909091,1687.5,4226.473262,483.4678507,211.32366310000003,4911.648942,1.967208396
Mod,Nom,Ideal,CH,Hlow,R,NA,NA,15.5,NA,NA,2030,2030,10923.71168,10923.71168,4.525886804,1120.748631,0.102597786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.588235,1120.748631,75.52941175,10923.71168,4.525886804
Mod,Nom,Ideal,CH,Hlow,Rb,NA,NA,6.5,NA,NA,2030,2030,5056.106239,5056.106239,1.245439724,546.8896592,0.108164195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.058824,546.8896592,50.3529412,5056.106239,1.245439724
Mod,Nom,Ideal,CH,Hlow,Rl,NA,NA,9,NA,NA,2030,2030,5867.605446,5867.605446,3.280447081,573.8589715,0.09780122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.5294118,573.8589715,25.17647059,5867.605446,3.280447081
Mod,Nom,Real,AK,Hhigh,HP,NA,NA,NA,11,NA,2030,2030,764.5449404,3074.818888,0.459097019,48.15432703,0.062984299,4.021763438,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.663289,48.15432703,63.38316445,764.5449404,0.459097019
Mod,Nom,Real,AK,Hhigh,HPl,NA,NA,NA,8,NA,2030,2030,546.8286481,2238.260368,0.345106712,33.96651697,0.062115467,4.093165886,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.949864,33.96651697,47.297493200000005,546.8286481,0.345106712
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2030,2030,1753.511054,5620.1,0.930307518,103.0033048,0.058741178,3.205055358,877.0769073,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,103.0033048,208.7895722,1753.511054,0.930307518
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2030,2030,1886.588468,6091.3,0.953096297,109.3145775,0.05794299,3.228738065,868.9750493,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,109.3145775,208.7895722,1886.588468,0.953096297
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2030,2030,2026.895035,6565.6,1.004982024,116.9933684,0.057720487,3.23924026,864.9125419,0,0,0,0,6,1509.882353,1090.909091,1575,4175.791444,116.9933684,208.7895722,2026.895035,1.004982024
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2030,2030,1390.519866,5075.166667,0.68116086,81.63801563,0.058710427,3.649833987,326.5748928,200.6560452,56,-639.5535708,135,12,1947.529412,0,1575,3522.529412,81.63801563,176.1264706,1390.519866,0.68116086
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2030,2030,1504.833403,5552.5,0.682657119,86.62844062,0.057566798,3.689777213,325.0457648,646.1299368,112,-535.5485828,117,12,1947.529412,0,1575,3522.529412,86.62844062,176.1264706,1504.833403,0.682657119
