Hshld_code,Loc_code,Occ_code,SH_code,DW_code,Grid_code,Tank_Volume (L),HP_cap (kW),P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code
Mass-H1-Real,AK,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1082.8054029470547,3530.329477775372,3.325497810660972,851.919673541609,0.0131927210596281,58.99101804385271,0.0544797965389697,0.0,0.0,0.0,0.0,Cpeak
Mass-Nom-Ideal,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3768.668516400897,9884.431,2.825418461020361,980.0300809244336,0.0944992470215117,246.0316046572488,0.0652834293030926,0.0,0.0,-889.1810090081717,202.0,Cpeak
Mass-H1-Ideal,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1842.953973597324,5032.907964167592,2.8495557262260114,966.203220567996,0.044458755515742,115.06795602838643,0.0624366954774141,0.0,0.0,-37.240816892974166,44.0,Cpeak
Mass-Nom-Real,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3183.979550856928,8657.238533333333,2.922166073362673,975.3309992131244,0.1056505244125007,207.29922528531932,0.0651069587521463,0.0,0.0,-1855.549642736043,300.0,Cpeak
Mass-H1-Real,CH,4.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1776.333195229303,4910.571439723152,2.8810887837978885,964.5274351412604,0.0480108072747325,110.24934284780024,0.0620656885453116,0.0,0.0,-200.9502675320053,95.0,Cpeak
Mod-Nom-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,2269.3664332535545,6882.299999999999,3.2254541983585217,865.8769207381827,0.0728927193530367,136.29330701686612,0.0600578668212099,0.0,0.0,-354.2329709647891,156.0,Cpeak
Mod-H1-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1824.79412515138,5750.357488883692,3.3156521895318267,862.0057666029961,0.0585885044937941,105.53878482258771,0.0578359955065246,0.0,0.0,-273.6112305776751,137.0,Cpeak
Mod-Nom-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,2149.408158687429,6565.0,3.2397108656730853,864.2689180857101,0.074788800602692,129.26547968593073,0.0601400339732909,0.0,0.0,-697.381120396538,221.0,Cpeak
Mod-H1-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1795.239091321161,5672.706777772574,3.321590607190259,861.3077736401626,0.0596434133230077,103.77524077422844,0.0578058049626457,0.0,0.0,-424.8097016544695,170.0,Cpeak
Mod-Nom-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,5466.102567099891,14533.866666666669,2.88992271433083,984.939164756728,0.1810354721757316,353.4002709543916,0.0646530625095629,0.0,0.0,-3682.2767506148152,563.0,Cpeak
Mod-H1-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,4716.606819963526,12069.84777864224,2.756891483934952,980.6930079135684,0.1559549342622235,297.39716897885256,0.063053203357992,0.0,0.0,-2833.5730817179165,552.0,Cpeak
Mod-Nom-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,14.0,4603.434492591735,12531.633333333331,2.9511000146558315,981.2344954159638,0.1904545835772732,297.7948432432661,0.0646897101984408,0.0,0.0,-5121.126531484739,633.0,Cpeak
Mod-H1-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,8.5,4225.694404351268,10967.71429058666,2.789978561813482,977.5493840410476,0.1659937740780578,265.5971650894134,0.0628529040850478,0.0,0.0,-4674.107398441809,646.0,Cpeak
Mass-Nom-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1935.1591480320344,5935.900000000001,3.231148231612237,858.2487984488079,0.0437160354946966,115.93083187074262,0.0599076473832339,0.0,0.0,-126.94933027900504,100.0,Cpeak
Mass-H1-Ideal,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1226.518682191339,4010.9512444404536,3.328697086988373,845.6284799619838,0.0131974067277822,66.81831955243209,0.0544780283599531,0.0,0.0,0.0,0.0,Cpeak
Mass-Nom-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,6.0,1820.2556155021923,5635.5,3.249823880873369,855.6045108233744,0.0458413828737017,108.41922950591348,0.0595626397647462,0.0,0.0,-372.1572035379035,160.0,Cpeak
Mass-H1-Real,AK,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1222.6525668798804,4002.0472555515066,3.3310381058491365,845.3853940921634,0.0131927210596281,66.47942296280812,0.054373110369742,0.0,0.0,0.0,0.0,Cpeak
Mass-Nom-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3909.87098789301,10359.758933333333,2.846402060291923,976.9758461038268,0.0944992470215117,253.9540116548828,0.0649520182229174,0.0,0.0,-957.2362174237657,223.0,Cpeak
Mass-H1-Ideal,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1992.905447660544,5506.456602499506,2.8736944050291453,961.5275416972815,0.044458755515742,123.1914074060901,0.0618149785032217,0.0,0.0,-70.48573652081,60.0,Cpeak
Mass-Nom-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,11.2,3325.4189542141744,9132.4008,2.942092573234761,972.1528568495236,0.1056505244125007,215.28566620480328,0.0647394115354939,0.0,0.0,-2087.230573648393,313.0,Cpeak
Mass-H1-Real,CH,5.0,HYD1000,HYD1000,2035-Hhigh,1000.0,5.0,1926.487627344382,5384.125547221732,2.9031671448187475,959.8975117833628,0.0480108072747325,118.42022812919622,0.0614694984013137,0.0,0.0,-297.52050983531194,118.0,Cpeak
Mod-Nom-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1633.9340347335788,5419.166666666666,3.61684406689486,353.9547356009346,0.0728927193530367,140.93148830154638,0.0862528629098089,0.0,0.0,-13085.875515864243,852.0,Cpeak
Mod-H1-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1489.4520879546023,4288.108333333334,3.065201531959738,351.1623724941304,0.0585885044937941,122.28806854362496,0.0821027205457529,12.591996650392172,1.0,-10156.295220162256,737.0,Cpeak
Mod-Nom-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1519.2718461732816,5102.0,3.653997280459784,352.427831600864,0.074788800602692,127.6133770326622,0.0839964074593317,0.0,0.0,-15716.4217992407,879.0,Cpeak
Mod-H1-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1458.5729065586745,4210.475,3.070734409098917,350.5455571271804,0.0596434133230077,118.23795175315529,0.0810641355132006,11.005579971603314,1.0,-11478.773770221173,760.0,Cpeak
Mod-Nom-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,4979.514500756298,13002.499999999998,2.8623689572036435,403.8565279397949,0.1810354721757316,436.369346535304,0.0876329100897341,0.0,0.0,-47062.04107499516,1632.0,Cpeak
Mod-H1-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,3996.3286919543048,10534.112933333334,2.879915025724804,395.83107028374167,0.1559549342622235,353.82203999379647,0.0885367714387798,18.49188807557876,2.0,-42278.832533828165,1845.0,Cpeak
Mod-Nom-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,4117.614592159192,10998.866666666669,2.924757584834613,398.9594722973317,0.1904545835772732,348.0172430628601,0.0845191397285113,0.0,0.0,-55628.62441838789,1701.0,Cpeak
Mod-H1-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,3485.5039478363524,9432.176533333331,2.9559425235288703,392.8288011822784,0.1659937740780578,297.7736032814628,0.0854320086099192,22.9914422855051,2.0,-50006.17092193697,1928.0,Cpeak
Mass-Nom-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1338.211528155943,4479.333333333333,3.611959965932196,352.77485579577615,0.0437160354946966,108.93467964376477,0.0814031842887176,0.0,0.0,-7877.999492931191,484.0,Cpeak
Mass-H1-Ideal,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,838.1220162431765,2560.058333333333,3.1351569193067,346.4230525861926,0.0131974067277822,58.40610044700171,0.0696868705451778,11.415744516160643,1.0,-1842.35921352282,334.0,Cpeak
Mass-Nom-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1228.8943661486448,4180.0,3.6578982287654185,351.1967591362041,0.0458413828737017,96.64565147227002,0.0786443929881113,0.0,0.0,-10133.220384144746,511.0,Cpeak
Mass-H1-Real,AK,3.0,HYD200,HYD200,2035-Hlow,200.0,8.5,834.6044156520244,2551.275,3.1365822664260508,346.3149363972887,0.0131927210596281,57.87571068903748,0.0693450808594426,8.163404923222755,1.0,-1830.660812938925,334.0,Cpeak
Mass-Nom-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,3367.298232892119,8835.166666666666,2.852791398499466,403.6613953548085,0.0944992470215117,278.6073092805044,0.0827391249634615,0.0,0.0,-18641.94771977331,866.0,Cpeak
Mass-H1-Ideal,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1442.5696729928015,3984.8479333333335,2.917542062534225,391.4482312801974,0.044458755515742,117.31669253326504,0.0813248016575005,0.0,0.0,-6188.674559343232,548.0,Cpeak
Mass-Nom-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,14.0,2828.63073930383,7607.833333333333,2.9179405824260294,398.7891928716946,0.1056505244125007,225.1868943412424,0.0796098590078478,0.0,0.0,-26000.283016862373,939.0,Cpeak
Mass-H1-Real,CH,3.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1378.4640148333715,3862.9254,2.956593506818862,390.1541251982756,0.0480108072747325,109.39982137644276,0.0793635671292202,0.0,0.0,-8819.108135767372,601.0,Cpeak
Mod-Nom-Ideal,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1748.599779082102,5897.833333333333,3.656484096777693,353.21106836765324,0.0728927193530367,146.90077390614564,0.0840105183950433,28.55833040314517,3.0,-13253.697907480258,834.0,Cpeak
Mod-H1-Ideal,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1631.6121763915337,4766.8,3.093065822924223,350.4778011723539,0.0585885044937941,129.65908374252325,0.0794668522450455,87.16052180272857,6.0,-9660.240399142824,691.0,Cpeak
Mod-Nom-Real,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1634.0916448150538,5580.833333333333,3.693228400126029,351.7733808047845,0.074788800602692,133.60881859647048,0.0817633570432901,30.38246776583597,4.0,-14807.3725052235,855.0,Cpeak
Mod-H1-Real,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1600.7671757824512,4689.308333333333,3.098614487875522,349.87910160052445,0.0596434133230077,125.59870882508596,0.0784615718795543,85.94723398060609,6.0,-11203.803419826809,716.0,Cpeak
Mod-Nom-Ideal,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,14.0,5118.447765185955,13480.833333333332,2.8795974271821847,403.0109762443989,0.1810354721757316,443.8998354485573,0.0867254792493579,0.0,0.0,-47859.95056270338,1651.0,Cpeak
Mod-H1-Ideal,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,4131.264210340775,11012.965066666668,2.903710420510217,395.2317595840549,0.1559549342622235,361.4591612303003,0.0874935958648078,28.504303612137377,4.0,-42966.41343888509,1857.0,Cpeak
Mod-Nom-Real,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,14.0,4256.383029236724,11477.433333333332,2.943402265498443,398.0123782768534,0.1904545835772732,355.50059677290653,0.0835217588104745,0.0,0.0,-54815.86051384166,1697.0,Cpeak
Mod-H1-Real,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,3620.3416691141497,9911.030266666668,2.9800817370742423,392.2872172712614,0.1659937740780578,305.28608514252005,0.0843252137628268,32.81374545049535,4.0,-51302.31023368604,1943.0,Cpeak
Mass-Nom-Ideal,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1453.0167239553298,4958.166666666666,3.6593136137446622,352.1030761817951,0.0437160354946966,114.9597998453776,0.0791180156085469,36.23293588548268,4.0,-7767.301599552397,471.0,Cpeak
Mass-H1-Ideal,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,8.5,980.1715674853408,3038.6083333333336,3.169792715715341,345.56981893064966,0.0131974067277822,65.7305998081843,0.0670603004500713,79.31229947816445,6.0,-1844.4637680719609,287.0,Cpeak
Mass-Nom-Real,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1343.5791484626593,4658.833333333333,3.70508070477984,350.6255351842354,0.0458413828737017,102.63935012827471,0.0763924851362243,35.54430543581215,5.0,-9517.174735893908,501.0,Cpeak
Mass-H1-Real,AK,4.0,HYD200,HYD200,2035-Hlow,200.0,8.5,976.5543807502956,3029.825,3.171451677217465,345.38981564297,0.0131927210596281,65.17246400921546,0.0667371580056226,83.27784492145894,7.0,-1815.75270971521,283.0,Cpeak
Mass-Nom-Ideal,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,14.0,3505.842452204643,9313.733333333334,2.878545415913301,402.7182863988709,0.0944992470215117,286.00700494034874,0.0815801077314508,0.0,0.0,-19236.20476679964,875.0,Cpeak
Mass-H1-Ideal,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1577.4522727785366,4463.534,2.9742889499429634,390.6864191769461,0.044458755515742,124.8189602206144,0.079126932950407,37.69224773380805,5.0,-6158.011035271547,531.0,Cpeak
Mass-Nom-Real,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,14.0,2967.332054158658,8086.633333333333,2.944917572647783,398.1537479591003,0.1056505244125007,232.63483675285184,0.0783986532369434,0.0,0.0,-25461.686982622126,938.0,Cpeak
Mass-H1-Real,CH,4.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1513.2417567402165,4341.774733333333,3.012352206122568,389.5638248262809,0.0480108072747325,116.87371135895992,0.0772339983603981,36.496496756198994,5.0,-8450.254375527347,592.0,Cpeak
Mod-Nom-Ideal,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1868.2371880135236,6373.833333333334,3.678732361845432,352.4333376021515,0.0728927193530367,153.60491155913255,0.0822191703198345,2353.985442625987,14.0,-14213.71894663894,940.0,Cpeak
Mod-H1-Ideal,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1778.963758320862,5243.366666666666,3.105383748512601,349.6493811904082,0.0585885044937941,137.85996729282894,0.077494533909422,1826.6475565195103,16.0,-11087.739108423186,889.0,Cpeak
Mod-Nom-Real,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1753.8418375314,6056.5,3.7137096662189975,350.8242719145893,0.074788800602692,140.357943372985,0.0800288488787245,2353.2437154383247,14.0,-16368.56466108802,950.0,Cpeak
Mod-H1-Real,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1748.0661110625003,5165.733333333334,3.110659361745421,348.9390515522809,0.0596434133230077,133.79878507610078,0.0765410325326745,1820.2496323648209,16.0,-12727.971596279362,903.0,Cpeak
Mod-Nom-Ideal,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,14.0,5262.584525069406,13954.733333333332,2.891791499916577,402.27055068628914,0.1810354721757316,451.9335559672399,0.0858767310651945,4270.169249653814,13.0,-47321.53405822412,1664.0,Cpeak
Mod-H1-Ideal,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,4270.388201219188,11486.7954,2.9214767723858994,394.5205008717492,0.1559549342622235,369.1555526560916,0.0864454319517598,4217.055078246901,19.0,-43121.502331100775,1922.0,Cpeak
Mod-Nom-Real,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,14.0,4400.498363779118,11950.633333333331,2.955523125640576,396.8665755486097,0.1904545835772732,363.52874942742886,0.0826108134523274,4345.707871862191,13.0,-54784.813619805456,1720.0,Cpeak
Mod-H1-Real,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,3759.340512168933,10384.692933333332,2.997235828418337,391.3647545867119,0.1659937740780578,313.0236329599835,0.0832655706357884,4219.853099566016,19.0,-50769.89972708626,1993.0,Cpeak
Mass-Nom-Ideal,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1572.8003132144604,5434.5,3.685086239936211,351.3520548494205,0.0437160354946966,121.70205833917944,0.077379218020657,1979.4355930483723,14.0,-8649.5673094182,610.0,Cpeak
Mass-H1-Ideal,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1127.5965310494955,3515.458333333333,3.178421184422507,344.7750902036002,0.0131974067277822,73.97082970421746,0.0656004409976058,1604.2156444845134,16.0,-2224.696692280869,316.0,Cpeak
Mass-Nom-Real,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1463.5280620169692,5135.333333333333,3.72837123547153,349.8497862030517,0.0458413828737017,109.40726651380557,0.0747558378641714,1936.9343348433408,14.0,-11036.013424285553,647.0,Cpeak
Mass-H1-Real,AK,5.0,HYD200,HYD200,2035-Hlow,200.0,8.5,1124.070651398393,3506.675,3.179620692169306,344.60732944219603,0.0131927210596281,73.44501253700666,0.0653384308589836,1570.878412132844,15.0,-2194.129894445541,303.0,Cpeak
Mass-Nom-Ideal,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,14.0,3651.11770196784,9790.2,2.895785268446383,402.0897825837564,0.0944992470215117,294.162975305111,0.0805679244869499,2083.04739549188,10.0,-19341.816144592514,900.0,Cpeak
Mass-H1-Ideal,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1717.170709487921,4940.5332,3.011740347923805,389.9802267093437,0.044458755515742,132.61612860400794,0.0772294378603485,1539.114033496673,12.0,-7290.845227597457,651.0,Cpeak
Mass-Nom-Real,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,14.0,3112.273127306805,8562.4,2.9618420917351207,396.9423214994028,0.1056505244125007,240.77358062696345,0.0773626127200847,2177.321214018129,11.0,-25866.534926243105,988.0,Cpeak
Mass-H1-Real,CH,5.0,HYD200,HYD200,2035-Hlow,200.0,11.2,1652.6007150679402,4818.441,3.048329066842084,388.6777090977511,0.0480108072747325,124.65496537874075,0.0754295724564152,1560.4923656266403,12.0,-10035.634933905454,712.0,Cpeak
Mod-Nom-Ideal,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,8.5,1994.7784823286515,5629.549999999999,3.0280104465044526,567.4675238664005,0.0728927193530367,169.6567025669876,0.0850503973598787,0.0,0.0,-2866.561778037766,465.0,Cpeak
Mod-H1-Ideal,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,6.0,1485.2743946305784,4499.2,3.2257257976380225,565.2006125516043,0.0585885044937941,121.7861982881177,0.0819957569647652,0.0,0.0,-2137.038810109584,361.0,Cpeak
Mod-Nom-Real,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,8.5,1869.5983389098917,5312.641666666667,3.041695112621783,566.2301460634238,0.074788800602692,155.0414079948912,0.0829276560468551,0.0,0.0,-3651.437376882568,490.0,Cpeak
Mod-H1-Real,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,6.0,1455.8579429085248,4421.7,3.2311804414709013,564.6396750692346,0.0596434133230077,117.85910746720477,0.0809550877139461,0.0,0.0,-2609.820756992388,390.0,Cpeak
Mod-Nom-Ideal,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,14.0,5062.84226548923,13237.933333333332,2.861702821350581,643.2515024060766,0.1810354721757316,443.2496810469355,0.087549573501102,0.0,0.0,-13820.01969073298,1061.0,Cpeak
Mod-H1-Ideal,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,8.5,4274.888527871664,10774.855458271828,2.737273562812404,639.958467221288,0.1559549342622235,369.5567121982796,0.0864482687183121,0.0,0.0,-11808.508120539764,1141.0,Cpeak
Mod-Nom-Real,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,14.0,4201.484670071164,11236.166666666666,2.9226767701112024,639.9589145487865,0.1904545835772732,354.8688968002721,0.084462737500423,0.0,0.0,-16817.339894272376,1108.0,Cpeak
Mod-H1-Real,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,8.5,3785.071920852359,9672.914134629827,2.771221049681304,637.0871161794983,0.1659937740780578,315.79939959673715,0.0834328663233491,0.0,0.0,-15385.297950332655,1266.0,Cpeak
Mass-Nom-Ideal,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,8.5,1644.4914085499634,4686.05,3.030258679151783,562.6246030753715,0.0437160354946966,132.14532320620776,0.0803563475729723,0.0,0.0,-1637.7507753243156,301.0,Cpeak
Mass-H1-Ideal,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,5.0,855.9948478598665,2765.0146444424536,3.3136270641574237,554.1665909333783,0.0131974067277822,58.688757148095085,0.0685620448473808,0.0,0.0,-80.91344064846935,102.0,Cpeak
Mass-Nom-Real,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,8.5,1525.6668789945047,4386.708333333333,3.04737226856966,561.1194471288356,0.0458413828737017,118.66563083475906,0.0777795156128485,0.0,0.0,-2391.450583292993,338.0,Cpeak
Mass-H1-Real,AK,3.0,HYD500,HYD500,2035-Hlow,500.0,5.0,852.6025736146366,2756.204066664733,3.315170057017565,554.014168412739,0.0131927210596281,58.16047062533461,0.0682152182332283,0.0,0.0,-71.25010812509484,98.0,Cpeak
Mass-Nom-Ideal,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,14.0,3455.018080848085,9067.566666666666,2.8471876758087045,639.0495982847137,0.0944992470215117,285.73062118230405,0.082700181155685,0.0,0.0,-5012.58443768876,515.0,Cpeak
Mass-H1-Ideal,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,6.0,1524.734491052469,4220.0,2.91438786193081,629.5145403154231,0.044458755515742,119.77114865164192,0.0785521343909314,0.0,0.0,-1091.118608575077,281.0,Cpeak
Mass-Nom-Real,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,14.0,2916.625487654468,7841.166666666666,2.909247488277208,635.3111187441021,0.1056505244125007,232.37424633477136,0.0796722950266903,0.0,0.0,-7563.488183758495,584.0,Cpeak
Mass-H1-Real,CH,3.0,HYD500,HYD500,2035-Hlow,500.0,6.0,1469.5452802304876,4098.1,2.9321837955350314,628.2993633433055,0.0480108072747325,112.80070259835206,0.0767589159149012,0.0,0.0,-1900.290135719136,343.0,Cpeak
Mod-Nom-Ideal,AK,4.0,HYD500,HYD500,2035-Hlow,500.0,8.5,2136.093083215074,6104.275,3.0514163712138767,562.9311701434409,0.0728927193530367,177.1501802884226,0.0829318636347956,0.0,0.0,-3035.922953521136,476.0,Cpeak
Mod-H1-Ideal,AK,4.0,HYD500,HYD500,2035-Hlow,500.0,6.0,1618.7306679923192,4973.400000000001,3.254325079271085,560.0951228002036,0.0585885044937941,128.92434592963824,0.079645334754509,0.0,0.0,-2553.4696188390653,394.0,Cpeak
Mod-Nom-Real,AK,4.0,HYD500,HYD500,2035-Hlow,500.0,8.5,2010.8814262081612,5787.366666666666,3.065523278216103,561.6888356613522,0.074788800602692,162.4983529077018,0.0808095150662952,0.0,0.0,-3987.4809653932257,515.0,Cpeak
Mod-H1-Real,AK,4.0,HYD500,HYD500,2035-Hlow,500.0,6.0,1589.3316477203152,4895.9,3.259758760010292,559.5372202837269,0.0596434133230077,125.02084954687454,0.0786625307098114,0.0,0.0,-3193.230529273052,425.0,Cpeak
Mod-Nom-Ideal,CH,4.0,HYD500,HYD500,2035-Hlow,500.0,14.0,5201.565732759042,13715.333333333332,2.878580286600656,641.3119005449732,0.1810354721757316,450.9264442475607,0.0866905211651296,0.0,0.0,-14028.89766810834,1052.0,Cpeak
Mod-H1-Ideal,CH,4.0,HYD500,HYD500,2035-Hlow,500.0,8.5,4431.430477189392,11251.70166938297,2.7490862667070983,637.4302249290376,0.1559549342622235,378.082650742898,0.0853184209227839,0.0,0.0,-12263.93130939234,1116.0,Cpeak
Mod-Nom-Real,CH,4.0,HYD500,HYD500,2035-Hlow,500.0,14.0,4339.968160376003,11713.333333333334,2.9408602714884258,637.8771265397675,0.1904545835772732,362.5119725632362,0.0835287170705485,0.0,0.0,-16916.12628886268,1099.0,Cpeak
Mod-H1-Real,CH,4.0,HYD500,HYD500,2035-Hlow,500.0,8.5,3941.481963839725,10149.77265000022,2.783124785402968,634.4687690103555,0.1659937740780578,324.33026112341776,0.0822863745410776,0.0,0.0,-16199.622654401055,1236.0,Cpeak
Mass-Nom-Ideal,AK,4.0,HYD500,HYD500,2035-Hlow,500.0,8.5,1786.0351702438722,5161.2,3.057650150722026,558.582226567304,0.0437160354946966,139.73919653538226,0.0782398907163187,0.0,0.0,-1755.8102081985212,297.0,Cpeak
Mass-H1-Ideal,AK,4.0,HYD500,HYD500,2035-Hlow,500.0,5.0,994.8023539956064,3238.832355553039,3.3278695233026867,548.6501756414182,0.0131974067277822,65.79340365081045,0.0661371612024764,0.0,0.0,-264.6854488748227,164.0,Cpeak
