house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,CS_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_embod_life,kgCO2_total_life
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,Crenew,NA,11.2,200,5762.74038190803,82843.87281424388,3874.7823532,9637.52273510803
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,C0,NA,8.5,500,5821.841843093856,83309.20889674398,3843.3705882,9665.212431293856
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,Cpeak,NA,8.5,500,5805.430592795826,83271.5822587519,3843.3705882,9648.801180995826
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,Crenew,NA,8.5,500,5547.753192394517,83184.17611495187,3843.3705882,9391.123780594517
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,C0,NA,8.5,500,5999.99421211501,86744.96647670887,3843.3705882,9843.36480031501
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,Cpeak,NA,8.5,500,5982.6851907113505,86712.60320447394,3843.3705882,9826.05577891135
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,Crenew,NA,8.5,500,5723.26376425219,86623.11955534852,3843.3705882,9566.63435245219
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,C0,NA,8.5,500,6201.881615817019,90291.07522638311,3843.3705882,10045.252204017019
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,Cpeak,NA,8.5,500,6183.712205084983,90255.329625112965,3843.3705882,10027.082793284982
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,Crenew,NA,8.5,500,5931.2252568374915,90181.38337862077,3843.3705882,9774.595845037491
Mod,H1,Real,CH,Hhigh,R,NA,NA,C0,12.5,NA,NA,12204.4827005,162021.093872,1661.6470585,13866.129759000001
Mod,H1,Real,CH,Hhigh,Rb,NA,NA,C0,4.5,NA,NA,4268.4885707,51742.477776,1107.7647064,5376.253277100001
Mod,H1,Real,CH,Hhigh,Rl,NA,NA,C0,8,NA,NA,7935.9941297,110278.616096,553.8823529800001,8489.87648268
Mod,H1,Real,CH,Hlow,HP,NA,NA,C0,NA,12.5,NA,5045.0770007,45767.614024,1614.2265865,6659.3035872
Mod,H1,Real,CH,Hlow,HPl,NA,NA,C0,NA,8,NA,3008.924165,28972.258568,1040.5448504,4049.4690154
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,C0,NA,8.5,1000,8418.071054843878,86009.09038620185,4593.3705884,13011.441643243877
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,Cpeak,NA,8.5,1000,8410.345001892483,85973.27942709373,4593.3705884,13003.715590292482
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,Crenew,NA,8.5,1000,7954.113850498082,85672.67497479056,4593.3705884,12547.484438898082
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,C0,NA,8.5,1000,8627.221083971652,89450.27874994067,4593.3705884,13220.591672371651
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,Cpeak,NA,8.5,1000,8618.484942594725,89414.28096551224,4593.3705884,13211.855530994726
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,Crenew,NA,8.5,1000,8143.137414148382,89055.21211648235,4593.3705884,12736.508002548382
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,C0,NA,8.5,1000,8863.485993130547,93001.45478487233,4593.3705884,13456.856581530548
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,Cpeak,NA,8.5,1000,8854.37294339856,92965.27689572789,4593.3705884,13447.743531798562
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,Crenew,NA,8.5,1000,8378.021344139994,92591.50572900035,4593.3705884,12971.391932539995
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,C0,NA,11.2,200,7770.233713149385,76732.17181432512,3874.7823532,11645.016066349384
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,Cpeak,NA,11.2,200,7758.236283451567,76681.08685239975,3874.7823532,11633.018636651566
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,Crenew,NA,11.2,200,7721.642162136422,76768.50686214637,3874.7823532,11596.42451533642
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,C0,NA,11.2,200,7950.233676884807,79700.40776191637,3874.7823532,11825.016030084807
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,Cpeak,NA,11.2,200,7938.352932089125,79647.5167205113,3874.7823532,11813.135285289125
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,Crenew,NA,11.2,200,7906.471918108869,79743.7817417718,3874.7823532,11781.25427130887
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,C0,NA,11.2,200,8152.3190938222315,82779.84276862837,3874.7823532,12027.101447022233
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,Cpeak,NA,11.2,200,8137.150310368683,82705.49126771653,3874.7823532,12011.932663568683
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,Crenew,NA,11.2,200,8113.779701820583,82846.66273121607,3874.7823532,11988.562055020582
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,C0,NA,8.5,500,8192.452880422934,83309.20889674398,3843.3705882,12035.823468622933
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,Cpeak,NA,8.5,500,8182.86587480251,83271.5822587519,3843.3705882,12026.23646300251
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,Crenew,NA,8.5,500,7954.309151486452,83192.1596667482,3843.3705882,11797.679739686451
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,C0,NA,8.5,500,8394.274158573407,86744.96647670887,3843.3705882,12237.644746773407
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,Cpeak,NA,8.5,500,8384.716252459497,86712.60320447394,3843.3705882,12228.086840659496
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,Crenew,NA,8.5,500,8155.245519547432,86628.10801354605,3843.3705882,11998.616107747432
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,C0,NA,8.5,500,8622.72689237467,90291.07522638311,3843.3705882,12466.09748057467
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,Cpeak,NA,8.5,500,8612.851045192221,90255.329625112965,3843.3705882,12456.22163339222
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,Crenew,NA,8.5,500,8387.347737490056,90188.33387283963,3843.3705882,12230.718325690055
Mod,H1,Real,CH,Hlow,R,NA,NA,C0,12.5,NA,NA,17407.2528485,162021.093872,1661.6470585,19068.899907
Mod,H1,Real,CH,Hlow,Rb,NA,NA,C0,4.5,NA,NA,6159.9771116,51742.477776,1107.7647064,7267.741818
Mod,H1,Real,CH,Hlow,Rl,NA,NA,C0,8,NA,NA,11247.2757362,110278.616096,553.8823529800001,11801.158089179999
Mod,Nom,Ideal,AK,Hhigh,HP,NA,NA,C0,NA,11,NA,1404.1194282,18751.5341552,1394.4296179,2798.5490461
Mod,Nom,Ideal,AK,Hhigh,HPl,NA,NA,C0,NA,8,NA,904.88105518,12005.883610600002,1040.5448504,1945.42590558
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,C0,NA,6,1000,2928.5982715237838,43915.97764295933,4593.3705884,7521.968859923783
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,Cpeak,NA,6,1000,2924.0211629184314,43908.472409093236,4593.3705884,7517.3917513184315
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,Crenew,NA,6,1000,2489.62804775578,43667.239052461126,4593.3705884,7082.99863615578
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,C0,NA,6,1000,3084.1605255852724,46847.902743510815,4593.3705884,7677.531113985273
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,Cpeak,NA,6,1000,3078.863588165072,46839.61110289888,4593.3705884,7672.234176565073
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,Crenew,NA,6,1000,2615.766097400312,46571.437680508956,4593.3705884,7209.136685800312
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,C0,NA,6,1000,3268.1144344408126,49935.73211238791,4593.3705884,7861.485022840812
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,Cpeak,NA,6,1000,3262.4293929672735,49926.0615315782,4593.3705884,7855.799981367274
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,Crenew,NA,6,1000,2783.541206420171,49600.433371886604,4593.3705884,7376.911794820171
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,C0,NA,11.2,200,2397.0224196269364,35951.770128478056,3874.7823532,6271.804772826937
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,Cpeak,NA,11.2,200,2393.6770157006413,35946.54876413873,3874.7823532,6268.4593689006415
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,Crenew,NA,11.2,200,2352.0929099657537,35977.392246177435,3874.7823532,6226.8752631657535
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,C0,NA,11.2,200,2520.603170092958,38474.20780131483,3874.7823532,6395.385523292958
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,Cpeak,NA,11.2,200,2517.515777376193,38469.195139806245,3874.7823532,6392.298130576193
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,Crenew,NA,11.2,200,2478.6092838053505,38506.350774890016,3874.7823532,6353.39163700535
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,C0,NA,11.2,200,2669.902365457454,41124.46354187445,3874.7823532,6544.684718657454
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,Cpeak,NA,11.2,200,2664.9023095002076,41101.21813629752,3874.7823532,6539.684662700208
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,Crenew,NA,11.2,200,2633.845305083201,41166.826211953085,3874.7823532,6508.6276582832015
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,C0,NA,8.5,500,2923.004850181458,43894.127910580486,3843.3705882,6766.375438381458
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,Cpeak,NA,8.5,500,2918.261809333267,43885.126611230335,3843.3705882,6761.632397533267
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,Crenew,NA,8.5,500,2670.3386844185866,43830.05487442502,3843.3705882,6513.7092726185865
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,C0,NA,8.5,500,3080.042848841748,47002.55828210987,3843.3705882,6923.413437041748
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,Cpeak,NA,8.5,500,3074.9869353731806,46994.04783073162,3843.3705882,6918.3575235731805
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,Crenew,NA,8.5,500,2818.52850804259,46933.16904123987,3843.3705882,6661.8990962425905
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,C0,NA,8.5,500,3265.1792301014666,50252.39984460865,3843.3705882,7108.549818301466
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,Cpeak,NA,8.5,500,3260.502675652241,50243.81534222831,3843.3705882,7103.8732638522415
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,Crenew,NA,8.5,500,3003.6260624808924,50187.431029325366,3843.3705882,6846.996650680892
Mod,Nom,Ideal,AK,Hhigh,R,NA,NA,C0,12,NA,NA,5579.7261763,74591.237248,1661.6470585,7241.373234799999
Mod,Nom,Ideal,AK,Hhigh,Rb,NA,NA,C0,4,NA,NA,1884.95097121,25454.050929999998,1107.7647064,2992.71567761
Mod,Nom,Ideal,AK,Hhigh,Rl,NA,NA,C0,8,NA,NA,3694.7752056,49137.18634000001,553.8823529800001,4248.65755858
Mod,Nom,Ideal,AK,Hlow,HP,NA,NA,C0,NA,11,NA,2224.60129765,18751.5341552,1394.4296179,3619.03091555
Mod,Nom,Ideal,AK,Hlow,HPl,NA,NA,C0,NA,8,NA,1374.04782329,12005.883610600002,1040.5448504,2414.59267369
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,C0,NA,6,1000,4360.956687540659,43915.97764295933,4593.3705884,8954.32727594066
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,Cpeak,NA,6,1000,4359.019382451781,43908.472409093236,4593.3705884,8952.389970851782
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,Crenew,NA,6,1000,3940.730357942375,43670.71803709437,4593.3705884,8534.100946342376
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,C0,NA,6,1000,4537.938448597693,46847.902743510815,4593.3705884,9131.309036997693
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,Cpeak,NA,6,1000,4535.098572950521,46839.61110289888,4593.3705884,9128.46916135052
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,Crenew,NA,6,1000,4094.059235683178,46575.88411765538,4593.3705884,8687.429824083178
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,C0,NA,6,1000,4745.18748915969,49935.73211238791,4593.3705884,9338.55807755969
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,Cpeak,NA,6,1000,4742.242690150629,49926.0615315782,4593.3705884,9335.613278550629
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,Crenew,NA,6,1000,4294.760716809093,49604.846564824526,4593.3705884,8888.131305209092
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,C0,NA,11.2,200,3650.970078293183,35951.770128478056,3874.7823532,7525.752431493183
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,Cpeak,NA,11.2,200,3648.4273437033726,35946.54876413873,3874.7823532,7523.209696903373
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,Crenew,NA,11.2,200,3609.0777725350945,35977.89997470709,3874.7823532,7483.860125735095
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,C0,NA,11.2,200,3793.70273473313,38474.20780131483,3874.7823532,7668.48508793313
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,Cpeak,NA,11.2,200,3790.9788922090265,38469.195139806245,3874.7823532,7665.761245409027
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,Crenew,NA,11.2,200,3756.753561255452,38506.773393233685,3874.7823532,7631.535914455452
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,C0,NA,11.2,200,3968.3664298635113,41124.46354187445,3874.7823532,7843.1487830635115
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,Cpeak,NA,11.2,200,3963.8313704008287,41101.21813629752,3874.7823532,7838.613723600829
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,Crenew,NA,11.2,200,3935.076600849027,41167.7505007419,3874.7823532,7809.858954049027
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,C0,NA,8.5,500,4388.947035780282,43894.127910580486,3843.3705882,8232.317623980281
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,Cpeak,NA,8.5,500,4385.468111958313,43885.126611230335,3843.3705882,8228.838700158312
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,Crenew,NA,8.5,500,4154.982385874733,43831.46062682524,3843.3705882,7998.352974074733
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,C0,NA,8.5,500,4567.781856215972,47002.55828210987,3843.3705882,8411.152444415971
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,Cpeak,NA,8.5,500,4564.089109079932,46994.04783073162,3843.3705882,8407.459697279932
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,Crenew,NA,8.5,500,4328.417413584787,46934.53917441667,3843.3705882,8171.788001784787
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,C0,NA,8.5,500,4780.3898006603595,50252.39984460865,3843.3705882,8623.760388860359
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,Cpeak,NA,8.5,500,4777.1528589472155,50243.81534222831,3843.3705882,8620.523447147216
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,Crenew,NA,8.5,500,4541.690113553466,50189.275061187276,3843.3705882,8385.060701753466
Mod,Nom,Ideal,AK,Hlow,R,NA,NA,C0,12,NA,NA,8831.686388,74591.237248,1661.6470585,10493.3334465
Mod,Nom,Ideal,AK,Hlow,Rb,NA,NA,C0,4,NA,NA,3218.1986977,25454.050929999998,1107.7647064,4325.9634041
Mod,Nom,Ideal,AK,Hlow,Rl,NA,NA,C0,8,NA,NA,5613.4876897,49137.18634000001,553.8823529800001,6167.370042680001
Mod,Nom,Ideal,CH,Hhigh,HP,NA,NA,C0,NA,15.5,NA,5246.4296951,68978.44129,2163.2180119,7409.647707
Mod,Nom,Ideal,CH,Hhigh,HPl,NA,NA,C0,NA,9,NA,2367.5239001,31557.408124,1147.2006975,3514.7245976
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,C0,NA,14,1000,8095.356182401833,114020.9744530619,5399.1205884,13494.476770801833
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,Cpeak,NA,14,1000,8084.04274641784,113981.16087060484,5399.1205884,13483.16333481784
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,Crenew,NA,14,1000,7612.525661965627,113460.0279406373,5399.1205884,13011.646250365626
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,C0,NA,14,1000,8266.85058174043,117093.82185100166,5399.1205884,13665.97117014043
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,Cpeak,NA,14,1000,8253.381878126107,117049.79465676603,5399.1205884,13652.502466526108
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,Crenew,NA,14,1000,7766.82834342079,116532.66805780178,5399.1205884,13165.948931820789
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,C0,NA,14,1000,8461.46878078386,120294.8849789433,5399.1205884,13860.589369183861
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,Cpeak,NA,14,1000,8449.579122319674,120254.2564761976,5399.1205884,13848.699710719673
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,Crenew,NA,14,1000,7957.184533979338,119746.01403525435,5399.1205884,13356.305122379337
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,C0,NA,14,200,7747.710876608887,109573.77991798507,4199.1205883,11946.831464908886
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,Cpeak,NA,14,200,7737.429766497646,109549.31901663855,4199.1205883,11936.550354797646
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,Crenew,NA,14,200,7701.935970962092,109622.33661081428,4199.1205883,11901.056559262091
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,C0,NA,14,200,7903.609044163559,112636.27080683905,4199.1205883,12102.729632463559
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,Cpeak,NA,14,200,7892.7763577681135,112605.85083409102,4199.1205883,12091.896946068115
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,Crenew,NA,14,200,7860.09432862009,112691.47846415968,4199.1205883,12059.21491692009
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,C0,NA,14,200,8084.786966686534,115838.78443618941,4199.1205883,12283.907554986534
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,Cpeak,NA,14,200,8070.098153147284,115776.85955152693,4199.1205883,12269.218741447285
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,Crenew,NA,14,200,8045.929770788681,115902.04623687989,4199.1205883,12245.05035908868
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,C0,NA,14,500,7907.756664090735,111420.01155108992,4649.1205882,12556.877252290735
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,Cpeak,NA,14,500,7895.586566110211,111382.52984076306,4649.1205882,12544.70715431021
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,Crenew,NA,14,500,7666.622826140544,111285.97728137711,4649.1205882,12315.743414340544
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,C0,NA,14,500,8066.666422308883,114471.83212153148,4649.1205882,12715.787010508884
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,Cpeak,NA,14,500,8054.309326297659,114434.4461206989,4649.1205882,12703.42991449766
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,Crenew,NA,14,500,7826.180660491964,114342.79831965262,4649.1205882,12475.301248691965
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,C0,NA,14,500,8251.188492910907,117669.14301316203,4649.1205882,12900.309081110907
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,Cpeak,NA,14,500,8238.344060080204,117628.55774934278,4649.1205882,12887.464648280205
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,Crenew,NA,14,500,8017.6424939463695,117588.9250423708,4649.1205882,12666.76308214637
Mod,Nom,Ideal,CH,Hhigh,R,NA,NA,C0,15.5,NA,NA,17838.8398081,240321.65696,1661.6470585,19500.4868666
Mod,Nom,Ideal,CH,Hhigh,Rb,NA,NA,C0,6.5,NA,NA,8374.0261597,111234.337258,1107.7647064,9481.7908661
Mod,Nom,Ideal,CH,Hhigh,Rl,NA,NA,C0,9,NA,NA,9464.8136477,129087.31981199999,553.8823529800001,10018.69600068
Mod,Nom,Ideal,CH,Hlow,HP,NA,NA,C0,NA,15.5,NA,7550.481950699999,68978.44129,2163.2180119,9713.6999626
Mod,Nom,Ideal,CH,Hlow,HPl,NA,NA,C0,NA,9,NA,3238.9063036,31557.408124,1147.2006975,4386.107001099999
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,C0,NA,14,1000,11540.987532852492,114020.9744530619,5399.1205884,16940.10812125249
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,Cpeak,NA,14,1000,11532.629248935309,113981.16087060484,5399.1205884,16931.74983733531
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,Crenew,NA,14,1000,11097.928210886399,113471.73745698467,5399.1205884,16497.0487992864
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,C0,NA,14,1000,11734.732787172357,117093.82185100166,5399.1205884,17133.85337557236
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,Cpeak,NA,14,1000,11724.005907629367,117049.79465676603,5399.1205884,17123.126496029367
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,Crenew,NA,14,1000,11279.963881996864,116550.53124344346,5399.1205884,16679.084470396865
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,C0,NA,14,1000,11952.844068822375,120294.8849789433,5399.1205884,17351.964657222376
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,Cpeak,NA,14,1000,11943.960711403895,120254.2564761976,5399.1205884,17343.081299803896
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,Crenew,NA,14,1000,11498.045976968706,119765.01228897415,5399.1205884,16897.166565368705
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,C0,NA,14,200,11136.26057233847,109573.77991798507,4199.1205883,15335.38116063847
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,Cpeak,NA,14,200,11127.484246066193,109549.31901663855,4199.1205883,15326.604834366193
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,Crenew,NA,14,200,11093.39619483546,109625.32096732403,4199.1205883,15292.516783135461
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,C0,NA,14,200,11316.378292754347,112636.27080683905,4199.1205883,15515.498881054347
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,Cpeak,NA,14,200,11307.040799616312,112605.85083409102,4199.1205883,15506.161387916312
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,Crenew,NA,14,200,11276.954828781449,112695.5249980037,4199.1205883,15476.075417081449
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,C0,NA,14,200,11526.621503104201,115838.78443618941,4199.1205883,15725.742091404201
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,Cpeak,NA,14,200,11512.9780665086,115776.85955152693,4199.1205883,15712.0986548086
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,Crenew,NA,14,200,11489.23007728578,115904.36042939131,4199.1205883,15688.35066558578
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,C0,NA,14,500,11318.204787396724,111420.01155108992,4649.1205882,15967.325375596723
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,Cpeak,NA,14,500,11308.163008711557,111382.52984076306,4649.1205882,15957.283596911559
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,Crenew,NA,14,500,11096.081469704337,111294.179847983,4649.1205882,15745.202057904338
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,C0,NA,14,500,11500.437430187047,114471.83212153148,4649.1205882,16149.558018387048
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,Cpeak,NA,14,500,11490.686217975905,114434.4461206989,4649.1205882,16139.806806175904
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,Crenew,NA,14,500,11281.691730315426,114348.64135568193,4649.1205882,15930.812318515425
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,C0,NA,14,500,11711.69118227606,117669.14301316203,4649.1205882,16360.811770476059
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,Cpeak,NA,14,500,11701.930305333142,117628.55774934278,4649.1205882,16351.050893533142
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,Crenew,NA,14,500,11499.08479970356,117597.59887676664,4649.1205882,16148.20538790356
Mod,Nom,Ideal,CH,Hlow,R,NA,NA,C0,15.5,NA,NA,25697.199942,240321.65696,1661.6470585,27358.847000499998
Mod,Nom,Ideal,CH,Hlow,Rb,NA,NA,C0,6.5,NA,NA,12606.440802,111234.337258,1107.7647064,13714.205508399999
Mod,Nom,Ideal,CH,Hlow,Rl,NA,NA,C0,9,NA,NA,13090.759141300001,129087.31981199999,553.8823529800001,13644.64149428
Mod,Nom,Real,AK,Hhigh,HP,NA,NA,C0,NA,11,NA,1288.40410397,16819.9886888,1394.4296179,2682.83372187
Mod,Nom,Real,AK,Hhigh,HPl,NA,NA,C0,NA,8,NA,906.45017663,12030.230258200001,1040.5448504,1946.99502703
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,C0,NA,6,1000,2769.4062952672753,41283.08381300189,4593.3705884,7362.776883667275
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,Cpeak,NA,6,1000,2764.3285748236694,41273.540347678434,4593.3705884,7357.6991632236695
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,Crenew,NA,6,1000,2323.929538106156,41043.2706014564,4593.3705884,6917.300126506156
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,C0,NA,6,1000,2924.4501726160847,44210.78692278943,4593.3705884,7517.820761016084
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,Cpeak,NA,6,1000,2918.1212809202466,44200.16003411012,4593.3705884,7511.491869320247
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,Crenew,NA,6,1000,2449.6498649780174,43941.21789791561,4593.3705884,7043.020453378018
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,C0,NA,6,1000,3108.0112583439327,47297.531393889534,4593.3705884,7701.381846743932
